CNPJ_Fundo_Classe;Data_Referencia;Versao;Percentual_Vencimento_Valor_Total_Faixa_Ate_3Meses;Percentual_Vencimento_Receita_FII_Faixa_Ate_3Meses;Percentual_Vencimento_Valor_Total_Faixa_3a6Meses;Percentual_Vencimento_Receita_FII_Faixa_3a6Meses;Percentual_Vencimento_Valor_Total_Faixa_6a9Meses;Percentual_Vencimento_Receita_FII_Faixa_6a9Meses;Percentual_Vencimento_Valor_Total_Faixa_9a12Meses;Percentual_Vencimento_Receita_FII_Faixa_9a12Meses;Percentual_Vencimento_Valor_Total_Faixa_12a15Meses;Percentual_Vencimento_Receita_FII_Faixa_12a15Meses;Percentual_Vencimento_Valor_Total_Faixa_15a18Meses;Percentual_Vencimento_Receita_FII_Faixa_15a18Meses;Percentual_Vencimento_Valor_Total_Faixa_18a21Meses;Percentual_Vencimento_Receita_FII_Faixa_18a21Meses;Percentual_Vencimento_Valor_Total_Faixa_21a24Meses;Percentual_Vencimento_Receita_FII_Faixa_21a24Meses;Percentual_Vencimento_Valor_Total_Faixa_24a27Meses;Percentual_Vencimento_Receita_FII_Faixa_24a27Meses;Percentual_Vencimento_Valor_Total_Faixa_27a30Meses;Percentual_Vencimento_Receita_FII_Faixa_27a30Meses;Percentual_Vencimento_Valor_Total_Faixa_30a33Meses;Percentual_Vencimento_Receita_FII_Faixa_30a33Meses;Percentual_Vencimento_Valor_Total_Faixa_33a36Meses;Percentual_Vencimento_Receita_FII_Faixa_33a36Meses;Percentual_Vencimento_Valor_Total_Faixa_Acima_36Meses;Percentual_Vencimento_Receita_FII_Faixa_Acima_36Meses;Percentual_Vencimento_Valor_Total_Faixa_Indeterminado;Percentual_Vencimento_Receita_FII_Faixa_Indeterminado;Percentual_Indexador_Valor_Total_IGPM;Percentual_Indexador_Receita_FII_IGPM;Percentual_Indexador_Valor_Total_INPC;Percentual_Indexador_Receita_FII_INPC;Percentual_Indexador_Valor_Total_IPCA;Percentual_Indexador_Receita_FII_IPCA;Percentual_Indexador_Valor_Total_INCC;Percentual_Indexador_Receita_FII_INCC;Caracteristicas_Contratuais;Politica_Contratacao_Seguro_Imovel_Renda_Acabado;Politica_Contratacao_Seguro_Imovel_Renda_Construcao;Politica_Contratacao_Seguro_Imovel_Venda_Acabado;Politica_Contratacao_Seguro_Imovel_Venda_Construcao;Ativo_Liquidez_Valor_Disponibilidades;Ativo_Liquidez_Valor_Titulos_Publicos;Ativo_Liquidez_Valor_Titulos_Privados;Ativo_Liquidez_Valor_Fundos_Renda_Fixa
38.293.921/0001-62;2024-06-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.97941451753739;0;0;0.33717508020052;0.33023416850023;0;0;0.66282491979948;0.64918034903717;0;0;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;0;2193212.66;442239.89;0
38.293.921/0001-62;2024-09-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.97246663670165;0;0;0.33146903879239;0.32234258132516;0;0;0.66853096120761;0.65012405537649;0;0;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;0;3305089.43;453583.23;0
38.293.921/0001-62;2024-12-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.96274213683654;0;0;0.33758804279635;0.32501023369222;0;0;0.66241195720365;0.63773190314432;0;0;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;0;4325305.41;465389.12;0
38.294.086/0001-85;2024-03-31;1;0.02878268687534;0.01710129827137;0.02477962294686;0.01472286881699;0;0;0.19224684826485;0.11422389814221;0.02086854911596;0.01239909548641;0;0;0;0;0.02760619379359;0.01640228225551;0.09874575032649;0.05867001008895;0.04088196686959;0.02429011274677;0;0;0;0;0.56608838180733;0.33634268778215;0;0;0.20415793708091;0.12130089840498;0;0;0.79584206291909;0.47285135518538;0;0;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Neste caso, o seguro é contratado diretamente pelo condomínio, em acordo com as diretrizes abaixo: Para a contratação de seguros, é seguido a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;0;15647174.57;0;0
38.294.086/0001-85;2024-06-30;1;0.05361775683131;0.03367877739948;0;0;0.19252580703813;0.12093071739819;0.02039653707836;0.01281162198082;0;0;0.02698178738611;0.01694799754633;0;0;0.11404583956304;0.07163530649118;0.03995728445032;0.02509826162112;0;0;0;0;0.00864236991341;0.00542850857102;0.54383261773932;0.34159611960347;0;0;0.1995402224838;0.12533666330759;0;0;0.8004597775162;0.50279064730402;0;0;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Neste caso, o seguro é contratado diretamente pelo condomínio, em acordo com as diretrizes abaixo: Para a contratação de seguros, é seguido a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;0;2190308.08;0;0
38.294.086/0001-85;2024-09-30;1;0.00878574719925;0.00490575246051;0.19027532494456;0.1062452199398;0.03167540099856;0.01768679121559;0;0;0.02666639055542;0.01488987881317;0;0;0.11479140971642;0.06409679539937;0.03949021380381;0.02205039698278;0;0;0;0;0.00854134709972;0.0047692852526;0.03198537597617;0.01785987387716;0.54778878970608;0.30587224307636;0;0;0.19820495452321;0.11067293666486;0;0;0.80179504547679;0.44770330035247;0;0;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Neste caso, o seguro é contratado diretamente pelo condomínio, em acordo com as diretrizes abaixo: Para a contratação de seguros, é seguido a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;0;3697994.67;0;0
38.294.086/0001-85;2024-12-31;1;0.10305998665449;0.05668171605966;0.03135646673598;0.01724566829338;0;0;0.02585831299068;0.01422175183889;0;0;0.1113128600933;0.06122069422296;0.03991630065513;0.02195347091856;0;0;0;0;0.00828251675859;0.00455528162199;0.03404331103515;0.01872339937608;0.01582491081179;0.00870350492389;0.5488959514719;0.30188597415534;0.08144938279297;0.04479615162559;0.19974950901176;0.10985975566656;0;0;0.80025049098824;0.44012785736978;0;0;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Neste caso, o seguro é contratado diretamente pelo condomínio, em acordo com as diretrizes abaixo: Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;0;5225710.99;0;0
38.294.221/0001-92;2024-03-28;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38.294.329/0001-85;2024-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;0;680253.93;0;0
38.294.329/0001-85;2024-06-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;953740.5;0;0
38.294.329/0001-85;2024-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;0;1038452.96;0;0
38.294.329/0001-85;2024-12-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;971571.44;0;0
38.376.805/0001-07;2024-03-28;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;1000;;;12235177.58
38.376.805/0001-07;2024-06-28;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;1000;;;12318744.62
38.376.805/0001-07;2024-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1000;0;0;12522172.83
38.376.805/0001-07;2024-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1000;0;0;12634591.68
38.456.508/0001-71;2024-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;0;6380799.79;0;0
38.456.508/0001-71;2024-06-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;0;1947146.28;0;0
38.456.508/0001-71;2024-09-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;0;4849914.11;0;0
38.456.508/0001-71;2024-12-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;0;364241.04;0;0
38.456.598/0001-09;2024-03-28;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;1;Sem informação apresentada.;Sem informação apresentada.;;Sem informação apresentada.;;6056.17;1041679.88;;
38.456.598/0001-09;2024-06-28;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;1;Sem informação apresentada.;Sem informação apresentada.;;Sem informação apresentada.;;5721.7;2519968.38;;
38.456.598/0001-09;2024-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;1;Sem informação apresentada.;Sem informação apresentada.;;Sem informação apresentada.;;5988.61;3183385.81;;
38.456.598/0001-09;2024-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sem informação apresentada.;;5228.94;6086974.42;;
38.498.758/0001-74;2024-03-28;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5707.66;0;0;0
38.498.758/0001-74;2024-06-28;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11906.8;0;0;0
38.498.758/0001-74;2024-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14132.92;;;
38.498.758/0001-74;2024-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16279.49;;;
38.658.984/0001-75;2024-03-28;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;1;1;;;;;;;Reajuste Anual: AbrilIndexadores: IPCA ou IGPM (o que apresentar menor variação no período apurado)Cláusula de recsisão : Multa  no valor correspondente ao resultado da multiplicação do período remanescente (meses) para o término da locação, pelo valor do aluguel em vigor à época da ocorrência do fato, trazido ao valor presente descontado pela taxa equivalente à meta da taxa do Sistema Especial de Liquidação e de Custódia ("Taxa Selic") anual que esteja vigente na data do seu efetivo pagamento ("Indenização"), nos termos do artigo 54- A, §2º, da Lei nº 8.245/91Garantias: Seguro Patrimonial e Seguro de Perda de ReceitasContrato atípico no modelo Buy and Lease Back.;Locatário deve contratar: Seguro Patrimonial e do Seguro de Perda de ReceitasEm relação ao Seguro Patrimonial:a) deve garantir as perdas e danos materiais decorrentes de incêndio, raio, explosão exceto de caixa eletrônico (ATM), vendaval, inundação, granizo, fumaça, impacto de veículos terrestres e queda de aeronavesb) o valor de sua cobertura deverá ser reavaliado anualmente, de forma a caracterizar a reposição integral dos bens segurados em caso de sinistro, de acordo com os critérios previstos nesta cláusulac) na hipótese de sinistro parcial, a indenização deste seguro será utilizada para construção da parte do Imóvel atingida pelo sinistro por sociedade idônea e com notória especialização na área,contratada pelo LOCADORd) na hipótese de sinistro total a CAIXA terá a opção de decidir pela recomposição do Imóvel, sendo o valor da indenização do referido seguro utilizado pelo LOCADOR para a reconstrução do Imóvel por sociedade idônea e com notória especialização na área.;;;;0;;;5098641.59
38.658.984/0001-75;2024-06-28;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;1;1;;;;;;;Reajuste Anual: AbrilIndexadores: IPCA ou IGPM (o que apresentar menor variação no período apurado)Cláusula de recsisão : Multa  no valor correspondente ao resultado da multiplicação do período remanescente (meses) para o término da locação, pelo valor do aluguel em vigor à época da ocorrência do fato, trazido ao valor presente descontado pela taxa equivalente à meta da taxa do Sistema Especial de Liquidação e de Custódia ("Taxa Selic") anual que esteja vigente na data do seu efetivo pagamento ("Indenização"), nos termos do artigo 54- A, §2º, da Lei nº 8.245/91Garantias: Seguro Patrimonial e Seguro de Perda de ReceitasContrato atípico no modelo Buy and Lease Back.;Locatário deve contratar: Seguro Patrimonial e do Seguro de Perda de ReceitasEm relação ao Seguro Patrimonial:a) deve garantir as perdas e danos materiais decorrentes de incêndio, raio, explosão exceto de caixa eletrônico (ATM), vendaval, inundação, granizo, fumaça, impacto de veículos terrestres e queda de aeronavesb) o valor de sua cobertura deverá ser reavaliado anualmente, de forma a caracterizar a reposição integral dos bens segurados em caso de sinistro, de acordo com os critérios previstos nesta cláusulac) na hipótese de sinistro parcial, a indenização deste seguro será utilizada para construção da parte do Imóvel atingida pelo sinistro por sociedade idônea e com notória especialização na área,contratada pelo LOCADORd) na hipótese de sinistro total a CAIXA terá a opção de decidir pela recomposição do Imóvel, sendo o valor da indenização do referido seguro utilizado pelo LOCADOR para a reconstrução do Imóvel por sociedade idônea e com notória especialização na área.;;;;0;;;3549521.34
38.658.984/0001-75;2024-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;1;1;;;;;;;Reajuste Anual: AbrilIndexadores: IPCA ou IGPM (o que apresentar menor variação no período apurado)Cláusula de recsisão : Multa  no valor correspondente ao resultado da multiplicação do período remanescente (meses) para o término da locação, pelo valor do aluguel em vigor à época da ocorrência do fato, trazido ao valor presente descontado pela taxa equivalente à meta da taxa do Sistema Especial de Liquidação e de Custódia ("Taxa Selic") anual que esteja vigente na data do seu efetivo pagamento ("Indenização"), nos termos do artigo 54- A, §2º, da Lei nº 8.245/91Garantias: Seguro Patrimonial e Seguro de Perda de ReceitasContrato atípico no modelo Buy and Lease Back.;Locatário deve contratar: Seguro Patrimonial e do Seguro de Perda de ReceitasEm relação ao Seguro Patrimonial:a) deve garantir as perdas e danos materiais decorrentes de incêndio, raio, explosão exceto de caixa eletrônico (ATM), vendaval, inundação, granizo, fumaça, impacto de veículos terrestres e queda de aeronavesb) o valor de sua cobertura deverá ser reavaliado anualmente, de forma a caracterizar a reposição integral dos bens segurados em caso de sinistro, de acordo com os critérios previstos nesta cláusulac) na hipótese de sinistro parcial, a indenização deste seguro será utilizada para construção da parte do Imóvel atingida pelo sinistro por sociedade idônea e com notória especialização na área,contratada pelo LOCADORd) na hipótese de sinistro total a CAIXA terá a opção de decidir pela recomposição do Imóvel, sendo o valor da indenização do referido seguro utilizado pelo LOCADOR para a reconstrução do Imóvel por sociedade idônea e com notória especialização na área.;;;;1000;;;3233509.43
38.658.984/0001-75;2024-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;1;1;;;;;;;Reajuste Anual: AbrilIndexadores: IPCA ou IGPM (o que apresentar menor variação no período apurado)Cláusula de recsisão : Multa  no valor correspondente ao resultado da multiplicação do período remanescente (meses) para o término da locação, pelo valor do aluguel em vigor à época da ocorrência do fato, trazido ao valor presente descontado pela taxa equivalente à meta da taxa do Sistema Especial de Liquidação e de Custódia ("Taxa Selic") anual que esteja vigente na data do seu efetivo pagamento ("Indenização"), nos termos do artigo 54- A, §2º, da Lei nº 8.245/91Garantias: Seguro Patrimonial e Seguro de Perda de ReceitasContrato atípico no modelo Buy and Lease Back.;Locatário deve contratar: Seguro Patrimonial e do Seguro de Perda de ReceitasEm relação ao Seguro Patrimonial:a) deve garantir as perdas e danos materiais decorrentes de incêndio, raio, explosão exceto de caixa eletrônico (ATM), vendaval, inundação, granizo, fumaça, impacto de veículos terrestres e queda de aeronavesb) o valor de sua cobertura deverá ser reavaliado anualmente, de forma a caracterizar a reposição integral dos bens segurados em caso de sinistro, de acordo com os critérios previstos nesta cláusulac) na hipótese de sinistro parcial, a indenização deste seguro será utilizada para construção da parte do Imóvel atingida pelo sinistro por sociedade idônea e com notória especialização na área,contratada pelo LOCADORd) na hipótese de sinistro total a CAIXA terá a opção de decidir pela recomposição do Imóvel, sendo o valor da indenização do referido seguro utilizado pelo LOCADOR para a reconstrução do Imóvel por sociedade idônea e com notória especialização na área.;;;;1000;;;4503055.88
