CNPJ_Fundo;Data_Referencia;Versao;Nome_Imovel;Endereco;Data_Alienacao;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Imovel_Total_Investido;Percentual_Imovel_PL
28.893.734/0001-66;2020-03-31;1;LUMIERE_75154;Avenida Engenheiro Miguel Gemma, 1399, 6º Andar, Apto 62, Socoro, Mogi das Cruzes - SP;2020-03-05;100.12;1;Nenhuma característica relevante.;0.002407;0.005503
28.893.734/0001-66;2020-03-31;1;LUMIERE_75163;Avenida Engenheiro Miguel Gemma, 1399, 8º Andar, Apto 81, Socoro, Mogi das Cruzes - SP;2020-02-03;100.12;1;Nenhuma característica relevante.;0.00237;0.005438
28.893.734/0001-66;2020-03-31;1;LUMIERE_75178;Avenida Engenheiro Miguel Gemma, 1399, 12º Andar, Apto 122, Socoro, Mogi das Cruzes - SP;2020-01-09;100.12;1;Nenhuma característica relevante.;0.002555;0.005891
28.893.734/0001-66;2020-03-31;1;SELETTOD_158373;Av. Nossa Senhora do Carmo, 644 - Apto nº 1102 - 11 andar -Centro - Betim - MG;2020-01-28;72.18;1;Nenhuma característica relevante;0.001668;0.003832
28.893.734/0001-66;2020-03-31;1;SELETTOD_158354;Av. Nossa Senhora do Carmo, 644 - Apto nº 603 - 6 andar -Centro - Betim - MG;2020-03-25;72.18;1;Nenhuma característica relevante;0.001593;0.003638
28.893.734/0001-66;2020-03-31;1;SELETTOS_158434;Av. Nossa Senhora do Carmo, 644 - Apto nº 1103 - 11 andar -Centro - Betim - MG;2020-01-21;84.36;1;Nenhuma característica relevante;0.001881;0.004324
28.893.734/0001-66;2020-03-31;1;SELETTOS_158442;Av. Nossa Senhora do Carmo, 644 - Apto nº 1303 - 13 andar -Centro - Betim - MG;2020-02-11;84.36;1;Nenhuma característica relevante;0.001885;0.004324
28.893.734/0001-66;2020-03-31;1;SELETTOS_158449;Av. Nossa Senhora do Carmo, 644 - Apto nº 1502 - 15 andar -Centro - Betim - MG;2020-02-05;84.36;1;Nenhuma característica relevante;0.001975;0.004532
28.893.734/0001-66;2020-03-31;1;SELETTOS_158452;Av. Nossa Senhora do Carmo, 644 - Apto nº 1601 - 16 andar -Centro - Betim - MG;2020-02-20;84.36;1;Nenhuma característica relevante;0.001943;0.004454
28.893.734/0001-66;2020-03-31;1;GAIA_308;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 308, 3º Andar -  Bloco - 1 - Vita Felice;2020-03-20;70.83;1;Nenhuma característica relevante;0.000944;0.002156
28.893.734/0001-66;2020-03-31;1;GAIA_505;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 505, 5º Andar -  Bloco - 1 - Vita Felice;2020-01-22;57.78;1;Nenhuma característica relevante;0.000777;0.001787
28.893.734/0001-66;2020-03-31;1;GAIA_606;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 606, 6º Andar -  Bloco - 1 - Vita Felice;2020-02-17;57.78;1;Nenhuma característica relevante;0.00079;0.001811
28.893.734/0001-66;2020-03-31;1;GAIA_607;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 607, 6º Andar -  Bloco - 1 - Vita Felice;2020-03-02;70.83;1;Nenhuma característica relevante;0.000943;0.002157
28.893.734/0001-66;2020-03-31;1;GAIA_706;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 706, 7º Andar -  Bloco - 1 - Vita Felice;2020-03-25;57.78;1;Nenhuma característica relevante;0.000856;0.001955
28.893.734/0001-66;2020-03-31;1;GAI2_407;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 407, 4º Andar -  Bloco - 2 - Vita Felice;2020-02-17;70.83;1;Nenhuma característica relevante;0.00094;0.002156
28.893.734/0001-66;2020-03-31;1;GAI2_802;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 802, 8º Andar -  Bloco - 2 - Vita Felice;2020-03-20;57.78;1;Nenhuma característica relevante;0.000853;0.00195
28.893.734/0001-66;2020-03-31;1;GAI2_807;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 807, 8º Andar -  Bloco - 2 - Vita Felice;2020-03-02;70.83;1;Nenhuma característica relevante;0.001;0.002288
28.893.734/0001-66;2020-03-31;1;GAI3_407;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 407, 4º Andar -  Bloco - 3 - Vita Felice;2020-03-04;70.83;1;Nenhuma característica relevante;0.000943;0.002157
28.893.734/0001-66;2020-03-31;1;GAI3_408;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 408, 4º Andar -  Bloco - 3 - Vita Felice;2020-03-02;70.83;1;Nenhuma característica relevante;0.000943;0.002157
28.893.734/0001-66;2020-03-31;1;GAI3_906;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 906, 9º Andar -  Bloco - 3 - Vita Felice;2020-03-25;57.78;1;Nenhuma característica relevante;0.000856;0.001955
28.893.734/0001-66;2020-03-31;1;GAI4_208;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 208, 2º Andar -  Bloco - 4 - Vita Felice;2020-03-02;70.83;1;Nenhuma característica relevante;0.000941;0.002153
28.893.734/0001-66;2020-03-31;1;GAI4_302;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 302, 3º Andar -  Bloco - 4 - Vita Felice;2020-03-02;57.78;1;Nenhuma característica relevante;0.000824;0.001885
28.893.734/0001-66;2020-03-31;1;GAI4_708;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 708, 7º Andar -  Bloco - 4 - Vita Felice;2020-03-02;70.83;1;Nenhuma característica relevante;0.001;0.002286
28.893.734/0001-66;2020-03-31;1;GAI4_807;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 807, 8º Andar -  Bloco - 4 - Vita Felice;2020-01-13;70.83;1;Nenhuma característica relevante;0.000992;0.002286
28.893.734/0001-66;2020-03-31;1;GAI4_908;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 908, 9º Andar -  Bloco - 4 - Vita Felice;2020-03-25;70.83;1;Nenhuma característica relevante;0.001002;0.002288
28.893.734/0001-66;2020-03-31;1;GAI5_308;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 308, 3º Andar -  Bloco - 5 - Vita Felice;2020-03-02;70.83;1;Nenhuma característica relevante;0.000943;0.002157
28.893.734/0001-66;2020-03-31;1;GAR1_112;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 112 - Apartamento Residencial;2020-03-20;121.33;1;Nenhuma característica relevante;0.003759;0.008588
28.893.734/0001-66;2020-03-31;1;GAR1_151;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 151 - Apartamento Residencial;2020-01-20;121.33;1;Nenhuma característica relevante;0.003689;0.00848
28.893.734/0001-66;2020-03-31;1;GAR1_202;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 202 - Apartamento Residencial;2020-01-20;121.33;1;Nenhuma característica relevante;0.003886;0.008934
28.893.734/0001-66;2020-03-31;1;GAR2_82;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 82 - Apartamento Residencial;2020-01-20;121.33;1;Nenhuma característica relevante;0.003604;0.008286
28.893.734/0001-66;2020-03-31;1;GAR3_33;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 33 - Apartamento Residencial;2020-02-26;155.42;1;Nenhuma característica relevante;0.004605;0.010552
28.893.734/0001-66;2020-03-31;1;GAR3_134;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 134 - Apartamento Residencial;2020-01-20;155.42;1;Nenhuma característica relevante;0.004804;0.011044
28.893.734/0001-66;2020-03-31;1;GAR3_203;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 203 - Apartamento Residencial;2020-03-06;155.42;1;Nenhuma característica relevante;0.004939;0.011293
28.893.734/0001-66;2020-03-31;1;GAR3_234;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 234 - Apartamento Residencial;2020-03-03;155.42;1;Nenhuma característica relevante;0.005094;0.011653
28.893.734/0001-66;2020-03-31;1;BELLE_51;Rua Padre Elias Fadul, n. 855, bairro Jardim Montezuma, Limeira - SP - Belle Vie Residencial Versailles Unidade 51 - Casa Residencial;2020-01-10;121.10;1;Nenhuma característica relevante;0.002639;0.006085
28.893.734/0001-66;2020-03-31;1;BELLE_62;Rua Padre Elias Fadul, n. 855, bairro Jardim Montezuma, Limeira - SP - Belle Vie Residencial Versailles Unidade 62 - Casa Residencial;2020-01-08;121.10;1;Nenhuma característica relevante;0.002639;0.006085
28.893.734/0001-66;2020-03-31;1;MAG2_21;Rua João Amato, 1.285, bairro Jardim São Roque, Limeira - SP - Rio Verde Residencial Maggiore Unidade 21 - Apartamento Residencial;2020-01-24;97.76;1;Nenhuma característica relevante;0.002008;0.004614
28.893.734/0001-66;2020-03-31;1;MAG2_24;Rua João Amato, 1.285, bairro Jardim São Roque, Limeira - SP - Rio Verde Residencial Maggiore Unidade 24 - Apartamento Residencial;2020-01-21;97.76;1;Nenhuma característica relevante;0.002056;0.004726
28.893.734/0001-66;2020-03-31;1;MAG2_62;Rua João Amato, 1.285, bairro Jardim São Roque, Limeira - SP - Rio Verde Residencial Maggiore Unidade 62 - Apartamento Residencial;2020-01-22;97.76;1;Nenhuma característica relevante;0.002028;0.004661
28.893.734/0001-66;2020-03-31;1;MAG2_101;Rua João Amato, 1.285, bairro Jardim São Roque, Limeira - SP - Rio Verde Residencial Maggiore Unidade 101 - Apartamento Residencial;2020-02-18;97.76;1;Nenhuma característica relevante;0.002191;0.005024
28.893.734/0001-66;2020-03-31;1;MAG2_103;Rua João Amato, 1.285, bairro Jardim São Roque, Limeira - SP - Rio Verde Residencial Maggiore Unidade 103 - Apartamento Residencial;2020-03-13;97.76;1;Nenhuma característica relevante;0.002153;0.00492
28.893.734/0001-66;2020-03-31;1;MAG2_111;Rua João Amato, 1.285, bairro Jardim São Roque, Limeira - SP - Rio Verde Residencial Maggiore Unidade 111 - Apartamento Residencial;2020-03-09;97.76;1;Nenhuma característica relevante;0.002209;0.005049
28.893.734/0001-66;2020-03-31;1;MAG3_81;Rua João Amato, 1.285, bairro Jardim São Roque, Limeira - SP - Rio Verde Residencial Maggiore Unidade 81 - Apartamento Residencial;2020-02-21;97.76;1;Nenhuma característica relevante;0.002232;0.005114
28.893.734/0001-66;2020-03-31;1;MAG3_111;Rua João Amato, 1.285, bairro Jardim São Roque, Limeira - SP - Rio Verde Residencial Maggiore Unidade 111 - Apartamento Residencial;2020-02-21;97.76;1;Nenhuma característica relevante;0.002204;0.005049
28.893.734/0001-66;2020-03-31;1;MAI1_11;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 11 - Apartamento Residencial;2020-01-31;98.67;1;Nenhuma característica relevante;0.002216;0.005088
28.893.734/0001-66;2020-03-31;1;MAI1_64;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 64 - Apartamento Residencial;2020-01-14;98.67;1;Nenhuma característica relevante;0.002343;0.005399
28.893.734/0001-66;2020-03-31;1;MAI1_182;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 182 - Apartamento Residencial;2020-01-28;98.67;1;Nenhuma característica relevante;0.002564;0.005891
28.893.734/0001-66;2020-03-31;1;MAI1_192;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 192 - Apartamento Residencial;2020-03-16;98.67;1;Nenhuma característica relevante;0.002578;0.005891
28.893.734/0001-66;2020-03-31;1;MAI2_11;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 11 - Apartamento Residencial;2020-01-30;121.18;1;Nenhuma característica relevante;0.002509;0.005762
28.893.734/0001-66;2020-03-31;1;MAI2_33;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 33 - Apartamento Residencial;2020-01-13;121.18;1;Nenhuma característica relevante;0.002668;0.00615
28.893.734/0001-66;2020-03-31;1;MAI3_124;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 124 - Apartamento Residencial;2020-03-13;146.26;1;Nenhuma característica relevante;0.003767;0.00861
28.893.734/0001-66;2020-03-31;1;MAIG_200;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 200 - Vaga de Garagem;2020-02-18;12.50;1;Nenhuma característica relevante;0.000113;0.000259
28.893.734/0001-66;2020-03-31;1;MAIG_201;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 201 - Vaga de Garagem;2020-02-12;12.50;1;Nenhuma característica relevante;9.3E-05;0.000214
28.893.734/0001-66;2020-03-31;1;MAIG_202;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 202 - Vaga de Garagem;2020-02-13;12.50;1;Nenhuma característica relevante;9.3E-05;0.000214
28.893.734/0001-66;2020-03-31;1;EASY711;Rua Acre, 820, Nossa Senhora das Graças, Manaus/Amazonas Unipar Easy Residence Unidade 711 - Apartamento Residencial;2020-02-21;50.20;1;Nenhuma característica relevante;0.001469;0.003366
28.893.734/0001-66;2020-03-31;1;EASY712;Rua Acre, 820, Nossa Senhora das Graças, Manaus/Amazonas Unipar Easy Residence Unidade 712 - Apartamento Residencial;2020-02-26;50.20;1;Nenhuma característica relevante;0.001441;0.003302
28.893.734/0001-66;2020-03-31;1;EASY911;Rua Acre, 820, Nossa Senhora das Graças, Manaus/Amazonas Unipar Easy Residence Unidade 911 - Apartamento Residencial;2020-01-15;50.20;1;Nenhuma característica relevante;0.00145;0.00334
28.893.734/0001-66;2020-03-31;1;EASY912;Rua Acre, 820, Nossa Senhora das Graças, Manaus/Amazonas Unipar Easy Residence Unidade 912 - Apartamento Residencial;2020-01-28;50.20;1;Nenhuma característica relevante;0.00151;0.00347
28.893.734/0001-66;2020-03-31;1;EASY1110;Rua Acre, 820, Nossa Senhora das Graças, Manaus/Amazonas Unipar Easy Residence Unidade 1110 - Apartamento Residencial;2020-02-21;123.07;1;Nenhuma característica relevante;0.003363;0.007704
28.893.734/0001-66;2020-03-31;1;REN_101;R. dos Passos, 240 - Vila Edmundo, Taubaté  Coli Condomínio Renaissance Unidade 101 - Apartamento Residencial;2020-01-17;155.00;1;Nenhuma característica relevante;0.002815;0.006474
28.893.734/0001-66;2020-03-31;1;REN_201;R. dos Passos, 240 - Vila Edmundo, Taubaté  Coli Condomínio Renaissance Unidade 201 - Apartamento Residencial;2020-01-20;155.00;1;Nenhuma característica relevante;0.002816;0.006474
28.893.734/0001-66;2020-03-31;1;REN_202;R. dos Passos, 240 - Vila Edmundo, Taubaté  Coli Condomínio Renaissance Unidade 202 - Apartamento Residencial;2020-01-16;155.00;1;Nenhuma característica relevante;0.002811;0.006474
28.893.734/0001-66;2020-03-31;1;REN_301;R. dos Passos, 240 - Vila Edmundo, Taubaté  Coli Condomínio Renaissance Unidade 301 - Apartamento Residencial;2020-01-17;155.00;1;Nenhuma característica relevante;0.003153;0.00725
28.893.734/0001-66;2020-03-31;1;REN_302;R. dos Passos, 240 - Vila Edmundo, Taubaté  Coli Condomínio Renaissance Unidade 302 - Apartamento Residencial;2020-03-30;155.00;1;Nenhuma característica relevante;0.00312;0.007121
28.893.734/0001-66;2020-03-31;1;REN_602;R. dos Passos, 240 - Vila Edmundo, Taubaté  Coli Condomínio Renaissance Unidade 602 - Apartamento Residencial;2020-02-03;155.00;1;Nenhuma característica relevante;0.003104;0.007121
28.893.734/0001-66;2020-03-31;1;REN_1103;R. dos Passos, 240 - Vila Edmundo, Taubaté  Coli Condomínio Renaissance Unidade 1103 - Apartamento Residencial;2020-01-17;155.00;1;Nenhuma característica relevante;0.003209;0.00738
28.893.734/0001-66;2020-03-31;1;TAR_505;Vila Nossa Senhora das Graças, na cidade de Taubaté, Estado de São Paulo Coli Residencial Tarsila do Amaral Unidade 505 - Apartamento Residencial;2020-01-29;49.88;1;Nenhuma característica relevante;0.000783;0.0018
28.893.734/0001-66;2020-03-31;1;CEN_34B;Rua Dr. Mário de Assis Moura, 480 - Bloco B Apto nº 34 - 2 andar - Ribeirão Preto - SP;2020-03-20;140.77;1;Nenhuma característica relevante;0.00306;0.006992
28.893.734/0001-66;2020-03-31;1;CEN_84B;Rua Dr. Mário de Assis Moura, 480 - Bloco B Apto nº 84 - 8 andar - Ribeirão Preto - SP;2020-03-06;140.77;1;Nenhuma característica relevante;0.003285;0.007509
28.893.734/0001-66;2020-03-31;1;CEN_124B;Rua Dr. Mário de Assis Moura, 480 - Bloco B Apto nº 124 - 12 andar - Ribeirão Preto - SP;2020-02-13;140.77;1;Nenhuma característica relevante;0.003544;0.008131
28.893.734/0001-66;2020-06-30;1;ALLEGRO_86410;Rua Capitão Paulino Freire, 300, 12º Andar, Apto 123, Centro, Mogi das Cruzes - SP;2020-06-25;70.76;1;Nenhuma característica relevante.;0.002206;0.004736
28.893.734/0001-66;2020-06-30;1;ALLEGRO_86434;Rua Capitão Paulino Freire, 300, 18º Andar, Apto 183, Centro, Mogi das Cruzes - SP;2020-06-09;70.76;1;Nenhuma característica relevante.;0.016578;0.00433
28.893.734/0001-66;2020-06-30;1;LUMIERE_75143;Avenida Engenheiro Miguel Gemma, 1399, 2º Andar, Apto 22, Socoro, Mogi das Cruzes - SP;2020-04-09;100.12;1;Nenhuma característica relevante.;0.020252;0.005886
28.893.734/0001-66;2020-06-30;1;LUMIERE_75164;Avenida Engenheiro Miguel Gemma, 1399, 8º Andar, Apto 82, Socoro, Mogi das Cruzes - SP;2020-06-03;100.12;1;Nenhuma característica relevante.;0.00254;0.005683
28.893.734/0001-66;2020-06-30;1;LUMIERE_75168;Avenida Engenheiro Miguel Gemma, 1399, 9º Andar, Apto 92, Socoro, Mogi das Cruzes - SP;2020-05-27;100.12;1;Nenhuma característica relevante.;0.002402;0.005683
28.893.734/0001-66;2020-06-30;1;LUMIERE_75182;Avenida Engenheiro Miguel Gemma, 1399, 13º Andar, Apto 132, Socoro, Mogi das Cruzes - SP;2020-05-20;100.12;1;Nenhuma característica relevante.;0.002601;0.006156
28.893.734/0001-66;2020-06-30;1;SELETTOD_158382;Av. Nossa Senhora do Carmo, 644 - Apto nº 1303 - 13 andar -Centro - Betim - MG;2020-05-12;72.18;1;Nenhuma característica relevante;0.001687;0.004005
28.893.734/0001-66;2020-06-30;1;SELETTOD_158386;Av. Nossa Senhora do Carmo, 644 - Apto nº 1403 - 14 andar -Centro - Betim - MG;2020-06-01;72.18;1;Nenhuma característica relevante;0.001019;0.004005
28.893.734/0001-66;2020-06-30;1;SELETTOD_158343;Av. Nossa Senhora do Carmo, 644 - Apto nº 304 - 3 andar -Centro - Betim - MG;2020-06-17;75.88;1;Nenhuma característica relevante;0.004016;0.003856
28.893.734/0001-66;2020-06-30;1;SELETTOS_158426;Av. Nossa Senhora do Carmo, 644 - Apto nº 903 - 9 andar -Centro - Betim - MG;2020-06-01;84.36;1;Nenhuma característica relevante;0.001461;0.004519
28.893.734/0001-66;2020-06-30;1;GAIA_403;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 403, 4º Andar -  Bloco - 1 - Vita Felice;2020-04-23;58.86;1;Nenhuma característica relevante;0.00334;0.001906
28.893.734/0001-66;2020-06-30;1;GAIA_406;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 406, 4º Andar -  Bloco - 1 - Vita Felice;2020-06-01;57.78;1;Nenhuma característica relevante;0.000933;0.001943
28.893.734/0001-66;2020-06-30;1;GAIA_508;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 508, 5º Andar -  Bloco - 1 - Vita Felice;2020-05-14;70.83;1;Nenhuma característica relevante;0.000669;0.002254
28.893.734/0001-66;2020-06-30;1;GAIA_808;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 808, 8º Andar -  Bloco - 1 - Vita Felice;2020-06-15;70.83;1;Nenhuma característica relevante;0.023122;0.002391
28.893.734/0001-66;2020-06-30;1;GAI2_306;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 306, 3º Andar -  Bloco - 2 - Vita Felice;2020-06-12;57.78;1;Nenhuma característica relevante;0.000803;0.001893
28.893.734/0001-66;2020-06-30;1;GAI2_307;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 307, 3º Andar -  Bloco - 2 - Vita Felice;2020-05-05;70.83;1;Nenhuma característica relevante;0.00262;0.002254
28.893.734/0001-66;2020-06-30;1;GAI2_506;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 506, 5º Andar -  Bloco - 2 - Vita Felice;2020-05-14;57.78;1;Nenhuma característica relevante;0.001186;0.00197
28.893.734/0001-66;2020-06-30;1;GAI2_508;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 508, 5º Andar -  Bloco - 2 - Vita Felice;2020-04-23;70.83;1;Nenhuma característica relevante;0.000301;0.002254
28.893.734/0001-66;2020-06-30;1;GAI3_306;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 306, 3º Andar -  Bloco - 3 - Vita Felice;2020-05-14;57.78;1;Nenhuma característica relevante;0.000831;0.001969
28.893.734/0001-66;2020-06-30;1;GAI3_401;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 401, 4º Andar -  Bloco - 3 - Vita Felice;2020-04-23;57.78;1;Nenhuma característica relevante;0.000787;0.001873
28.893.734/0001-66;2020-06-30;1;GAI3_605;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 605, 6º Andar -  Bloco - 3 - Vita Felice;2020-05-14;57.78;1;Nenhuma característica relevante;0.000831;0.001969
28.893.734/0001-66;2020-06-30;1;GAI4_304;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 304, 3º Andar -  Bloco - 4 - Vita Felice;2020-04-22;58.86;1;Nenhuma característica relevante;0.000836;0.001989
28.893.734/0001-66;2020-06-30;1;GAI5_306;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 306, 3º Andar -  Bloco - 5 - Vita Felice;2020-06-17;57.78;1;Nenhuma característica relevante;0.000836;0.001969
28.893.734/0001-66;2020-06-30;1;GAI5_502;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 502, 5º Andar -  Bloco - 5 - Vita Felice;2020-04-23;57.78;1;Nenhuma característica relevante;0.000828;0.00197
28.893.734/0001-66;2020-06-30;1;GAI5_505;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 505, 5º Andar -  Bloco - 5 - Vita Felice;2020-04-03;57.78;1;Nenhuma característica relevante;0.000829;0.001975
28.893.734/0001-66;2020-06-30;1;GAI5_508;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 508, 5º Andar -  Bloco - 5 - Vita Felice;2020-05-27;70.83;1;Nenhuma característica relevante;0.000953;0.002254
28.893.734/0001-66;2020-06-30;1;GAI5_601;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 601, 6º Andar -  Bloco - 5 - Vita Felice;2020-04-03;57.78;1;Nenhuma característica relevante;0.000829;0.001975
28.893.734/0001-66;2020-06-30;1;GAI5_803;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 803, 8º Andar -  Bloco - 5 - Vita Felice;2020-06-18;58.86;1;Nenhuma característica relevante;0.000862;0.00203
28.893.734/0001-66;2020-06-30;1;GAI5_903;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 903, 9º Andar -  Bloco - 5 - Vita Felice;2020-05-29;58.86;1;Nenhuma característica relevante;0.00087;0.002057
28.893.734/0001-66;2020-06-30;1;GAI5_906;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 906, 9º Andar -  Bloco - 5 - Vita Felice;2020-05-14;57.78;1;Nenhuma característica relevante;0.000863;0.002043
28.893.734/0001-66;2020-06-30;1;MAG2_92;Rua João Amato, 1.285, bairro Jardim São Roque, Limeira - SP - Rio Verde Residencial Maggiore Unidade 92 - Apartamento Residencial;2020-05-07;97.76;1;Nenhuma característica relevante;0.002137;0.005074
28.893.734/0001-66;2020-06-30;1;MAI1_14;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 14 - Apartamento Residencial;2020-04-15;98.67;1;Nenhuma característica relevante;0.002266;0.005399
28.893.734/0001-66;2020-06-30;1;MAI2_13;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 13 - Apartamento Residencial;2020-06-01;121.18;1;Nenhuma característica relevante;0.002721;0.006427
28.893.734/0001-66;2020-06-30;1;MAI2_14;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 14 - Apartamento Residencial;2020-05-07;121.18;1;Nenhuma característica relevante;0.002535;0.006021
28.893.734/0001-66;2020-06-30;1;MAI2_22;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 22 - Apartamento Residencial;2020-06-24;121.18;1;Nenhuma característica relevante;0.002587;0.006089
28.893.734/0001-66;2020-06-30;1;MAI2_23;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 23 - Apartamento Residencial;2020-06-01;121.18;1;Nenhuma característica relevante;0.002635;0.006224
28.893.734/0001-66;2020-06-30;1;MAI2_24;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 24 - Apartamento Residencial;2020-04-30;121.18;1;Nenhuma característica relevante;0.002561;0.006089
28.893.734/0001-66;2020-06-30;1;MAI2_191;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 191 - Apartamento Residencial;2020-06-16;121.18;1;Nenhuma característica relevante;0.002871;0.006765
28.893.734/0001-66;2020-06-30;1;MAI3_64;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 64 - Apartamento Residencial;2020-06-10;146.26;1;Nenhuma característica relevante;0.003528;0.008321
28.893.734/0001-66;2020-06-30;1;MAI3_111;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 111 - Apartamento Residencial;2020-06-22;146.26;1;Nenhuma característica relevante;0.003648;0.008592
