CNPJ_Fundo;Data_Referencia;Versao;Nome_Imovel;Endereco;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Imovel_Total_Investido;Categoria
28.693.595/0001-27;2019-09-30;1;N/A;N/A;0;1;N/A;0;Renda
28.693.595/0001-27;2019-12-31;1;N/A;N/A;0;1;N/A;0;Renda
28.737.771/0001-85;2019-09-30;1;Empreendimento BRF - Filial Bauru;Rua Nações Unidas, 51 - 15 - Bauru / SP;3267.49;1;Direito de Propriedade;0.133762;Renda
28.737.771/0001-85;2019-09-30;1;Empreendimento BRF - Filial GRU;Rua Barão de Penedo, 435, Cumbica - Guarulhos / SP;3458.67;1;Direito de Propriedade;0.141589;Renda
28.737.771/0001-85;2019-09-30;1;Empreendimento Araporé - IPG;Rua Araporé, 655, Jardim Guedalla - Butantã / SP;4516.09;1;Direito de Propriedade;0.184877;Renda
28.737.771/0001-85;2019-12-31;1;Galpão Aptiv;Rua Jose Monfardini 3845, Lote A, Espírito Santo do Pinhal, SP, 13990-000;18590.77;1;Direito de Propriedade;0.249465;
28.757.546/0001-00;2019-06-28;1;Catarina Fashion Outlet;Rodovia Presidente Castelo Branco, Km 60, São Roque/SP.;29529;131;Aquisição de 17,99% da fração ideal do imóvel;0.085985;Renda
28.757.546/0001-00;2019-09-30;1;10% do Plaza Sul Shopping;Praça Leonor Kaupa, 100, São Paulo/SP;23500;219;Não possui caracteristicas que destoem dos demais;0.0345;Renda
28.757.546/0001-00;2019-12-31;1;Natal Shopping;Avenida Senador Salgado Filho, nº 2.234 - Natal/RN;28186;170;Não existem características que destoem dos demais;0.04995780902;Renda
28.757.546/0001-00;2019-12-31;1;Downtown Shopping;Avenida das Américas, nº 500 - Rio de Janeiro/RJ;9594;57;Não existem características que destoem dos demais;0.1063704089;Renda
28.893.734/0001-66;2019-03-29;1;CEN_12B;Rua Dr. Mário de Assis Moura, 480 - Bloco B Apto nº 12 - 1 andar - Ribeirão Preto - SP;140.77;1;Nenhuma característica relevante;0.003652;Venda
28.893.734/0001-66;2019-03-29;1;CEN_13B;Rua Dr. Mário de Assis Moura, 480 - Bloco B Apto nº 13 - 1 andar - Ribeirão Preto - SP;140.77;1;Nenhuma característica relevante;0.003652;Venda
28.893.734/0001-66;2019-03-29;1;CEN_14B;Rua Dr. Mário de Assis Moura, 480 - Bloco B Apto nº 14 - 1 andar - Ribeirão Preto - SP;140.77;1;Nenhuma característica relevante;0.003652;Venda
28.893.734/0001-66;2019-03-29;1;CEN_23B;Rua Dr. Mário de Assis Moura, 480 - Bloco B Apto nº 23 - 2 andar - Ribeirão Preto - SP;140.77;1;Nenhuma característica relevante;0.003722;Venda
28.893.734/0001-66;2019-03-29;1;CEN_34B;Rua Dr. Mário de Assis Moura, 480 - Bloco B Apto nº 34 - 2 andar - Ribeirão Preto - SP;140.77;1;Nenhuma característica relevante;0.003722;Venda
28.893.734/0001-66;2019-03-29;1;CEN_64B;Rua Dr. Mário de Assis Moura, 480 - Bloco B Apto nº 64 - 6 andar - Ribeirão Preto - SP;140.77;1;Nenhuma característica relevante;0.003863;Venda
28.893.734/0001-66;2019-03-29;1;CEN_84B;Rua Dr. Mário de Assis Moura, 480 - Bloco B Apto nº 84 - 8 andar - Ribeirão Preto - SP;140.77;1;Nenhuma característica relevante;0.003933;Venda
28.893.734/0001-66;2019-03-29;1;CEN_104B;Rua Dr. Mário de Assis Moura, 480 - Bloco B Apto nº 104 - 10 andar - Ribeirão Preto - SP;140.77;1;Nenhuma característica relevante;0.004003;Venda
28.893.734/0001-66;2019-03-29;1;CEN_114B;Rua Dr. Mário de Assis Moura, 480 - Bloco B Apto nº 114 - 11 andar - Ribeirão Preto - SP;140.77;1;Nenhuma característica relevante;0.004073;Venda
28.893.734/0001-66;2019-03-29;1;CEN_122B;Rua Dr. Mário de Assis Moura, 480 - Bloco B Apto nº 122 - 12 andar - Ribeirão Preto - SP;140.77;1;Nenhuma característica relevante;0.004354;Venda
28.893.734/0001-66;2019-03-29;1;CEN_124B;Rua Dr. Mário de Assis Moura, 480 - Bloco B Apto nº 124 - 12 andar - Ribeirão Preto - SP;140.77;1;Nenhuma característica relevante;0.004073;Venda
28.893.734/0001-66;2019-03-29;1;CEN_143B;Rua Dr. Mário de Assis Moura, 480 - Bloco B Apto nº 143 - 14 andar - Ribeirão Preto - SP;140.77;1;Nenhuma característica relevante;0.004143;Venda
28.893.734/0001-66;2019-03-29;1;CEN_144B;Rua Dr. Mário de Assis Moura, 480 - Bloco B Apto nº 144 - 14 andar - Ribeirão Preto - SP;140.77;1;Nenhuma característica relevante;0.004143;Venda
28.893.734/0001-66;2019-03-29;1;CEN_154B;Rua Dr. Mário de Assis Moura, 480 - Bloco B Apto nº 154 - 15 andar - Ribeirão Preto - SP;140.77;1;Nenhuma característica relevante;0.004143;Venda
28.893.734/0001-66;2019-03-29;1;CEN_163B;Rua Dr. Mário de Assis Moura, 480 - Bloco B Apto nº 163 - 16 andar - Ribeirão Preto - SP;140.77;1;Nenhuma característica relevante;0.004143;Venda
28.893.734/0001-66;2019-03-29;1;CEN_164B;Rua Dr. Mário de Assis Moura, 480 - Bloco B Apto nº 164 - 16 andar - Ribeirão Preto - SP;140.77;1;Nenhuma característica relevante;0.004143;Venda
28.893.734/0001-66;2019-03-29;1;CEN_174B;Rua Dr. Mário de Assis Moura, 480 - Bloco B Apto nº 174 - 17 andar - Ribeirão Preto - SP;140.77;1;Nenhuma característica relevante;0.004143;Venda
28.893.734/0001-66;2019-03-29;1;CEN_182B;Rua Dr. Mário de Assis Moura, 480 - Bloco B Apto nº 182 - 18 andar - Ribeirão Preto - SP;240.47;1;Nenhuma característica relevante;0.006531;Venda
28.893.734/0001-66;2019-03-29;1;CEN_184B;Rua Dr. Mário de Assis Moura, 480 - Bloco B Apto nº 184 - 18 andar - Ribeirão Preto - SP;240.47;1;Nenhuma característica relevante;0.00611;Venda
28.893.734/0001-66;2019-03-29;1;CEN_164A;Rua Dr. Mário de Assis Moura, 480 - Bloco A Apto nº 164 - 16 andar - Ribeirão Preto - SP;105.44;1;Nenhuma característica relevante;0.002809;Venda
29.242.844/0001-20;2019-12-31;1;CONDOMINIO ALDEIA DE ITAPOROROCA;DISTRITO DE TRANCOSO - PORTO SEGURO - BAHIA;280;1;CASA EM CONDOMINIO FECHADO ALDEIA DE ITAPOROROCA;0.99;Renda
29.641.226/0001-53;2019-12-31;1;Walmart Indianópolis - Imóvel pertencia a SPE Normandia;Av. Jabaquara, 2979 - Mirandópolis - SP;7653;1;-;0.069655;Renda
29.641.226/0001-53;2019-12-31;1;Walmart Joaquina Ramalho - Imóvel pertencia a SPE Normandia;Av. Joaquina Ramalho, 340 - Vila Guilherme - SP;7689;1;-;0.072338;Renda
29.641.226/0001-53;2019-12-31;1;Sam's Club Morumbi - Imóvel pertencia a SPE Normandia;Av. Professor Francisco Morato, 2585 - Butantã - SP;7027;1;-;0.099624;Renda
29.641.226/0001-53;2019-12-31;1;Sam's Club Granja Viana - Imóvel pertencia a SPE Normandia;Rod. Raposo Tavares, 23033 - Granja Viana - SP;7004;1;-;0.034702;Renda
29.641.226/0001-53;2019-12-31;1;Walmart São Bernardo - Imóvel pertencia a SPE Normandia;Rua Marechal Deodoro, 2785 - Ferrazópolis - SP;12639;1;-;0.06721;Renda
29.641.226/0001-53;2019-12-31;1;Sam's Club Radial Leste - Imóvel pertencia a SPE Dunkirk;Rua Padre Adelino, 685 - Belém - SP;5385;1;-;0.060453;Renda
29.641.226/0001-53;2019-12-31;1;Sam's Club SJC - Imóvel pertencia a SPE Dunkirk;Av. Cassiano Ricardo, 1993 - Jardim Alvorada - SP;5451;1;-;0.049754;Renda
29.641.226/0001-53;2019-12-31;1;Sam's Club Campinas - Imóvel pertencia a SPE Dunkirk;Rod. Dom Pedro I, km 132 - Parque Imperador - SP;5500;1;-;0.097487;Renda
29.641.226/0001-53;2019-12-31;1;Sam's Club Barigui- Imóvel pertencia a SPE Dunkirk;Rod. Curitiba Ponta Grossa, km 65 - Barigui - PR;5177;1;-;0.056056;Renda
29.641.226/0001-53;2019-12-31;1;Sam's Club Atuba- Imóvel pertencia a SPE Dunkirk;Estrada do Ribeira, 144 - Atuba - PR;7751;1;-;0.064009;Renda
29.641.226/0001-53;2019-12-31;1;Ed. Angelica- Imóvel pertencia a SPE Dunkirk;Av. Angélica, 2563 - Bela Vista - SP;4849;1;-;0.034807;Renda
30.048.651/0001-12;2019-06-30;1;Edifício Sky Corporate;R. Gomes de Carvalho, 1996, Vila Olímpia, São Paulo/ SP;268952;2;Os 2 andares encontram-se locados para a EDP Energias do Brasil S.A. e correspondem a uma participação de 10.5% do Edifício.;0.371;Renda
30.048.651/0001-12;2019-09-30;1;Edifício Central Vila Olímpia;Alameda Vicente Pinzon, 51, Vila Olímpia, São Paulo/SP;1298;1;Imóvel AA locado para a Omron Healhcare Brasil Ltda. O andar adquirido pelo Fundo (3º) corresponde a uma participação de 7.1% no edifício;0.150312644114352;Renda
30.048.651/0001-12;2019-12-31;2;Edifício Vila Olímpia Corporate;Rua Fidêncio Ramos, 308, Vila Olímpia, São Paulo/SP;754;1;Imóvel AAA, com certificação LEED GOLD, locado para a Suse Software Solutions Brasil Ltda. e Randstad Brasil Recursos Humanos Ltda.. O andar adquirido pelo Fundo (4º) corresponde a uma participação de 3.9% no edifício;0.0874778166335688;Renda
30.048.651/0001-12;2019-12-31;2;Condomínio Edifício Icon Faria Lima;Avenida Brigadeiro Faria Lima, 3311, Itaim Bibi, São Paulo/SP;450;1;Imóvel A locado para a Prutendial do Brasil Seguros de Vida S.A.. O andar adquirido pelo Fundo (1º) corresponde a uma participação de 4.4% no edifício;0.0671976031864415;Renda
30.258.790/0001-70;2019-06-28;1;HNK BR;Avenida Presidente Castelo Branco, lado ímpar, BR - 116, KM 35;1028448;1;Imóvel adquirido para venda;0.9999;
30.258.790/0001-70;2019-09-30;1;MAUA;AV PAPA JOAO XVIII;88222.3;1;Imóvel adquirido para venda;0.9999;
30.258.790/0001-70;2019-12-31;1;MAUA;AV PAPA JOAO XVIII;88222.3;1;Imóvel adquirido para venda;0.9999;
30.495.165/0001-42;2019-12-31;1;MM1 G09-1;Rodovia BR-101 Sul, nº 5225, Lote 004B, Ditrito de Ponte dos Carvalhos, Município de Cabo de Santo Agostinho, Pernambuco, CEP 54503-900;5593.6035;1;0.0247396415962545;0.242939161576374;Renda
30.495.165/0001-42;2019-12-31;1;MM1 G09-2;Rodovia BR-101 Sul, nº 5225, Lote 004B, Ditrito de Ponte dos Carvalhos, Município de Cabo de Santo Agostinho, Pernambuco, CEP 54503-900;5593.6035;1;0.0247396415962545;0.242939161576374;Renda
30.495.165/0001-42;2019-12-31;1;MM1 G09-3;Rodovia BR-101 Sul, nº 5225, Lote 004B, Ditrito de Ponte dos Carvalhos, Município de Cabo de Santo Agostinho, Pernambuco, CEP 54503-900;5593.6035;1;0.0247396415962545;0.242939161576374;Renda
30.495.165/0001-42;2019-12-31;1;MM1 G09-4;Rodovia BR-101 Sul, nº 5225, Lote 004B, Ditrito de Ponte dos Carvalhos, Município de Cabo de Santo Agostinho, Pernambuco, CEP 54503-900;5593.6035;1;0.0247396415962545;0.242939161576374;Renda
30.495.165/0001-42;2019-12-31;1;MM1 G15-1;Rodovia BR-101 Sul, nº 5225, Lote 004B, Ditrito de Ponte dos Carvalhos, Município de Cabo de Santo Agostinho, Pernambuco, CEP 54503-900;650.295;1;0.00287615402697676;0.0282433536945027;Renda
30.629.603/0001-18;2019-12-31;1;Imóvel Mauá;Avenida Papa Joao XXIII 3059, , Maua, SP, 09370-800;29717.9;1;Direito de Propriedade;0.134738;Renda
30.629.603/0001-18;2019-12-31;1;Galpão - Modulo - Extrema R047;Rodovia Fernão Dias KM 947.5, , Extrema, MG, 37640-000;34074.69;1;Direito de Propriedade;0.089677;Renda
30.629.603/0001-18;2019-12-31;1;Imóvel Itapevi;Estrada da Cepla Velha, 400 - Itapevi - SP;35779;20;Direito de Propriedade;0.109693;Renda
30.629.603/0001-18;2019-12-31;1;Imóvel Araucária;RUA Pedro de Alcantara Almeida, 1001 - Fazenda Velha -  PR;42793.96;1;Direito de Propriedade;0.141196;Renda
30.642.032/0001-51;2019-07-31;1;CTR Empresarial - Matrícula 95590;Rodovia BR 497 Km 1 + 480 A - Uberlândia/Prata, Jardim Europa, Uberlândia-MG;54696.62;3;;0.68;Renda
30.642.032/0001-51;2019-07-31;1;Bom Jardim;Fazenda Rio das Pedras e Douradinhos, Uberlândia - MG;968000;1;;0.32;Renda
30.654.849/0001-40;2019-12-31;1;Edifício Módulo Rebouças;Rua Capote Valente, nº 39 - São Paulo (SP);1053;1;Prédio locado ao Nubank;1;Renda
30.654.849/0001-40;2019-12-31;1;Condomínio Edifício Fidalga;Rua Wisard, nº 298 - São Paulo (SP);886;1;Prédio locado a Isobar;1;Renda
30.654.849/0001-40;2019-12-31;1;Edifício Corporate Evolution;Alameda Xingu, nº 512 - Barueri (SP);33613.5;1;Complexo empresarial;1;Renda
30.791.386/0001-68;2019-06-30;1;N/A;N/A;0;0;N/A;0;Venda
30.791.386/0001-68;2019-09-30;1;N/A;N/A;0;0;N/A;0;Venda
30.791.386/0001-68;2019-12-31;2;N/A;N/A;0;0;N/A;0;Venda
30.871.660/0001-09;2019-09-30;1;Ed. Maestro Cardim;Rua Maestro Cardim, 1.218 - Bela Vista - São Paulo-SP;9354;11;O empreendimento é composto por 68 apartamentos habitacionais, de tamanha médio de 92m².;0.5588;Renda
30.871.660/0001-09;2019-12-31;1;Ed. Maestro Cardim - Sala 71A;Rua Maestro Cardim, 1.218 - Bela Vista - São Paulo-SP;9354;1;O empreendimento é composto por 68 apartamentos habitacionais, de tamanha médio de 92m².;0.5588;Renda
30.871.716/0001-25;2019-03-31;1;Rua, Correia Dias Nº114 / Nº 132;Rua Correia Dias Nº114 N. 132;250;1;Imóvel inscrito sob matrícula de Nº125.176;;
30.871.716/0001-25;2019-06-30;1;Rua, Correia Dias Nº114 / Nº 132;Rua Correia Dias Nº114 N. 132;250;1;Imóvel inscrito sob matrícula de Nº125.176;;
30.871.716/0001-25;2019-09-30;1;Casa Estela;Rua Estela, 165 - Vila Mariana - São Paulo-SP;140;1;O terreno em questão está inscrito sob Matrícula nº 85.919;1;Renda
31.145.875/0001-05;2019-03-31;1;Paulista;Avenida Paulista, 01374 - Edificio BFC  - 01310-100 - Bela Vista - São Paulo - SP;33937.21;42;Foram emitidos Certificados de Recebíveis Imobiliários ("CRI"), sendo as séries 197ª, 198ª, 206ª e 207ª da RB Capital Companhia de Securitização, adquiridos em sua totalidade Kinea. Em garantia dos pagamentos destes CRIs, foi outorgado alienação fiduciária sobre a totalidade das cotas de emissão e do imóvel do FII. Em 01.02.2019 o FII adquiriu a fração ideal de 75% das unidades autônomas objeto da operação.;;Renda
31.145.875/0001-05;2019-03-31;1;Morumbi;Avenida Morumbi n° 8.234 - Santo Amaro - São Paulo - São Paulo;10050.3;12;Foram emitidos Certificados de Recebíveis Imobiliários ("CRI"), sendo as séries  202ª e 203ª da RB Capital Companhia de Securitização, adquiridos em sua totalidade Kinea. Em garantia dos pagamentos destes CRIs, foi outorgado alienação fiduciária sobre a totalidade das cotas de emissão e do imóvel do FII.;;Renda
31.145.875/0001-05;2019-06-30;1;Paulista;Avenida Paulista, 01374 - Edificio BFC  - 01310-100 - Bela Vista - São Paulo - SP;33937.21;42;Foram emitidos Certificados de Recebíveis Imobiliários ("CRI"), sendo as séries 197ª, 198ª, 206ª e 207ª da RB Capital Companhia de Securitização, adquiridos em sua totalidade Kinea. Em garantia dos pagamentos destes CRIs, foi outorgado alienação fiduciária sobre a totalidade das cotas de emissão e do imóvel do FII. Em 01.02.2019 o FII adquiriu a fração ideal de 75% das unidades autônomas objeto da operação.;;Renda
31.145.875/0001-05;2019-06-30;1;Morumbi;Avenida Morumbi n° 8.234 - Santo Amaro - São Paulo - São Paulo;10050.3;12;Foram emitidos Certificados de Recebíveis Imobiliários ("CRI"), sendo as séries  202ª e 203ª da RB Capital Companhia de Securitização, adquiridos em sua totalidade Kinea. Em garantia dos pagamentos destes CRIs, foi outorgado alienação fiduciária sobre a totalidade das cotas de emissão e do imóvel do FII.;;Renda
31.508.219/0001-20;2019-12-31;1;Vargas;Avenida Presidente Vargas, 824, Centro, Rio de Janeiro;15497.63;23;Empreendimento Comercial;0.195659;Renda
31.508.219/0001-20;2019-12-31;1;ICOMAP;Avenida Marchal Floriano, 99, Centro, Rio de Janeiro;8863;17;Empreendimento Comercial;0.111896;Renda
31.508.219/0001-20;2019-12-31;1;RB 115;Avenida Rio Branco, 115, Centro, Rio de Janeiro;11515.5;20;Empreendimento Comercial;0.145384;Renda
31.508.219/0001-20;2019-12-31;1;Ouvidor 107;Rua do Ouvidor, 107, Centro, Rio de Janeiro;6284;15;Empreendimento Comercial;0.079336;Renda
31.508.219/0001-20;2019-12-31;1;São José;Rua Verbo Divini, 1.207, Chácara Santo Antonio, São Paulo;5085;4;Empreendimento Comercial;0.064199;Renda
31.508.219/0001-20;2019-12-31;1;CBOP (Jacarandá);Alameda Araguaia, 2.550, Barueri, São Paulo;31962.1376;15;Empreendimento Comercial;0.403525;Renda
31.894.369/0001-19;2019-12-31;1;ED RACHID SALIBA;RUA BELA CINTRA, 986 - CONSOLAÇÃO/SP;12358.2;60;15 PAVIMENTOS, 2 SUBSOLOS, 60 CONJUNTOS;1;Renda
31.962.875/0001-06;2019-03-31;3;PLD Cajamar II;Av. Antônio João Abdalla, 260 - Cajamar /SP - CEP: 07.776.-700;229587.61;4;Número de Galpões: 4;0.389614938344916;Renda
31.962.875/0001-06;2019-03-31;3;PLD Cajamar III;Av. Antônio Candido Machado, 3100 - Cajamar / SP - CEP: 07.776-415;113388;2;Número de Galpões: 2;0.167755990514289;Renda
31.962.875/0001-06;2019-03-31;3;PLD Castelo Branco KM46;Rodovia Presidente Castelo Branco (SP 280) KM 46Araçariguama - SP - CEP: 18.147-000;153959.88;3;Número de Galpões:  3;0.228094643721841;Renda
31.962.875/0001-06;2019-03-31;3;PLD Dutra SP;Av. Presidente Dutra, KM 203 - Arujá / SP - CEP: 07.411-385;54453.35;2;Número de Galpões: 2;0.0752175980475386;Renda
31.962.875/0001-06;2019-03-31;3;PLD Caxias;Av. Litorânea, 2632 - Duque de Caxias / RJ - CEP: 25.056-070;61008;2;Número de Galpões: 2;0.101713743174005;Renda
31.962.875/0001-06;2019-03-31;3;PLD Queimados;Av. Guandu, 1000 - Campo Alegre Queimados / RJ - CEP: 26.320-270;33066.72;1;Número de Galpões: 1;0.0376030861974099;Renda
32.274.163/0001-59;2019-09-30;1;Edificio Barra da Tijuca;Avenida Ayrton Senna, 2200. Bairro Barra da Tijuca, cidade do Rio de Janeiro/ RJ;23209.7;1;Area do terreno de 23.209,70m², Area construída de 42.094,85m²;0.7;Renda
32.274.163/0001-59;2019-12-31;1;Edificio Barra da Tijuca;Avenida Ayrton Senna, 2200. Bairro Barra da Tijuca, cidade do Rio de Janeiro/ RJ;23209.7;1;Área do terreno de 26.275,00m², Area locável de 23.209,70m²;0.229722;Renda
32.274.163/0001-59;2019-12-31;1;Condomínio Evolution Corporate;Alameda Xingu, 512 - Alphaville - Barueri - SP;14929.14;34;Área do terreno de 12.262,68m² (andares do 1 ao 8 e parte do 11);0.42213;Renda
32.274.163/0001-59;2019-12-31;1;Canopus Corporate Alphaville;Av. Tamboré, 267 - Alphaville - Barueri - SP;11370;10;Área construída de 22.899,55m² (andares do 6 ao 15);0.1634;Renda
32.274.163/0001-59;2019-12-31;1;Parque Cidade Corporate;SHCS Q.6 BL A, 7º, 8º E 12º andares - Brasília - DF;5262;3;Área construída de 9.178,07m² (andares 7, 8 e 12);0.184797;Renda
32.527.626/0001-47;2019-12-31;1;Caxias do Sul;Rodovia RSC 453, nº 32503 - Caxias do Sul;18525;1;Caxias do Sul;1;Renda
32.667.306/0001-92;2019-06-28;1;Escola Equilíbrio;Rua Professor Hilário Veiga de Carvalho, nº 60, Vila Suzana, São Paulo/SP;970;1;Direito de Propriedade;1;Renda
32.892.018/0001-31;2019-12-31;1;SHOPPING PATIO MACEIO AS;Av. Menino Marcelo, 3800 - Cidade Universitária, Maceió - AL, 57073-900;41244;146;N/A;0.608714689727463;Renda
32.892.018/0001-31;2019-12-31;1;SHOPPING GRANJA VIANNA;Rodovia Raposo Tavares, 23.500. CEP: 06709-015 Lageadinho - Cotia/SP;30363;159;N/A;0.251674716804438;Renda
32.892.018/0001-31;2019-12-31;1;SUPER SHOPPING OSASCO;Av. dos Autonomistas, 1828 - Industrial Autonomistas, Osasco - SP, 06020-010;17663;143;N/A;0.139610593468099;Renda
32.903.621/0001-71;2019-12-31;1;Condomínio Logístico Contagem - MG;Rodovia Municipal Vereador Joaquim Costa, 2000, Campina Verde, CEP: 32150240 , Contagem - MG;102488.45;1;N/A;0.60736670349891;Renda
32.903.621/0001-71;2019-12-31;1;Condomínio Logístico Santo André - SP;Avenida João Pessoa, 500 , Jardim Utinga, CEP: 09230650, Santo André - SP;39752;1;N/A;0.0979623715320823;Renda
32.903.621/0001-71;2019-12-31;1;Condomínio Logístico São José dos Pinhais - PR;Marginal Contorno Leste , 7000, Planta Quississana, CEP: 83085058, São José dos Pinhais - PR;74168.98;1;N/A;0.21182922220702;Renda
32.903.621/0001-71;2019-12-31;1;Condomínio Logístico Arujá I - SP;Avenida Comendador Masatoshi Shinmyo, 300, CEP: 07432575 , Arujá - SP;141503.15;1;N/A;0.0828417027619871;Renda
32.903.661/0001-13;2019-12-31;1;Condomínio Logístico Arujá II - SP;Avenida Comendador Masatashi Shinmyo, 300, Morro Grande, CEP: 07432575, Arujá - SP;;0;N/A;0.0259048112505078;Renda
32.903.661/0001-13;2019-12-31;1;Condomínio Logístico Betim - MG;Avenida Contagem, 25/50, Betim Industrial, CEP: 32670402, Betim - MG;23531.27;1;N/A;0.0988430454122746;Renda
32.903.661/0001-13;2019-12-31;1;Condomínio Logístico Duque de Caxias - RJ;Avenida Automóvel Clube,7453, Vila Santa Cruz, CEP: 25255030, Duque de Caxias - RJ;180553.6;1;N/A;0.114438313240756;Renda
32.903.661/0001-13;2019-12-31;1;Condomínio Logístico São Bernardo do Campo - SP;Avenida Doutor José Fornari, 715/1277, Ferrazópolis , CEP: 09790400, São Bernado do Campo - SP;93752.79;1;N/A;0.0796953899068549;Renda
32.903.661/0001-13;2019-12-31;1;Condomínio Logístico Itapevi - SP;Rodovia Cel. PM Nelson Tranchesi, KM 34/65/740/990, Itapevi, CEP: 06696110, Itapevi - SP;84914.5;1;N/A;0.681118440204583;Renda
32.903.702/0001-71;2019-12-31;1;COND. WORK BELA CINTRA;Rua Bela Cintra, 755, São Paulo/SP;3623.05;13;n/a;1;Renda
33.045.581/0001-37;2019-12-31;1;Imóvel Santa Luzia;Av Beira Rio nº 5.777;16120.5;1;Não possui caracteristicas que destoem dos demais;0;Renda
33.045.581/0001-37;2019-12-31;1;Imóvel Camaçari;Via Parafuso, Zona Polp Logistico;4415.29;1;Não possui caracteristicas que destoem dos demais;0;Renda
33.045.581/0001-37;2019-12-31;1;Imóvel Cotia;Av da Capuava nº 1.000;14184;1;Não possui caracteristicas que destoem dos demais;0;Renda
33.046.142/0001-49;2019-09-30;1;Shopping Capim Dourado;Q. 107 Norte Avenida NS 5 s/n, Shopping, Palmas, TO, 77001-098;37365;176;Não possui caracteristicas que destoem dos demais;0.261178;Renda
33.046.142/0001-49;2019-09-30;1;Shopping Ilha Plaza;Avenida Maestro Paulo e Silva 400, Shopping, Rio de Janeiro, RJ, 21920-445;21869;157;Não possui caracteristicas que destoem dos demais;0.369278;Renda
33.046.142/0001-49;2019-09-30;1;Shopping Contagem;Av. Severino Ballesteros 850, Shopping, Contagem, MG, 32110-005;35015;192;Não possui caracteristicas que destoem dos demais;0.251546;Renda
33.046.142/0001-49;2019-09-30;1;Shopping Londrina Norte;Rua Américo Deolindo Garla 224, Shopping, Londrina, PR, 86079-225;32775;134;Não possui caracteristicas que destoem dos demais;0.117998;Renda
34.598.181/0001-11;2019-12-31;1;LOG I;Rua Simão Antônio, 149 - Contagem - MG;14312.24585;6;n/a;0.31827196123508;Renda
34.598.181/0001-11;2019-12-31;1;LOG Viana;Rodovia BR 262 - Viana - ES;17442.2391;4;n/a;0.364845179862192;Renda
34.598.181/0001-11;2019-12-31;1;LOG Goiânia;Rodovia BR 153, KM 5,5 - Goiânia - GO;19162.58925;9;n/a;0.316639958454612;Renda
97.521.225/0001-25;2019-12-31;1;Condominio Edíficio ST Louis - 23;Rua Franz Schubert, nº 184 - São Paulo/SP;98.71;1;Não existem características que destoem dos demais;0.00863906040383632;Venda
97.521.225/0001-25;2019-12-31;1;Condominio Edíficio ST Louis - 81;Rua Franz Schubert, nº 184 - São Paulo/SP;98.71;1;Não existem características que destoem dos demais;0.00771043176833218;Venda
97.521.225/0001-25;2019-12-31;1;Imóvel Santo André - matrícula 78.376;Avenida José Caballero, nº 283 - Santo André/SP;82.03;1;Não existem características que destoem dos demais;0.00323613013621546;Venda
97.521.225/0001-25;2019-12-31;1;Imóvel Santo André - matrícula 78.344;Avenida José Caballero, nº 283 - Santo André/SP;82.03;1;Não existem características que destoem dos demais;0.000126631172631219;Venda
