CNPJ_Fundo;Data_Referencia;Versao;Data_Entrega;Nome_Fundo;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Fundo_Nao_Listado_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Data_Prazo_Duracao;Encerramento_Exercicio_Social;Mercado_Negociacao_Bolsa;Mercado_Negociacao_MBO;Mercado_Negociacao_MB;Entidade_Administradora_BVMF;Entidade_Administradora_CETIP;Nome_Administrador;CNPJ_Administrador;Logradouro;Numero;Complemento;Bairro;Cidade;Estado;CEP;Telefone1;Telefone2;Telefone3;Site;Email;Data_Encerramento_Trimestre
17.329.029/0001-14;2019-03-29;1;2019-04-30;FATOR IFIX FUNDO DE INVESTIMENTO IMOBILIARIO;2013-05-06;INVESTIDORES EM GERAL;BRFIXXCTF004;365972;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BANCO FATOR S.A.;17329029000114;R. DR. RENATO PAES DE BARROS;1017;12º andar;ITAIM BIBI;SÃO PAULO;SP;04530-001;55-(11)30499165;;;www.bancofator.com.br;fundosimobiliarios@fator.com.br;2019-03-29
17.329.029/0001-14;2019-06-28;1;2019-08-13;FATOR IFIX FUNDO DE INVESTIMENTO IMOBILIARIO;2013-05-06;INVESTIDORES EM GERAL;BRFIXXCTF004;365972;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BANCO FATOR S.A.;17329029000114;R. DR. RENATO PAES DE BARROS;1017;12º andar;ITAIM BIBI;SÃO PAULO;SP;04530-001;55-(11)30499165;;;www.bancofator.com.br;fundosimobiliarios@fator.com.br;2019-06-28
17.329.029/0001-14;2019-09-30;1;2019-11-14;RIO BRAVO IFIX FUNDO DE INVESTIMENTO IMOBILIARIO;2013-05-06;INVESTIDORES EM GERAL;BRFIXXCTF004;365972;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;Dezembro;Sim;Não;Não;Sim;Não;BRL TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A;17329029000114;RUA IGUATEMI;151;19 ANDAR;ITAIM BIBI;SÃO PAULO;SP;01451011;11 3133-0350;11 4871-2221;11 3133-0351;WWW.BRLTRUST.COM.BR;INFOLEGAL@BRLTRUST.COM.BR;2019-09-30
17.329.029/0001-14;2019-12-31;1;2020-02-12;RIO BRAVO IFIX FUNDO DE INVESTIMENTO IMOBILIARIO;2013-05-06;INVESTIDORES EM GERAL;BRRBFFCTF008;365972;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;Dezembro;Sim;Não;Não;Sim;Não;BRL TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A;17329029000114;RUA IGUATEMI;151;19 ANDAR;ITAIM BIBI;SÃO PAULO;SP;01451011;11 3133-0350;11 4871-2221;11 3133-0351;WWW.BRLTRUST.COM.BR;FII@BRLTRUST.COM.BR;2019-12-31
17.331.883/0001-15;2019-03-31;1;2019-05-15;SALUS II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2013-05-24;INVESTIDOR QUALIFICADO E PROFISSIONAL;;30;Não;Não;Não;;;;Indeterminado;;31/12;Não;Não;Sim;Não;Não;INTRADER D.T.V.M. LTDA.;17331883000115;Rua Ramos Batista;152;;Vila Olímpia;São Paulo;SP;04552020;31985151;;;www.intrader.com.br;adm@intrader.com.br;2019-03-31
17.331.883/0001-15;2019-06-28;1;2019-07-17;SALUS II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2013-05-24;INVESTIDOR QUALIFICADO E PROFISSIONAL;;30;Não;Não;Não;;;;Indeterminado;;31/12;Não;Não;Sim;Não;Não;INTRADER D.T.V.M. LTDA.;17331883000115;Rua Ramos Batista;152;;Vila Olímpia;São Paulo;SP;04552020;31985151;;;www.intrader.com.br;adm@intrader.com.br;2019-06-28
17.331.883/0001-15;2019-09-30;1;2019-10-31;SALUS II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2013-05-24;INVESTIDOR QUALIFICADO E PROFISSIONAL;;30;Não;Não;Não;;;;Indeterminado;;31/12;Não;Não;Sim;Não;Não;INTRADER D.T.V.M. LTDA.;17331883000115;Rua Ramos Batista;152;;Vila Olímpia;São Paulo;SP;04552020;31985151;;;www.intrader.com.br;adm@intrader.com.br;2019-09-30
17.331.883/0001-15;2019-12-31;1;2020-02-11;SALUS II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2013-05-24;INVESTIDOR QUALIFICADO E PROFISSIONAL;;30;Não;Não;Não;;;;Indeterminado;;31/12;Não;Não;Sim;Não;Não;INTRADER D.T.V.M. LTDA.;17331883000115;Rua Ramos Batista;152;;Vila Olímpia;São Paulo;SP;04552020;31985151;;;www.intrader.com.br;adm@intrader.com.br;2019-12-31
17.365.105/0001-47;2019-03-29;1;2019-05-14;FUNDO DE INVESTIMENTO IMOBILIARIO - FII TB OFFICE;2013-06-07;INVESTIDORES EM GERAL;BRTBOFCTF006;10050000;Não;Não;Não;Renda;Lajes Corporativas;Passiva;Indeterminado;;Dezembro;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;17365105000147;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com;2019-03-29
17.365.105/0001-47;2019-06-30;1;2019-08-13;TB OFFICE FII;2013-06-07;INVESTIDORES EM GERAL;BRTBOFCTF006;10050000;Não;Não;Não;Renda;Lajes Corporativas;Passiva;Indeterminado;;Dezembro;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;17365105000147;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com;2019-06-28
17.365.105/0001-47;2019-09-30;1;2019-11-12;TB OFFICE FII;2013-06-07;INVESTIDORES EM GERAL;BRTBOFCTF006;10050000;Não;Não;Não;Renda;Lajes Corporativas;Passiva;Indeterminado;;Dezembro;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;17365105000147;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com;2019-09-30
17.365.105/0001-47;2019-12-31;1;2020-02-11;TB OFFICE FII;2013-06-07;INVESTIDORES EM GERAL;BRTBOFCTF006;10050000;Não;Não;Não;Renda;Lajes Corporativas;Passiva;Indeterminado;;Dezembro;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;17365105000147;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com;2019-12-31
17.374.696/0001-19;2019-03-29;1;2019-05-15;REAG RENDA FUNDO DE INVESTIMENTO - FII;2013-07-31;INVESTIDORES EM GERAL;BRDOMCCTF004;244380;Não;Não;Não;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;CM CAPITAL MARKETS DTVM LTDA;17374696000119;RUA GOMES DE CARVALHO;1195;4º ANDAR;VILA OLÍMPIA;SÃO PAULO;SP;04547000;11 38421122;;;www.cmcapitalmarkets.com.br;reguladores@cmcapitalmarkets.com.br;2019-03-29
17.374.696/0001-19;2019-06-28;1;2020-03-26;REAG RENDA FUNDO DE INVESTIMENTO - FII;2013-07-31;INVESTIDORES EM GERAL;BRDOMCCTF004;244451;Não;Não;Não;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;MONETAR DTVM LTDA;17374696000119;R. Visc. de Pirajá, 351 - Sala 1401 - Ipanema, Rio de Janeiro - RJ, 20010-010;351;sl 1401;IPANEMA;RIO DE JANEIRO;RJ;2001010;2138238055;;;www.monetar.com.br;adm.fiduc@monetar.com.br;2019-06-28
17.374.696/0001-19;2019-09-30;1;2020-03-26;REAG RENDA FUNDO DE INVESTIMENTO - FII;2013-07-31;INVESTIDORES EM GERAL;BRDOMCCTF004;244451;Não;Não;Não;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;MONETAR DTVM LTDA;17374696000119;R. Visc. de Pirajá, 351 - Sala 1401 - Ipanema, Rio de Janeiro - RJ, 20010-010;351;sl 1401;IPANEMA;RIO DE JANEIRO;RJ;2001010;2138238055;;;www.monetar.com.br;adm.fiduc@monetar.com.br;2019-09-30
17.374.696/0001-19;2019-12-31;1;2020-03-11;REAG RENDA FUNDO DE INVESTIMENTO - FII;2013-07-31;INVESTIDORES EM GERAL;BRDOMCCTF004;244451;Não;Não;Não;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;MONETAR DTVM LTDA;17374696000119;R. Visc. de Pirajá, 351 - Sala 1401 - Ipanema, Rio de Janeiro - RJ, 20010-010;351;sl 1401;IPANEMA;RIO DE JANEIRO;RJ;2001010;2138238055;;;www.monetar.com.br;adm.fiduc@monetar.com.br;2019-12-31
17.554.274/0001-25;2019-03-31;2;2019-05-15;VINCI SHOPPING CENTERS FUNDO DE INVESTIMENTO IMOBILIARIO;2014-03-10;INVESTIDORES EM GERAL;BRVISCCTF005;8160576.00000068;Não;Não;Não;Renda;Shoppings;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BRL TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A;17554274000125;RUA IGUATEMI;151;19 ANDAR;ITAIM BIBI;SÃO PAULO;SP;01451011;11 3133-0350;11 4871-2221;11 3133-0351;WWW.BRLTRUST.COM.BR;INFOLEGAL@BRLTRUST.COM.BR;2019-03-31
17.554.274/0001-25;2019-06-30;1;2019-08-15;VINCI SHOPPING CENTERS FUNDO DE INVESTIMENTO IMOBILIARIO;2014-03-10;INVESTIDORES EM GERAL;BRVISCCTF005;8160576.00000068;Não;Não;Não;Renda;Shoppings;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BRL TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A;17554274000125;RUA IGUATEMI;151;19 ANDAR;ITAIM BIBI;SÃO PAULO;SP;01451011;11 3133-0350;11 4871-2221;11 3133-0351;WWW.BRLTRUST.COM.BR;INFOLEGAL@BRLTRUST.COM.BR;2019-06-30
17.554.274/0001-25;2019-09-30;1;2019-11-14;VINCI SHOPPING CENTERS FUNDO DE INVESTIMENTO IMOBILIARIO;2013-08-07;INVESTIDORES EM GERAL;BRVISCCTF005;10326870.0000006;Não;Não;Não;Renda;Shoppings;Ativa;Indeterminado;;Dezembro;Sim;Não;Não;Sim;Não;BRL TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A;17554274000125;RUA IGUATEMI;151;19 ANDAR;ITAIM BIBI;SÃO PAULO;SP;01451011;11 3133-0350;11 4871-2221;11 3133-0351;WWW.BRLTRUST.COM.BR;INFOLEGAL@BRLTRUST.COM.BR;2019-09-30
17.554.274/0001-25;2019-12-31;1;2020-02-14;VINCI SHOPPING CENTERS FUNDO DE INVESTIMENTO IMOBILIARIO;2013-08-07;INVESTIDORES EM GERAL;BRVISCCTF005;10326870.0000006;Não;Não;Não;Renda;Shoppings;Ativa;Indeterminado;;Dezembro;Sim;Não;Não;Sim;Não;BRL TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A;17554274000125;RUA IGUATEMI;151;19 ANDAR;ITAIM BIBI;SÃO PAULO;SP;01451011;11 3133-0350;11 4871-2221;11 3133-0351;WWW.BRLTRUST.COM.BR;FII@BRLTRUST.COM.BR;2019-12-31
17.568.605/0001-86;2019-03-31;1;2019-05-10;MAIS SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO;2016-10-03;INVESTIDOR QUALIFICADO;BRSHPGTF000;241405927;Não;Não;Não;Renda;Shoppings;Passiva;Determinado;2026-10-03;31/12;Não;Sim;Não;Não;Sim;BANCO MODAL S.A.;17568605000186;PRAIA DE BOTAFOGO;501;6º ANDAR - PARTE, BLOCO 01;BOTAFOGO;RIO DE JANEIRO;RJ;22.250-040;(21)3223-7700;(21)3223-7746;;HTPPS://MODAL.COM.BR;FUNDOS.MODAL@MODAL.COM.BR;2019-03-31
17.568.605/0001-86;2019-06-30;1;2019-08-15;MAIS SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO;2016-10-03;INVESTIDOR QUALIFICADO;BRSHPGTF000;241405927;Não;Não;Não;Renda;Shoppings;Passiva;Determinado;2026-10-03;31/12;Não;Sim;Não;Não;Sim;BANCO MODAL S.A.;17568605000186;PRAIA DE BOTAFOGO;501;6º ANDAR - PARTE, BLOCO 01;BOTAFOGO;RIO DE JANEIRO;RJ;22.250-040;(21)3223-7700;(21)3223-7746;;HTPPS://MODAL.COM.BR;FUNDOS.MODAL@MODAL.COM.BR;2019-06-28
17.568.605/0001-86;2019-09-30;1;2019-11-12;MAIS SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO;2016-10-03;INVESTIDOR QUALIFICADO;BRSHPGTF000;241405927;Não;Não;Não;Renda;Shoppings;Passiva;Determinado;2026-10-03;31/12;Não;Sim;Não;Não;Sim;BANCO MODAL S.A.;17568605000186;PRAIA DE BOTAFOGO;501;6º ANDAR - PARTE, BLOCO 01;BOTAFOGO;RIO DE JANEIRO;RJ;22.250-040;(21)3223-7700;(21)3223-7746;;HTPPS://MODAL.COM.BR;FUNDOS.MODAL@MODAL.COM.BR;2019-09-30
17.568.605/0001-86;2019-12-31;1;2020-02-14;MAIS SHOPPING FUNDO DE INVESTIMENTO IMOBILIARIO;2018-01-24;INVESTIDOR QUALIFICADO;BRSHPGCTF000;263405927;Não;Não;Não;Renda;Shoppings;Ativa;Indeterminado;;Dezembro;Não;Não;Sim;Não;Não;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;17568605000186;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com;2019-12-31
17.590.518/0001-25;2019-03-31;2;2019-05-15;GENERAL SHOPPING ATIVO E RENDA - FII;2013-06-20;INVESTIDORES EM GERAL;BRFIGSCTF009;2591500;Não;Não;Não;Renda;Shoppings;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;SOCOPA SOCIEDADE CORRETORA PAULISTA S.A.;17590518000125;Avenida Brigadeiro Faria Lima;1355;15º andar;Jardim Paulistano;São Paulo;SP;01452002;(11) 3299-2001;;;www.socopa.com.br;administracao.fundos@socopa.com.br;2019-03-31
17.590.518/0001-25;2019-06-30;1;2019-08-15;GENERAL SHOPPING ATIVO E RENDA - FII;2013-06-20;INVESTIDORES EM GERAL;BRFIGSCTF009;2591500;Não;Não;Não;Renda;Shoppings;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;SOCOPA SOCIEDADE CORRETORA PAULISTA S.A.;17590518000125;Avenida Brigadeiro Faria Lima;1355;3º andar;Jardim Paulistano;São Paulo;SP;01452002;(11) 3299-2001;;;www.socopa.com.br;administracao.fundos@socopa.com.br;2019-06-30
17.590.518/0001-25;2019-09-30;2;2019-11-27;FI GENERAL SHOPPING ATIVO E RENDA - FII;2013-06-20;INVESTIDORES EM GERAL;BRFIGSCTF009;2591500;Não;Não;Não;Renda;Shoppings;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;HEDGE INVESTMENTS DTVM LTDA;17590518000125;AVENIDA HORÁCIO LAFER;160;9º ANDAR (PARTE);ITAIM BIBI;SÃO PAULO;SP;04538-080;(11) 3124-4100;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br;2019-09-30
17.590.518/0001-25;2019-12-31;1;2020-02-14;GENERAL SHOPPING ATIVO E RENDA FUNDO DE INVEST IMOB;2013-06-20;INVESTIDORES EM GERAL;BRFIGSCTF009;2591500;Não;Não;Não;Renda;Shoppings;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;HEDGE INVESTMENTS DTVM LTDA;17590518000125;AVENIDA HORÁCIO LAFER;160;9º ANDAR (PARTE);ITAIM BIBI;SÃO PAULO;SP;04538-080;(11) 3124-4100;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br;2019-12-31
17.655.102/0001-48;2019-03-31;1;2019-05-14;PESCARA FUNDO DE INVESTIMENTO IMOBILIARIO - FII;2013-02-19;INVESTIDOR QUALIFICADO;;29.8188999;Não;Não;Sim;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BRL TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A;17655102000148;RUA IGUATEMI;151;19 ANDAR;ITAIM BIBI;SÃO PAULO;SP;01451011;11 3133-0350;11 4871-2221;11 3133-0351;WWW.BRLTRUST.COM.BR;INFOLEGAL@BRLTRUST.COM.BR;2019-03-31
17.655.102/0001-48;2019-06-30;1;2019-08-15;PESCARA FUNDO DE INVESTIMENTO IMOBILIARIO - FII;2013-02-19;INVESTIDOR QUALIFICADO;;29.8188999;Não;Não;Sim;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BRL TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A;17655102000148;RUA IGUATEMI;151;19 ANDAR;ITAIM BIBI;SÃO PAULO;SP;01451011;11 3133-0350;11 4871-2221;11 3133-0351;WWW.BRLTRUST.COM.BR;INFOLEGAL@BRLTRUST.COM.BR;2019-06-30
17.655.102/0001-48;2019-09-30;1;2019-11-06;PESCARA FUNDO DE INVESTIMENTO IMOBILIARIO - FII;2013-10-22;INVESTIDOR QUALIFICADO;;29.8188999;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;Dezembro;Não;Não;Sim;Não;Não;BRL TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A;17655102000148;RUA IGUATEMI;151;19 ANDAR;ITAIM BIBI;SÃO PAULO;SP;01451011;11 3133-0350;11 4871-2221;11 3133-0351;WWW.BRLTRUST.COM.BR;INFOLEGAL@BRLTRUST.COM.BR;2019-09-30
17.655.102/0001-48;2019-12-31;1;2020-02-12;PESCARA FUNDO DE INVESTIMENTO IMOBILIARIO - FII;2013-10-22;INVESTIDOR QUALIFICADO;;29.8189;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;Dezembro;Não;Não;Sim;Não;Não;BRL TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A;17655102000148;RUA IGUATEMI;151;19 ANDAR;ITAIM BIBI;SÃO PAULO;SP;01451011;11 3133-0350;11 4871-2221;11 3133-0351;WWW.BRLTRUST.COM.BR;FII@BRLTRUST.COM.BR;2019-12-31
17.655.115/0001-17;2019-03-31;1;2019-05-14;SAFIRA - FUNDO DE INVESTIMENTO IMOBILIARIO - FII;2013-02-19;INVESTIDOR QUALIFICADO;;97861.64133075;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BRL TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A;17655115000117;RUA IGUATEMI;151;19 ANDAR;ITAIM BIBI;SÃO PAULO;SP;01451011;11 3133-0350;11 4871-2221;11 3133-0351;WWW.BRLTRUST.COM.BR;INFOLEGAL@BRLTRUST.COM.BR;2019-03-31
17.655.115/0001-17;2019-06-30;1;2019-08-16;SAFIRA - FUNDO DE INVESTIMENTO IMOBILIARIO - FII;2013-02-19;INVESTIDOR QUALIFICADO;;101360.36370299;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BRL TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A;17655115000117;RUA IGUATEMI;151;19 ANDAR;ITAIM BIBI;SÃO PAULO;SP;01451011;11 3133-0350;11 4871-2221;11 3133-0351;WWW.BRLTRUST.COM.BR;INFOLEGAL@BRLTRUST.COM.BR;2019-06-30
17.655.115/0001-17;2019-09-30;1;2019-11-06;SAFIRA - FUNDO DE INVESTIMENTO IMOBILIARIO - FII;2015-05-21;INVESTIDOR QUALIFICADO;;113847.40986476;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;Dezembro;Não;Não;Sim;Não;Não;BRL TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A;17655115000117;RUA IGUATEMI;151;19 ANDAR;ITAIM BIBI;SÃO PAULO;SP;01451011;11 3133-0350;11 4871-2221;11 3133-0351;WWW.BRLTRUST.COM.BR;INFOLEGAL@BRLTRUST.COM.BR;2019-09-30
17.655.115/0001-17;2019-12-31;1;2020-02-12;SAFIRA - FUNDO DE INVESTIMENTO IMOBILIARIO - FII;2015-05-21;INVESTIDOR QUALIFICADO;;124554.5107;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;Dezembro;Não;Não;Sim;Não;Não;BRL TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A;17655115000117;RUA IGUATEMI;151;19 ANDAR;ITAIM BIBI;SÃO PAULO;SP;01451011;11 3133-0350;11 4871-2221;11 3133-0351;WWW.BRLTRUST.COM.BR;FII@BRLTRUST.COM.BR;2019-12-31
17.655.122/0001-19;2019-03-29;1;2019-05-15;PIEMONTE FUNDO DE INVESTIMENTO IMOBILIÁRO - FII;2013-02-14;INVESTIDOR QUALIFICADO;;16.80259128;Não;Sim;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;PLANNER CORRETORA DE VALORES SA;17655122000119;Avenida Brigadeiro Faria Lima;3900;10º andar;Itaim Bibi;São Paulo;SP;04538-132;(11) 2172-2600;0800 179 444;(11) 2172-2667;www.planner.com.br;investfundos@planner.com.br;2019-03-29
17.655.122/0001-19;2019-06-28;1;2019-08-14;PIEMONTE FUNDO DE INVESTIMENTO IMOBILIÁRO - FII;2013-02-14;INVESTIDOR QUALIFICADO;;16.80259128;Não;Sim;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;PLANNER CORRETORA DE VALORES SA;17655122000119;Avenida Brigadeiro Faria Lima;3900;10º andar;Itaim Bibi;São Paulo;SP;04538-132;(11) 2172-2600;0800 179 444;(11) 2172-2667;www.planner.com.br;investfundos@planner.com.br;2019-06-28
17.655.122/0001-19;2019-09-30;1;2019-11-14;PIEMONTE FUNDO DE INVESTIMENTO IMOBILIÁRO - FII;2013-02-14;INVESTIDOR QUALIFICADO;;16.80259128;Não;Sim;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;PLANNER CORRETORA DE VALORES SA;17655122000119;Avenida Brigadeiro Faria Lima;3900;10º andar;Itaim Bibi;São Paulo;SP;04538-132;(11) 2172-2600;0800 179 444;(11) 2172-2667;www.planner.com.br;investfundos@planner.com.br;2019-09-30
17.655.122/0001-19;2019-12-31;1;2020-02-14;PIEMONTE FUNDO DE INVESTIMENTO IMOBILIÁRO - FII;2013-02-14;INVESTIDOR QUALIFICADO;;16.80259128;Não;Sim;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;PLANNER CORRETORA DE VALORES SA;17655122000119;Avenida Brigadeiro Faria Lima;3900;10º andar;Itaim Bibi;São Paulo;SP;04538-132;(11) 2172-2600;0800 179 444;(11) 2172-2667;www.planner.com.br;investfundos@planner.com.br;2019-12-31
17.786.606/0001-05;2019-03-29;1;2019-05-14;NF CAPITAL II FUNDO DE INVESTIMENTO IMOBILIÁRIO;2017-04-17;INVESTIDOR PROFISSIONAL;;18738.49611073;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;FINAXIS CORRETORA;17786606000105;Avenida Paulista;1842;Torre Norte 1º andar cj. 17;Cerqueira Cesar;São Paulo;SP;01310-923;(11) 3526 9001;;;http://finaxis.com.br/;informacoesfundos@finaxis.com.br;2019-03-29
17.786.606/0001-05;2019-06-28;1;2019-08-05;NF CAPITAL II FUNDO DE INVESTIMENTO IMOBILIÁRIO;2017-04-17;INVESTIDOR PROFISSIONAL;;18750.92874073;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;FINAXIS CORRETORA;17786606000105;Avenida Paulista;1842;Torre Norte 1º andar cj. 17;Cerqueira Cesar;São Paulo;SP;01310-923;(11) 3526 9001;;;http://finaxis.com.br/;informacoesfundos@finaxis.com.br;2019-06-28
17.786.606/0001-05;2019-09-30;1;2019-11-11;NF CAPITAL II FUNDO DE INVESTIMENTO IMOBILIÁRIO;2017-04-17;INVESTIDOR PROFISSIONAL;;18847.23934828;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;FINAXIS CORRETORA;17786606000105;Avenida Paulista;1842;Torre Norte 1º andar cj. 17;Cerqueira Cesar;São Paulo;SP;01310-923;(11) 3526 9001;;;http://finaxis.com.br/;informacoesfundos@finaxis.com.br;2019-09-30
17.786.606/0001-05;2019-12-31;1;2020-02-13;NF CAPITAL II FUNDO DE INVESTIMENTO IMOBILIÁRIO;2017-04-17;INVESTIDOR PROFISSIONAL;;18848.02189804;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;FINAXIS CORRETORA;17786606000105;Avenida Paulista;1842;Torre Norte 1º andar cj. 17;Cerqueira Cesar;São Paulo;SP;01310-923;(11) 3526 9001;;;http://finaxis.com.br/;informacoesfundos@finaxis.com.br;2019-12-31
17.854.016/0001-64;2019-03-31;1;2019-05-15;,;2014-07-01;INVESTIDORES EM GERAL;BRFIVNCTF009;9412630;Não;Não;Não;Renda;Shoppings;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;OLIVEIRA TRUST DTVM S.A.;17854016000164;Avenida das Américas;3434;Bloco 07, sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21)3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2019-03-31
17.854.016/0001-64;2019-06-30;1;2019-08-14;VIDA NOVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2014-07-01;INVESTIDORES EM GERAL;BRFIVNCTF009;9412630;Não;Não;Não;Renda;Shoppings;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;OLIVEIRA TRUST DTVM S.A.;17854016000164;Avenida das Américas;3434;Bloco 07, sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21)3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2019-06-30
