CNPJ_Fundo;Data_Referencia;Versao;Nome_Endereco_Imovel;Caracteristicas_Contratuais
13.371.132/0001-71;2019-12-31;1;Ed. Praia de Botafogo;Reajuste anual por indexador de inflação (IGP-M), aviso prévio e multa proporcional ao período de cumprimento do contrato, direito de preferência e multa caso haja descumprimento do contrato.
13.371.132/0001-71;2019-12-31;1;Ed. Nações Unidas Torre III;Reajuste anual por indexador de inflação (IGP-M), aviso prévio e multa proporcional ao período de cumprimento do contrato, direito de preferência e multa caso haja descumprimento do contrato.
13.371.132/0001-71;2019-12-31;1;Ed. Paulista;Reajuste anual por indexador de inflação (IGP-M), aviso prévio e multa proporcional ao período de cumprimento do contrato, direito de preferência e multa caso haja descumprimento do contrato.
13.500.306/0001-59;2019-03-31;1;Edifício Sede;Os contratos de locação  dos imóveis do Fundo  preveem  período de garantia de permanência, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M.
13.500.306/0001-59;2019-03-31;1;Ed. Banco Mercantil;Os contratos de locação  dos imóveis do Fundo  preveem  período de garantia de permanência, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M.
13.500.306/0001-59;2019-06-30;1;Edifício Sede;Os contratos de locação  dos imóveis do Fundo  preveem  período de garantia de permanência, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M.
13.500.306/0001-59;2019-06-30;1;Ed. Banco Mercantil;Os contratos de locação  dos imóveis do Fundo  preveem  período de garantia de permanência, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M.
13.500.306/0001-59;2019-09-30;1;Edifício Sede;Os contratos de locação  dos imóveis do Fundo  preveem  período de garantia de permanência, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M.
13.500.306/0001-59;2019-09-30;1;Ed. Banco Mercantil;Os contratos de locação  dos imóveis do Fundo  preveem  período de garantia de permanência, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M.
13.500.306/0001-59;2019-12-31;1;Edifício Sede;Os contratos de locação  dos imóveis do Fundo  preveem  período de garantia de permanência, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M.
13.500.306/0001-59;2019-12-31;1;Ed. Banco Mercantil;Os contratos de locação  dos imóveis do Fundo  preveem  período de garantia de permanência, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M.
13.551.286/0001-45;2019-03-29;1;Centro Empresarial de São Paulo;Não possui caracteristicas que destoem dos demais
13.551.286/0001-45;2019-06-30;1;Centro Empresarial de São Paulo;Não possui caracteristicas que destoem dos demais
13.551.286/0001-45;2019-09-30;1;Centro Empresarial de São Paulo;Não possui caracteristicas que destoem dos demais
13.551.286/0001-45;2019-12-31;1;Centro Empresarial de São Paulo;Não possui caracteristicas que destoem dos demais
13.568.181/0001-07;2019-03-31;1;CD Santa Cruz;Contrato de Locação vigente até 10/08/2024.
13.568.181/0001-07;2019-06-28;1;CD Santa Cruz;Contrato de Locação vigente até 10/08/2024.
13.568.181/0001-07;2019-09-30;1;CD Santa Cruz;Contrato de Locação vigente até 10/08/2024.
13.568.181/0001-07;2019-12-31;1;CD Santa Cruz;Contrato de Locação vigente até 10/08/2024.
13.652.006/0001-95;2019-03-31;1;Shopping Sulacap - Avenida Marechal Fontenelle, 3545 - Rio de Janeiro, RJ;O Fundo tem por objeto adquirir e obter renda, mediante participação correspondente a 44% (quarenta e quatro por cento) no empreendimento imobiliário denominado Parque Shopping Sulacap. Foi constituído um Condomínio que por sua vez contrata os Prestadores de Serviços e celebra os Contratos de Locação.
13.652.006/0001-95;2019-06-30;2;Shopping Sulacap - Avenida Marechal Fontenelle, 3545 - Rio de Janeiro, RJ;O Fundo tem por objeto adquirir e obter renda, mediante participação correspondente a 44% (quarenta e quatro por cento) no empreendimento imobiliário denominado Parque Shopping Sulacap. Foi constituído um Condomínio que por sua vez contrata os Prestadores de Serviços e celebra os Contratos de Locação.
13.652.006/0001-95;2019-09-30;1;Shopping Sulacap - Avenida Marechal Fontenelle, 3545 - Rio de Janeiro, RJ;O Fundo tem por objeto adquirir e obter renda, mediante participação correspondente a 44% (quarenta e quatro por cento) no empreendimento imobiliário denominado Parque Shopping Sulacap. Foi constituído um Condomínio que por sua vez contrata os Prestadores de Serviços e celebra os Contratos de Locação.
13.652.006/0001-95;2019-12-31;1;Shopping Sulacap - Avenida Marechal Fontenelle, 3545 - Rio de Janeiro, RJ;O Fundo tem por objeto adquirir e obter renda, mediante participação correspondente a 44% (quarenta e quatro por cento) no empreendimento imobiliário denominado Parque Shopping Sulacap. Foi constituído um Condomínio que por sua vez contrata os Prestadores de Serviços e celebra os Contratos de Locação.
13.703.596/0001-38;2019-03-31;1;Rua Jesuino Paschoal, 90;Correção dos aluguéis pelo IGPM
13.703.596/0001-38;2019-03-31;1;Rua Jesuino Paschoal, 80/92;Correção dos aluguéis pelo IGPM
13.703.596/0001-38;2019-03-31;1;Av. Brig Faria Lima, 1912;Correção dos aluguéis pelo IGPM
13.703.596/0001-38;2019-03-31;1;Av. Brig Faria Lima, 1931;Correção dos aluguéis pelo IGPM
13.703.596/0001-38;2019-03-31;1;Av. Brig Faria Lima, 1690;Correção dos aluguéis pelo IGPM
13.703.596/0001-38;2019-03-31;1;Rua Itapeva, 240/260;Correção dos aluguéis pelo IGPM
13.703.596/0001-38;2019-03-31;1;Rua Itapeva, 574;Correção dos aluguéis pelo IGPM
13.703.596/0001-38;2019-03-31;1;Rua Nebraska, 727;Correção dos aluguéis pelo IGPM
13.703.596/0001-38;2019-03-31;1;Rua Campos Bicudo, 98;Correção dos aluguéis pelo IGPM
13.703.596/0001-38;2019-03-31;1;Praça Capitão João Pinto Fontão, 45;Correção dos aluguéis pelo IGPM
13.703.596/0001-38;2019-03-31;1;Rua Angelina Maffei Vita, 670;Correção dos aluguéis pelo IGPM
13.703.596/0001-38;2019-03-31;1;Alameda Santos, 700;Correção dos aluguéis pelo IGPM
13.703.596/0001-38;2019-03-31;1;Alameda Santos, 757;Correção dos aluguéis pelo IGPM
13.703.596/0001-38;2019-03-31;1;Rua Tabapuã, 81;Correção dos aluguéis pelo IGPM
13.703.596/0001-38;2019-03-31;1;Rua Fidencio Ramos, 100;Correção dos aluguéis pelo IGPM
13.703.596/0001-38;2019-03-31;1;Rua Verbo Divino, 2001;Correção dos aluguéis pelo IGPM
13.703.596/0001-38;2019-03-31;1;Av Nações Unidas, 10989;Correção dos aluguéis pelo IGPM
13.703.596/0001-38;2019-03-31;1;Rua Gomes de Carvalho, 1329;Correção dos aluguéis pelo IGPM
13.703.596/0001-38;2019-03-31;1;Av Irai, 393;Correção dos aluguéis pelo IGPM
13.703.596/0001-38;2019-03-31;1;Rua do Roccio, 220;Correção dos aluguéis pelo IGPM
13.703.596/0001-38;2019-03-31;1;Alameda Santos, 771;Correção dos aluguéis pelo IGPM
13.703.596/0001-38;2019-03-31;1;Rua Verbo Divino, 2001;Correção dos aluguéis pelo IGPM
13.726.079/0001-84;2019-03-31;1;Não se aplica.;Não se aplica.
13.726.079/0001-84;2019-06-28;1;Não se aplica.;Não se aplica.
13.726.079/0001-84;2019-09-30;1;Não se aplica.;Não se aplica.
13.726.079/0001-84;2019-12-31;1;Não se aplica.;Não se aplica.
13.873.457/0001-52;2019-06-30;1;Cuiabá;Imóvel locado para a Kroton, com contrato do tipo "sale and leaseback".
13.873.457/0001-52;2019-06-30;1;São Luis;Imóvel locado para a Kroton, com contrato do tipo "sale and leaseback".
13.873.457/0001-52;2019-09-30;1;Cuiabá;Imóvel locado para a Kroton, com contrato do tipo "sale and leaseback".
13.873.457/0001-52;2019-09-30;1;São Luis;Imóvel locado para a Kroton, com contrato do tipo "sale and leaseback".
13.873.457/0001-52;2019-12-31;1;Cuiabá;Imóvel locado para a Kroton, com contrato do tipo "sale and leaseback".
13.873.457/0001-52;2019-12-31;1;São Luis;Imóvel locado para a Kroton, com contrato do tipo "sale and leaseback".
13.873.457/0001-52;2019-12-31;1;Ipatinga - Jequitibá;Imóvel locado para a Kroton, com contrato do tipo "sale and leaseback".
13.873.457/0001-52;2019-12-31;1;Av. Presidente Juscelino Kubitschek;Imóvel locado para a Kroton, com contrato do tipo "sale and leaseback".
13.873.457/0001-52;2019-12-31;1;Rua dos Timbiras;Imóvel locado para a Kroton, com contrato do tipo "sale and leaseback".
13.920.018/0001-53;2019-03-31;1;não há;não há
13.920.018/0001-53;2019-06-28;1;não há;não há
13.920.018/0001-53;2019-09-30;1;não há;não há
13.920.018/0001-53;2019-12-31;1;não há;não há
13.966.653/0001-71;2019-03-29;1;Thera Coporate;Não possui caracteristicas que destoem dos demais
13.966.653/0001-71;2019-06-28;1;Thera Coporate;Não possui caracteristicas que destoem dos demais
13.966.653/0001-71;2019-09-30;1;Thera Coporate;Não possui caracteristicas que destoem dos demais
13.966.653/0001-71;2019-12-31;1;Thera Coporate;Não possui caracteristicas que destoem dos demais
13.974.819/0001-00;2019-03-31;1;Imóvel Juiz de Fora;Cláusula de de adequação de obras, reajuste de aluguel e contratação de seguros.
13.974.819/0001-00;2019-06-30;1;N/A;N/A
13.974.819/0001-00;2019-09-30;1;N/A;N/A
13.974.819/0001-00;2019-12-31;1;N/A;N/A
14.069.202/0001-02;2019-03-31;1;AQ3 LOG Taubaté;Firmado entre as partes
14.069.202/0001-02;2019-03-31;1;AQ3 Industrial - Nova Iguaçu;Firmado entre as partes
14.069.202/0001-02;2019-06-28;1;AQ3 LOG Taubaté;Firmado entre as partes
14.069.202/0001-02;2019-06-28;1;AQ3 Industrial - Nova Iguaçu;Firmado entre as partes
14.069.202/0001-02;2019-09-30;1;AQ3 LOG Taubaté;Firmado entre as partes
14.069.202/0001-02;2019-09-30;1;AQ3 Industrial - Nova Iguaçu;Firmado entre as partes
14.069.202/0001-02;2019-12-31;1;AQ3 LOG Taubaté;Firmado entre as partes
14.069.202/0001-02;2019-12-31;1;AQ3 Industrial - Nova Iguaçu;Firmado entre as partes
14.088.246/0001-71;2019-03-29;1;Shopping Center Pátio Belém;Convenção de condomínio com prazo indeterminado enquanto durar a co-propriedade.
14.088.246/0001-71;2019-06-28;1;Shopping Center Pátio Belém;Convenção de condomínio com prazo indeterminado enquanto durar a co-propriedade.
14.088.246/0001-71;2019-09-30;1;Shopping Center Pátio Belém;Convenção de condomínio com prazo indeterminado enquanto durar a co-propriedade.
14.088.246/0001-71;2019-12-31;1;Shopping Center Pátio Belém;Convenção de condomínio com prazo indeterminado enquanto durar a co-propriedade.
14.149.745/0001-21;2019-03-31;1;Arena;Não se aplica
14.149.745/0001-21;2019-06-30;1;Arena;Não se aplica
14.149.745/0001-21;2019-09-30;2;Arena;Não se aplica
14.149.745/0001-21;2019-12-31;1;Arena;Não se aplica
14.217.108/0001-45;2019-03-31;1;Rua Dona Francisca, 8.300 - Distrito Industrial Joinville - SC;Garantia contratual - Seguro fiança
14.217.108/0001-45;2019-06-30;1;Rua Dona Francisca, 8.300 - Distrito Industrial Joinville - SC;Garantia contratual - Seguro fiança
14.217.108/0001-45;2019-09-30;1;Rua Dona Francisca, 8.300 - Distrito Industrial Joinville - SC;Garantia contratual - Seguro fiança
14.217.108/0001-45;2019-12-31;1;Rua Dona Francisca, 8.300 - Distrito Industrial Joinville - SC;Garantia contratual - Seguro fiança
14.376.247/0001-11;2019-03-29;1;Edificio Brascan Century Corporate - Bloco C;Não possui caracteristicas que destoem dos demais
14.376.247/0001-11;2019-03-29;1;Edificio Torre Rio Sul;Não possui caracteristicas que destoem dos demais
14.376.247/0001-11;2019-06-30;1;Edificio Brascan Century Corporate - Bloco C;Não possui caracteristicas que destoem dos demais
14.376.247/0001-11;2019-06-30;1;Edificio Torre Rio Sul;Não possui caracteristicas que destoem dos demais
14.376.247/0001-11;2019-09-30;1;Edificio Brascan Century Corporate - Bloco C;Não possui caracteristicas que destoem dos demais
14.376.247/0001-11;2019-09-30;1;Edificio Torre Rio Sul;Não possui caracteristicas que destoem dos demais
14.376.247/0001-11;2019-12-31;1;Edificio Brascan Century Corporate - Bloco C;Não possui caracteristicas que destoem dos demais
14.376.247/0001-11;2019-12-31;1;Edificio Torre Rio Sul;Não possui caracteristicas que destoem dos demais
14.410.722/0001-29;2019-03-31;1;não há;não há
14.410.722/0001-29;2019-06-30;1;não há;não há
14.410.722/0001-29;2019-09-30;1;não há;não há
14.410.722/0001-29;2019-12-31;1;não há;não há
14.413.342/0001-48;2019-03-31;1;Ed. Canopus - Av. Tambore, 267 - Tamboré, Barueri - SP - 9º Andar - Unidade 91 - Bloco B;Contrato de Locação para Fins não Residenciais (Correção por IPCA)
14.413.342/0001-48;2019-03-31;1;Ed. Canopus - Av. Tambore, 267 - Tamboré, Barueri - SP - 14º Andar - Unidade 141 - Bloco B;Contrato de Locação para Fins não Residenciais (Correção anual por IPCA Permite Sublocação para empresas do mesmo Grupo Economico)
14.413.342/0001-48;2019-03-31;1;Ed. Canopus - Av. Tambore, 267 - Tamboré, Barueri - SP - 15º Andar - Unidade 151 - Bloco B;Contrato de Locação para Fins não Residenciais (Correção anual por IPCA Permite Sublocação para empresas do mesmo Grupo Economico)
14.413.342/0001-48;2019-03-31;1;Rua Campo Grande, 120 , Lote 08 do PAL 47.371 - Campo Grande - Rio de Janeiro - RJ;Contrato de Locação Atipico "built to suit" - BTS (Correção anual por IPCA)
14.413.342/0001-48;2019-03-31;1;Rua Geral Camara, 230 - Centro - Porto Alegre/RS - 6º Andar;Contrato de Locação para Fins não Residenciais (Correção anual por IPCA Permite Sublocação para empresas do mesmo Grupo Economico)
14.413.342/0001-48;2019-03-31;1;Rua Geral Camara, 230 - Centro - Porto Alegre/RS - 7º Andar;Contrato de Locação para Fins não Residenciais (Correção anual por IPCA Permite Sublocação para empresas do mesmo Grupo Economico)
14.413.342/0001-48;2019-03-31;1;Rua Geral Camara, 230 - Centro - Porto Alegre/RS - 8º Andar;Contrato de Locação para Fins não Residenciais (Correção anual por IPCA Permite Sublocação para empresas do mesmo Grupo Economico)
14.413.342/0001-48;2019-03-31;1;Rua Geral Camara, 230 - Centro - Porto Alegre/RS - 9º Andar;Contrato de Locação para Fins não Residenciais (Correção anual por IPCA Permite Sublocação para empresas do mesmo Grupo Economico)
14.413.342/0001-48;2019-03-31;1;Rua Geral Camara, 230 - Centro - Porto Alegre/RS - 10º Andar;Contrato de Locação para Fins não Residenciais (Correção anual por IPCA Permite Sublocação para empresas do mesmo Grupo Economico)
14.413.342/0001-48;2019-03-31;1;Rua Geral Camara, 230 - Centro - Porto Alegre/RS - 11º Andar;Contrato de Locação para Fins não Residenciais (Correção anual por IPCA Permite Sublocação para empresas do mesmo Grupo Economico)
14.413.342/0001-48;2019-06-30;1;Ed. Canopus - Av. Tambore, 267 - Tamboré, Barueri - SP - 9º Andar - Unidade 91 - Bloco B;Contrato de Locação para Fins não Residenciais (Correção por IPCA)
14.413.342/0001-48;2019-06-30;1;Ed. Canopus - Av. Tambore, 267 - Tamboré, Barueri - SP - 14º Andar - Unidade 141 - Bloco B;Contrato de Locação para Fins não Residenciais (Correção anual por IPCA Permite Sublocação para empresas do mesmo Grupo Economico)
14.413.342/0001-48;2019-06-30;1;Ed. Canopus - Av. Tambore, 267 - Tamboré, Barueri - SP - 15º Andar - Unidade 151 - Bloco B;Contrato de Locação para Fins não Residenciais (Correção anual por IPCA Permite Sublocação para empresas do mesmo Grupo Economico)
14.413.342/0001-48;2019-06-30;1;Rua Campo Grande, 120 , Lote 08 do PAL 47.371 - Campo Grande - Rio de Janeiro - RJ;Contrato de Locação Atipico "built to suit" - BTS (Correção anual por IPCA)
14.413.342/0001-48;2019-06-30;1;Rua Geral Camara, 230 - Centro - Porto Alegre/RS - 6º Andar;Contrato de Locação para Fins não Residenciais (Correção anual por IPCA Permite Sublocação para empresas do mesmo Grupo Economico)
14.413.342/0001-48;2019-06-30;1;Rua Geral Camara, 230 - Centro - Porto Alegre/RS - 7º Andar;Contrato de Locação para Fins não Residenciais (Correção anual por IPCA Permite Sublocação para empresas do mesmo Grupo Economico)
14.413.342/0001-48;2019-06-30;1;Rua Geral Camara, 230 - Centro - Porto Alegre/RS - 8º Andar;Contrato de Locação para Fins não Residenciais (Correção anual por IPCA Permite Sublocação para empresas do mesmo Grupo Economico)
14.413.342/0001-48;2019-06-30;1;Rua Geral Camara, 230 - Centro - Porto Alegre/RS - 9º Andar;Contrato de Locação para Fins não Residenciais (Correção anual por IPCA Permite Sublocação para empresas do mesmo Grupo Economico)
14.413.342/0001-48;2019-06-30;1;Rua Geral Camara, 230 - Centro - Porto Alegre/RS - 10º Andar;Contrato de Locação para Fins não Residenciais (Correção anual por IPCA Permite Sublocação para empresas do mesmo Grupo Economico)
14.413.342/0001-48;2019-06-30;1;Rua Geral Camara, 230 - Centro - Porto Alegre/RS - 11º Andar;Contrato de Locação para Fins não Residenciais (Correção anual por IPCA Permite Sublocação para empresas do mesmo Grupo Economico)
14.413.342/0001-48;2019-09-30;1;Ed. Canopus - Av. Tambore, 267 - Tamboré, Barueri - SP - 9º Andar - Unidade 91 - Bloco B;Contrato de Locação para Fins não Residenciais (Correção por IPCA)
14.413.342/0001-48;2019-09-30;1;Ed. Canopus - Av. Tambore, 267 - Tamboré, Barueri - SP - 14º Andar - Unidade 141 - Bloco B;Contrato de Locação para Fins não Residenciais (Correção anual por IPCA Permite Sublocação para empresas do mesmo Grupo Economico)
14.413.342/0001-48;2019-09-30;1;Ed. Canopus - Av. Tambore, 267 - Tamboré, Barueri - SP - 15º Andar - Unidade 151 - Bloco B;Contrato de Locação para Fins não Residenciais (Correção anual por IPCA Permite Sublocação para empresas do mesmo Grupo Economico)
14.413.342/0001-48;2019-09-30;1;Rua Campo Grande, 120 , Lote 08 do PAL 47.371 - Campo Grande - Rio de Janeiro - RJ;Contrato de Locação Atipico "built to suit" - BTS (Correção anual por IPCA)
14.413.342/0001-48;2019-09-30;1;Rua Geral Camara, 230 - Centro - Porto Alegre/RS - 6º Andar;Contrato de Locação para Fins não Residenciais (Correção anual por IPCA Permite Sublocação para empresas do mesmo Grupo Economico)
14.413.342/0001-48;2019-09-30;1;Rua Geral Camara, 230 - Centro - Porto Alegre/RS - 7º Andar;Contrato de Locação para Fins não Residenciais (Correção anual por IPCA Permite Sublocação para empresas do mesmo Grupo Economico)
14.413.342/0001-48;2019-09-30;1;Rua Geral Camara, 230 - Centro - Porto Alegre/RS - 8º Andar;Contrato de Locação para Fins não Residenciais (Correção anual por IPCA Permite Sublocação para empresas do mesmo Grupo Economico)
14.413.342/0001-48;2019-09-30;1;Rua Geral Camara, 230 - Centro - Porto Alegre/RS - 9º Andar;Contrato de Locação para Fins não Residenciais (Correção anual por IPCA Permite Sublocação para empresas do mesmo Grupo Economico)
14.413.342/0001-48;2019-09-30;1;Rua Geral Camara, 230 - Centro - Porto Alegre/RS - 10º Andar;Contrato de Locação para Fins não Residenciais (Correção anual por IPCA Permite Sublocação para empresas do mesmo Grupo Economico)
14.413.342/0001-48;2019-09-30;1;Rua Geral Camara, 230 - Centro - Porto Alegre/RS - 11º Andar;Contrato de Locação para Fins não Residenciais (Correção anual por IPCA Permite Sublocação para empresas do mesmo Grupo Economico)
14.413.342/0001-48;2019-12-31;1;Ed. Canopus - Av. Tambore, 267 - Tamboré, Barueri - SP - 9º Andar - Unidade 91 - Bloco B;Contrato de Locação para Fins não Residenciais (Correção por IPCA)
14.413.342/0001-48;2019-12-31;1;Ed. Canopus - Av. Tambore, 267 - Tamboré, Barueri - SP - 14º Andar - Unidade 141 - Bloco B;Contrato de Locação para Fins não Residenciais (Correção anual por IPCA Permite Sublocação para empresas do mesmo Grupo Economico)
14.413.342/0001-48;2019-12-31;1;Ed. Canopus - Av. Tambore, 267 - Tamboré, Barueri - SP - 15º Andar - Unidade 151 - Bloco B;Contrato de Locação para Fins não Residenciais (Correção anual por IPCA Permite Sublocação para empresas do mesmo Grupo Economico)
14.413.342/0001-48;2019-12-31;1;Rua Campo Grande, 120 , Lote 08 do PAL 47.371 - Campo Grande - Rio de Janeiro - RJ;Contrato de Locação Atipico "built to suit" - BTS (Correção anual por IPCA)
14.413.342/0001-48;2019-12-31;1;Rua Geral Camara, 230 - Centro - Porto Alegre/RS - 6º Andar;Contrato de Locação para Fins não Residenciais (Correção anual por IPCA Permite Sublocação para empresas do mesmo Grupo Economico)
14.413.342/0001-48;2019-12-31;1;Rua Geral Camara, 230 - Centro - Porto Alegre/RS - 7º Andar;Contrato de Locação para Fins não Residenciais (Correção anual por IPCA Permite Sublocação para empresas do mesmo Grupo Economico)
14.413.342/0001-48;2019-12-31;1;Rua Geral Camara, 230 - Centro - Porto Alegre/RS - 8º Andar;Contrato de Locação para Fins não Residenciais (Correção anual por IPCA Permite Sublocação para empresas do mesmo Grupo Economico)
14.413.342/0001-48;2019-12-31;1;Rua Geral Camara, 230 - Centro - Porto Alegre/RS - 9º Andar;Contrato de Locação para Fins não Residenciais (Correção anual por IPCA Permite Sublocação para empresas do mesmo Grupo Economico)
14.413.342/0001-48;2019-12-31;1;Rua Geral Camara, 230 - Centro - Porto Alegre/RS - 10º Andar;Contrato de Locação para Fins não Residenciais (Correção anual por IPCA Permite Sublocação para empresas do mesmo Grupo Economico)
14.413.342/0001-48;2019-12-31;1;Rua Geral Camara, 230 - Centro - Porto Alegre/RS - 11º Andar;Contrato de Locação para Fins não Residenciais (Correção anual por IPCA Permite Sublocação para empresas do mesmo Grupo Economico)
14.631.148/0001-39;2019-03-29;1;NA;NA
14.631.148/0001-39;2019-06-28;1;NA;NA
14.631.148/0001-39;2019-09-30;1;NA;NA
14.631.148/0001-39;2019-12-31;1;NA;NA
14.721.889/0001-00;2019-03-31;1;Não se aplica.;Não se aplica.
14.721.889/0001-00;2019-06-30;1;Não se aplica.;Não se aplica.
14.721.889/0001-00;2019-09-30;1;Não se aplica.;Não se aplica.
14.721.889/0001-00;2019-12-31;1;Não se aplica.;Não se aplica.
14.733.211/0001-48;2019-03-31;1;-;-
14.733.211/0001-48;2019-06-28;1;-;-
14.733.211/0001-48;2019-09-30;1;-;-
14.733.211/0001-48;2019-12-31;1;-;-
14.788.492/0001-36;2019-03-29;1;Ed. Vitor Malzoni - Torre Sul;Não possui caracteristicas que destoem dos demais
14.788.492/0001-36;2019-03-29;1;Ed. Vitor Malzoni - Torre Sul;Não possui caracteristicas que destoem dos demais
14.788.492/0001-36;2019-06-30;1;Ed. Vitor Malzoni - Torre Sul;Não possui caracteristicas que destoem dos demais
14.788.492/0001-36;2019-09-30;2;Shopping Morumbi;Não possui caracteristicas que destoem dos demais
14.788.492/0001-36;2019-09-30;2;Shopping Center da Barra;Não possui caracteristicas que destoem dos demais
14.788.492/0001-36;2019-09-30;2;Ed. Vitor Malzoni - Torre Sul;Não possui caracteristicas que destoem dos demais
14.788.492/0001-36;2019-12-31;1;Ed. Vitor Malzoni - Torre Sul;Não possui caracteristicas que destoem dos demais
14.788.492/0001-36;2019-12-31;1;Shopping Morumbi;Não possui caracteristicas que destoem dos demais
14.788.492/0001-36;2019-12-31;1;Shopping Center da Barra;Não possui caracteristicas que destoem dos demais
14.793.782/0001-78;2019-03-31;1;Edifício Tenente Negrão;não há.
14.793.782/0001-78;2019-03-31;1;Edifício Suarez Trade;não há.
14.793.782/0001-78;2019-03-31;1;Edifício Empresarial Center I;não há.
14.793.782/0001-78;2019-03-31;1;Edifício Empresarial Center II;não há.
14.793.782/0001-78;2019-06-30;1;Edifício Tenente Negrão;não há.
14.793.782/0001-78;2019-06-30;1;Edifício Suarez Trade;não há.
14.793.782/0001-78;2019-06-30;1;Edifício Empresarial Center I;não há.
14.793.782/0001-78;2019-06-30;1;Edifício Empresarial Center II;não há.
14.793.782/0001-78;2019-09-30;1;Edifício Tenente Negrão;não há.
14.793.782/0001-78;2019-09-30;1;Edifício Suarez Trade;não há.
14.793.782/0001-78;2019-09-30;1;Edifício Empresarial Center I;não há.
14.793.782/0001-78;2019-09-30;1;Edifício Empresarial Center II;não há.
14.793.782/0001-78;2019-12-31;1;Edifício Suarez Trade;não há.
14.793.782/0001-78;2019-12-31;1;Edifício Empresarial Center I;não há.
14.793.782/0001-78;2019-12-31;1;Edifício Empresarial Center II;não há.
14.879.856/0001-93;2019-03-29;1;Shopping Jardim Sul;Não possui caracteristicas que destoem dos demais
14.879.856/0001-93;2019-06-28;1;Shopping Jardim Sul;Não possui caracteristicas que destoem dos demais
14.879.856/0001-93;2019-09-30;1;Shopping Jardim Sul;Não possui caracteristicas que destoem dos demais
14.879.856/0001-93;2019-12-31;1;Shopping Jardim Sul;Não possui caracteristicas que destoem dos demais
15.006.267/0001-63;2019-03-29;1;Macaé;Não possui caracteristicas que destoem dos demais
15.006.267/0001-63;2019-06-28;1;Macaé;Não possui caracteristicas que destoem dos demais
15.006.286/0001-90;2019-03-31;1;Edificio Rio Negro;Os contratos são típicos, majoritariamente reajustados pelo IGPM e com prazo de 5 anos.
15.006.286/0001-90;2019-06-30;1;Edificio Rio Negro;Os contratos são típicos, majoritariamente reajustados pelo IGPM e com prazo de 5 anos.
15.006.286/0001-90;2019-09-30;1;Edificio Rio Negro;Os contratos são típicos, majoritariamente reajustados pelo IGPM e com prazo de 5 anos.
15.006.286/0001-90;2019-12-31;1;Edificio Rio Negro;Os contratos são típicos, majoritariamente reajustados pelo IGPM e com prazo médio de 5 anos.
15.098.422/0001-19;2019-03-29;1;HEWLETT-PACKARD SERVIÇOS LTDA;Não possui caracteristicas que destoem dos demais
15.098.422/0001-19;2019-06-30;1;HEWLETT-PACKARD SERVIÇOS LTDA;Não possui caracteristicas que destoem dos demais
15.098.422/0001-19;2019-09-30;1;Galpão - Sao Bernardo;Não possui caracteristicas que destoem dos demais
15.296.696/0001-12;2019-03-31;1;Não se aplica;Não se aplica
15.296.696/0001-12;2019-06-30;2;Não se aplica;Não se aplica
15.296.696/0001-12;2019-09-30;1;Não se aplica;Não se aplica
15.296.696/0001-12;2019-12-31;1;Não se aplica;Não se aplica
15.333.306/0001-37;2019-03-29;1;Edificio Galeria;Não possui caracteristicas que destoem dos demais
15.333.306/0001-37;2019-06-28;1;Edificio Galeria;Não possui caracteristicas que destoem dos demais
15.333.306/0001-37;2019-09-30;1;Edificio Galeria;Não possui caracteristicas que destoem dos demais
15.333.306/0001-37;2019-12-31;1;Edificio Galeria;Não possui caracteristicas que destoem dos demais
15.348.117/0001-38;2019-03-29;1;Imóveis comerciais;Contrato de locação comercial.
15.447.108/0001-02;2019-03-31;1;Informação sob analise do Gestor.;Informação sob analise do Gestor.
15.447.108/0001-02;2019-06-30;1;Informação sob analise do Gestor.;Informação sob analise do Gestor.
15.447.108/0001-02;2019-09-30;1;Informação sob analise do Gestor.;Informação sob analise do Gestor.
15.447.108/0001-02;2019-12-31;1;Internacional Shopping;Não possui caracteristicas que destoem dos demais
15.447.110/0001-73;2019-03-31;1;Informação sob analise do Gestor.;Informação sob analise do Gestor.
15.447.110/0001-73;2019-06-30;1;Informação sob analise do Gestor.;Informação sob analise do Gestor.
15.447.110/0001-73;2019-09-30;1;Informação sob analise do Gestor.;Informação sob analise do Gestor.
15.447.110/0001-73;2019-12-31;1;Shopping Cidade Jardim;Não possui caracteristicas que destoem dos demais
15.463.207/0001-70;2019-03-31;2;IMÓVEL 1;Estaleiro
15.463.207/0001-70;2019-06-28;1;IMÓVEL 1;Estaleiro
15.463.207/0001-70;2019-09-30;1;IMÓVEL 1;Estaleiro
15.463.207/0001-70;2019-12-31;1;IMÓVEL 1;ESTALEIRO
