CNPJ_Fundo;Data_Referencia;Versao;Data_Entrega;Nome_Fundo;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Fundo_Nao_Listado_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Data_Prazo_Duracao;Encerramento_Exercicio_Social;Mercado_Negociacao_Bolsa;Mercado_Negociacao_MBO;Mercado_Negociacao_MB;Entidade_Administradora_BVMF;Entidade_Administradora_CETIP;Nome_Administrador;CNPJ_Administrador;Logradouro;Numero;Complemento;Bairro;Cidade;Estado;CEP;Telefone1;Telefone2;Telefone3;Site;Email;Data_Encerramento_Trimestre
12.927.767/0001-40;2016-12-31;1;2017-02-14;FUNDO DE INVESTIMENTO IMOBILIARIO DA REGIAO DO PORTO;2011-03-30;INVESTIDOR QUALIFICADO;;100100000;Não;Não;Não;Híbrido;Híbrido;Ativa;Determinado;2026-03-30;31/12;Não;Não;Sim;Não;Não;CAIXA ECONÔMICA FEDERAL;12927767000140;Avenida Paulista;2300;11º ANDAR;Cerqueira César;São Paulo;SP;01310-300;3555-6350;;;www.caixa.gov.br;supot02@caixa.gov.br;2016-12-31
12.948.291/0001-23;2016-12-31;3;2017-10-19;FUNDO DE INVESTIMENTO IMOBILIÁRIO THE ONE;2011-01-07;INVESTIDORES EM GERAL;BRONEFCTF003;91100;Não;Não;Não;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;12948291000123;AV. CHEDID JAFET;222;BLOCO B - 3º ANDAR;VILA OLÍMPIA;SÃO PAULO;SP;045551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br;2016-12-31
12.969.125/0001-03;2016-12-31;1;2017-02-13;FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA INCORPORAÇÃO;2012-05-31;INVESTIDOR PROFISSIONAL;BRINCPCTF008;467;Não;Não;Não;Híbrido;Títulos e Val. Mob.;Ativa;Determinado;2023-12-31;31/12;Não;Sim;Não;Não;Sim;CAIXA ECONOMICA FEDERAL;12969125000103;AVENIDA PAULISTA;2300;11 ANDAR;CERQUEIRA CÉSAR;SÃO PAULO;SP;01310-300;3555-6350;;;WWW.CAIXA.GOV.BR;SUPOT02@CAIXA.GOV.BR;2016-12-31
12.978.943/0001-72;2016-12-31;2;2017-04-04;RB CAPITAL ANHANGUERA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2011-04-07;INVESTIDOR QUALIFICADO E PROFISSIONAL;;100;Não;Não;Não;;;;Indeterminado;;31/12;Não;Não;Sim;Não;Não;FINAXIS CORRETORA;12978943000172;Avenida Paulista;1842;Torre Norte 1º andar cj. 17;Cerqueira Cesar;São Paulo;SP;01310-923;(11) 3526 9001;;;http://finaxis.com.br/;informacoesfundos@bancopetra.com.br;2016-12-31
12.989.974/0001-29;2016-12-31;2;2017-09-08;CAIXA FUNDO DE INVESTIMENTO IMOBILIARIO PORTO MARAVILHA;2011-05-27;INVESTIDOR QUALIFICADO;;4735662339.00747;Sim;Não;Não;Híbrido;Híbrido;Ativa;Determinado;2036-05-27;31/12;Não;Não;Sim;Não;Não;CAIXA ECONÔMICA FEDERAL;12989974000129;Avenida Paulista;2300;11º ANDAR;Cerqueira César;São Paulo;SP;01310-300;3572 4388;;;www.caixa.gov.br;supot02@caixa.gov.br;2016-12-31
13.012.312/0001-67;2016-12-31;1;2017-02-14;SALUS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2011-03-17;INVESTIDORES EM GERAL;;100;Não;Não;Não;;;;Indeterminado;;31/12;Não;Não;Sim;Não;Não;FINAXIS CORRETORA;13012312000167;Avenida Paulista;1842;Torre Norte 1º andar cj. 17;Cerqueira Cesar;São Paulo;SP;01310-923;(11) 3526 9001;;;http://finaxis.com.br/;informacoesfundos@bancopetra.com.br;2016-12-31
13.020.465/0001-56;2016-12-31;1;2017-02-10;FII CAIXA DESENVOLVIMENTO IMOBILIARIO;2013-05-01;INVESTIDOR QUALIFICADO;BRCXDSCTF002;297.7;Sim;Não;Não;Híbrido;Híbrido;Ativa;Determinado;2019-08-01;31/12;Não;Sim;Não;Não;Sim;CAIXA ECONÔMICA FEDERAL;13020465000156;Avenida Paulista;2300;11 ANDAR;Cerqueira Cesar;São Paulo;SP;01310-300;3555-6350;;;www.caixa.gov.br;supot02@caixa.gov.br;2016-12-31
13.022.993/0001-44;2016-12-31;2;2017-02-16;FUNDO DE INVESTIMENTO IMOBILIARIO VBI FL 4440-FII;2012-10-24;INVESTIDORES EM GERAL;BRFVBICTF004;2150000.4241;Não;Não;Não;Renda;Lajes Corporativas;Passiva;Indeterminado;;Dezembro;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;13022993000144;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com;2016-12-30
13.022.994/0001-99;2016-12-31;1;2017-02-14;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII ELDORADO;2010-11-18;INVESTIDORES EM GERAL;BRELDOCTF002;769708;Não;Não;Sim;Renda;Shoppings;Passiva;Indeterminado;;31/12;Não;Sim;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;13022994000199;AV. CHEDID JAFET;222;BLOCO B - 3º ANDAR;VILA OLÍMPIA;SÃO PAULO;SP;045551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br;2016-12-31
13.125.823/0001-95;2016-12-31;1;2017-02-14;PSG FUNDO DE INVESTIMENTO IMOBILIÁRIO;2014-11-26;INVESTIDOR QUALIFICADO;;174.829;Não;Não;Sim;Renda;Outros;Ativa;Indeterminado;;30/12;Não;Não;Sim;Não;Não;BRL TRUST DTVM S.A.;13125823000195;RUA IGUATEMI;151;19  ANDAR;ITAIM BIBI;SÃO PAULO;SP;01451011;11 3133-0350;11 4871-2221;11 3133-0351;WWW.BRLTRUST.COM.BR;CONTROLADORIA@BRLTRUST.COM.BR;2016-12-31
13.320.290/0001-00;2016-12-31;1;2017-02-14;TERRA - FUNDO DE INVESTIMENTO IMOBILIÁRIO;2011-11-30;INVESTIDOR QUALIFICADO;;47945.8773344;Sim;Não;Sim;Renda;Híbrido;Ativa;Indeterminado;;31/12;Não;Sim;Não;Não;Sim;VOTORANTIM ASSET MANAGEMENT DTVM LTDA.;13320290000100;Avenida das Nações Unidas;14171;torre A - 11º andar;Vila Gertrudes;São Paulo;SP;04794-000;(11) 5171-5359;;;www.vam.com.br;vwmprodutosestruturados@votorantimwm.com.br;2016-12-31
13.371.132/0001-71;2016-12-31;2;2017-05-24;JS REAL ESTATE MULTIGESTÃO FUNDO DE INVESTIMENTO IMOBILIÁRIO;2011-06-06;INVESTIDORES EM GERAL;BRJSRECTF007;9452944;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;30/12;Sim;Não;Não;Sim;Não;BANCO J. SAFRA S/A;13371132000171;AVENIDA PAULISTA;2150;;BELA VISTA;SÃO PAULO;SP;01311-300;0300 105 1234;0800 772 5755;;www.safraasset.com.br/imobiliarios/home;safra.asset@safra.com.br;2016-12-30
13.464.208/0001-03;2016-12-31;1;2017-02-15;CIBRASEC CRÉDITO IMOBILIÁRIO - FII;2011-12-06;INVESTIDOR QUALIFICADO;;46135;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;12/2016;Sim;Sim;Não;Não;Sim;OLIVEIRA TRUST DTVM S.A.;13464208000103;AVENIDA DAS AMÉRICAS;500;BLOCO 13 - SALA 205;BARRA DA TIJUCA;RIO DE JANEIRO;RJ;22.631-000;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2016-12-31
13.500.306/0001-59;2016-12-31;4;2017-10-24;FUNDO DE INVESTIMENTO IMOBILIÁRIO MERCANTIL DO BRASIL;2011-04-08;INVESTIDORES EM GERAL;BRMBRFCTF004;101664;Não;Não;Não;Renda;Outros;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;13500306000159;AV. CHEDID JAFET;222;BLOCO B - 3º ANDAR;VILA OLÍMPIA;SÃO PAULO;SP;045551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br;2016-12-31
13.551.286/0001-45;2016-12-31;2;2017-02-16;FUNDO DE INVESTIMENTO IMOBILIARIO CENESP;2012-10-29;INVESTIDORES EM GERAL;BRCNESCTF001;2949248;Não;Não;Não;Renda;Lajes Corporativas;Passiva;Indeterminado;;Dezembro;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;13551286000145;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com;2016-12-30
13.555.918/0001-49;2016-12-31;1;2017-02-14;AQUILLA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2011-03-11;INVESTIDOR QUALIFICADO E PROFISSIONAL;BRAQLLCTF008;97098.18366724;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;FOCO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS;13555918000149;RUA JOAQUIM FLORIANO;100;17º andar;ITAIM BIBI;São Paulo;SP;04534-000;11 3113-0060;;;www.focodtvm.com.br;middleoffice@focodtvm.com.br;2016-12-31
13.568.181/0001-07;2016-12-31;2;2017-04-04;RB CAPITAL PATRIMONIAL V FUNDO DE INVESTIMENTO IMOBILIÁRIO;2011-05-30;INVESTIDOR QUALIFICADO E PROFISSIONAL;;46807.07857835;Não;Não;Não;;;;Indeterminado;;31/12;Não;Sim;Não;Não;Sim;FINAXIS CORRETORA;13568181000107;Avenida Paulista;1842;Torre Norte 1º andar cj. 17;Cerqueira Cesar;São Paulo;SP;01310-923;(11) 3526 9001;;;http://finaxis.com.br/;informacoesfundos@bancopetra.com.br;2016-12-31
13.584.584/0001-31;2016-12-31;1;2017-02-14;BRAZILIAN GRAVEYARD AND DEATH CARE SERVICES FUNDO DE INV;2011-12-07;INVESTIDORES EM GERAL;BRCARECTF000;38399844;Não;Não;Não;Títulos e Valores Mobiliários;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;PLANNER CORRETORA DE VALORES SA;13584584000131;Avenida Brigadeiro Faria Lima;3900;10º andar;Itaim Bibi;São Paulo;SP;04538-132;(11) 2172-2600;0800 179 444;(11) 2172-2667;www.planner.com.br;investfundos@planner.com.br;2016-12-31
13.652.006/0001-95;2016-12-31;1;2017-02-14;RB CAPITAL GENERAL SHOPPING SULACAP FII;2011-08-25;INVESTIDORES EM GERAL;BRRBGSCTF009;1078000;Não;Não;Não;Renda;Shoppings;Passiva;Indeterminado;;12/2016;Sim;Não;Não;Sim;Não;OLIVEIRA TRUST DTVM S.A.;13652006000195;Avenida das Américas;500;Bloco 13, sala 205;Barra da Tijuca;Rio de Janeiro;RJ;22640-100;(21)3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2016-12-31
13.703.596/0001-38;2016-12-31;1;2017-02-10;FII TREVISO FUNDO DE INVESTIMENTO IMOBILIARIO;2012-08-07;INVESTIDOR QUALIFICADO;;1053.9971;Não;Não;Sim;Renda;Shoppings;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BRL TRUST DTVM S.A.;13703596000138;RUA IGUATEMI;151;19  ANDAR;ITAIM BIBI;SÃO PAULO;SP;01451011;11 3133-0350;11 4871-2221;11 3133-0351;WWW.BRLTRUST.COM.BR;CONTROLADORIA@BRLTRUST.COM.BR;2016-12-31
13.726.079/0001-84;2016-12-31;1;2017-02-14;SONDA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2011-11-22;INVESTIDOR QUALIFICADO;;50880.83;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;SOCOPA SOCIEDADE CORRETORA PAULISTA S.A.;13726079000184;Avenida Brigadeiro Faria Lima;1355;3º andar;Jardim Paulistano;São Paulo;SP;01452002;11 32992382;11 32992166;11 32992001;www.socopa.com.br;administracao.fundos@socopa.com.br;2016-12-31
13.811.400/0001-29;2016-12-31;2;2017-05-25;XP RECEBÍVEIS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2011-11-11;INVESTIDORES EM GERAL;BRXPGACTF005;1050973;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;XP INVESTIMENTOS CCTVM S.A.;13811400000129;AVENIDA AFRÂNIO DE MELO FRANCO;290;SALA 606;LEBLON;RIO DE JANEIRO;RJ;22430060;(21) 32653700;;;WWW.XPI.COM.BR;ADM.FUNDOS@XPI.COM.BR;2016-12-31
13.842.683/0001-76;2016-12-31;1;2017-02-13;VECTOR QUELUZ LAJES CORPORATIVAS FUNDO DE INVESTIMENTO IMOBI;2012-11-14;INVESTIDOR QUALIFICADO;BRVLJSCTF004;42817.35234541;Não;Não;Não;Renda;Lajes Corporativas;Ativa;Determinado;2021-07-14;31/12;Sim;Não;Não;Sim;Não;PLANNER CORRETORA DE VALORES SA;13842683000176;Avenida Brigadeiro Faria Lima;3900;10º andar;Itaim Bibi;São Paulo;SP;04538-132;(11) 2172-2600;0800 179 444;(11) 2172-2667;www.planner.com.br;investfundos@planner.com.br;2016-12-31
13.873.457/0001-52;2016-12-31;1;2017-02-14;AESAPAR FUNDO DE INVESTIMENTO IMOBILIÁRIO;2011-12-08;INVESTIDORES EM GERAL;BRAEFICTF002;752500;Não;Não;Não;Desenvolvimento para Renda;Outros;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;13873457000152;Av. Chedid Jafet;222;Bloco B - 3º andar;Vila Olímpia;São Paulo;SP;4551065;11 3599 6600;;;riobravo.com.br;fundosimobiliarios@riobravo.com.br;2016-12-31
13.920.018/0001-53;2016-12-31;2;2017-03-20;REAG CICA JUNDIAI FUNDO DE INVESTIMENTO IMOBILIARIO  FII;2013-12-16;INVESTIDOR QUALIFICADO;0;37058.607;Sim;Não;Não;;;;Indeterminado;;30/11;Não;Não;Sim;Não;Não;INTRADER D.T.V.M. LTDA.;13920018000153;Rua Ramos Batista;152;;Vila Olímpia;São Paulo;SP;04552020;31985151;;;www.intrader.com.br;adm@intrader.com.br;2016-12-31
13.966.653/0001-71;2016-12-31;2;2017-02-15;FUNDO DE INVESTIMENTO IMOB - FII CYRELA THERA CORPORATE;2012-10-26;INVESTIDORES EM GERAL;BRTHRACTF007;1472728;Não;Não;Não;Renda;Lajes Corporativas;Passiva;Indeterminado;;Dezembro;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;13966653000171;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com;2016-12-30
13.974.819/0001-00;2016-12-31;2;2017-02-10;PEDRA DOURADA FUNDO DE INVESTIMENTO IMOBILIARIO - FII;2011-07-21;INVESTIDOR QUALIFICADO;;2.1143;Não;Não;Sim;Renda;Logística;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BRL TRUST DTVM S.A.;13974819000100;RUA IGUATEMI;151;19  ANDAR;ITAIM BIBI;SÃO PAULO;SP;01451011;11 3133-0350;11 4871-2221;11 3133-0351;WWW.BRLTRUST.COM.BR;CONTROLADORIA@BRLTRUST.COM.BR;2016-12-31
14.056.001/0001-62;2016-12-31;1;2017-02-14;PERSONALE I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2011-11-20;INVESTIDOR QUALIFICADO;PRSN11B;51699.979;Não;Não;Não;Renda;Logística;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;OLIVEIRA TRUST DTVM S.A.;14056001000162;Avenida das Américas;500;Bloco 13, sala 205;Barra da Tijuca;Rio de Janeiro;RJ;22640-100;(21)3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2016-12-31
14.069.202/0001-02;2016-12-31;1;2017-02-14;AQ3 RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2012-07-27;INVESTIDOR QUALIFICADO E PROFISSIONAL;BRARFICTF004;111734.61310459;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;FOCO DTVM LTDA.;14069202000102;RUA JOAQUIM FLORIANO;100;17º andar;ITAIM BIBI;SÃO PAULO;SP;04534-000;11 3113-0060;;;www.focodtvm.com.br;middleoffice@focodtvm.com.br;2016-12-31
14.074.706/0001-02;2016-12-31;1;2017-02-14;BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO;2016-08-03;INVESTIDOR QUALIFICADO;;8526794.11892711;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;FOCO DTVM LTDA.;14074706000102;RUA JOAQUIM FLORIANO;100;17º andar;ITAIM BIBI;São Paulo;SP;04534000;11 3113-0060;;;www.focodtvm.com.br;middleoffice@focodtvm.com.br;2016-12-31
14.074.721/0001-50;2016-12-31;1;2017-02-14;FIRENZE FUNDO DE INVESTIMENTO IMOBILIÁRIO;2013-07-22;INVESTIDOR QUALIFICADO;;52830.1364;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;FOCO DTVM LTDA.;14074721000150;RUA JOAQUIM FLORIANO;100;17º andar;ITAIM BIBI;São Paulo;SP;04534000;11 3113-0060;;;www.focodtvm.com.br;middleoffice@focodtvm.com.br;2016-12-31
14.080.689/0001-16;2016-12-31;1;2017-02-15;POLO FII RECEBÍVEIS IMOBILIÁRIOS I;2014-05-09;INVESTIDOR QUALIFICADO;BRPLRICTF000;954304;Não;Não;Não;Títulos e Valores Mobiliários;Híbrido;Passiva;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;OLIVEIRA TRUST DTVM S.A.;14080689000116;Avenida das Américas;3434;Bloco 7, Sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrsut.com.br;ger2.fundos@oliveiratrust.com.br;2016-12-31
14.088.246/0001-71;2016-12-31;1;2017-02-14;FUNDO DE INVESTIMENTO IMOBILIÁRIO RAILWAY MALL I - FII;2012-07-30;INVESTIDOR QUALIFICADO;BRRWYMCTF001;230.69976;Não;Sim;Não;Renda;Shoppings;Ativa;Determinado;2022-07-30;31/12;Não;Não;Sim;Não;Não;PLANNER CORRETORA DE VALORES SA;14088246000171;Avenida Brigadeiro Faria Lima;3900;10º andar;Itaim Bibi;São Paulo;SP;04538-132;(11) 2172-2600;0800 179 444;(11) 2172-2667;www.planner.com.br;investfundos@planner.com.br;2016-12-31
14.149.745/0001-21;2016-12-31;1;2017-02-21;ARENA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2011-12-20;INVESTIDOR QUALIFICADO;;1309737661.02923;Não;Não;Sim;Renda;Outros;Ativa;Determinado;2041-12-19;30/12;Não;Não;Sim;Não;Não;BRL TRUST DTVM S.A.;14149745000121;RUA IGUATEMI;151;19  ANDAR;ITAIM BIBI;SÃO PAULO;SP;01451011;11 3133-0350;11 4871-2221;11 3133-0351;WWW.BRLTRUST.COM.BR;CONTROLADORIA@BRLTRUST.COM.BR;2016-12-31
14.217.108/0001-45;2016-12-31;2;2017-02-15;FUNDO DE INVESTIMENTO IMOBILIÁRIO INDUSTRIAL DO BRASIL;2011-08-19;INVESTIDORES EM GERAL;BRFIIBCTF001;685000;Não;Não;Não;Híbrido;;Passiva;Indeterminado;;2016/12/31;Sim;Não;Não;Sim;Não;COINVALORES C. C. V. M. LTDA.;14217108000145;Avenida Brigadeiro Faria Lima;1461;10º andar Torre Sul;Jardim Paulistano;São Paulo;SP;01452-921;(11)3035-4143;(11)3035-4141;;www.coinvalores.com.br;admfundoimobiliarioa@coinvalores.com.br;2016-12-31
14.365.190/0001-55;2016-12-31;1;2017-02-14;ESTRUTURA II - FUNDO DE INEVSTIMENTO IMOBILIÁRIO - FII;2012-10-02;INVESTIDOR QUALIFICADO;BRSRIICTF000;51452.82613825;Sim;Sim;Não;Renda;Outros;Ativa;Indeterminado;;31/12;Não;Sim;Não;Não;Sim;OLIVEIRA TRUST DTVM S.A.;14365190000155;Avenida das Américas;500;Bl. 13, grupo 205;Barra da Tijuca;Rio de Janeiro;RJ;22640100;(21)3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2016-12-31
14.376.247/0001-11;2016-12-31;2;2017-02-15;FUNDO DE INVESTIMENTO IMOBILIARIO BM BRASCAN LAJES CORPORATI;2012-10-29;INVESTIDORES EM GERAL;BRBMLCCTF004;998405;Não;Sim;Não;Renda;Lajes Corporativas;Passiva;Indeterminado;;Dezembro;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;14376247000111;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com;2016-12-30
14.410.722/0001-29;2016-12-31;1;2017-02-14;BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2012-08-23;INVESTIDORES EM GERAL;BRBBPOCTF003;15919690;Não;Não;Não;Renda;Lajes Corporativas;Passiva;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;VOTORANTIM ASSET MANAGEMENT DTVM LTDA.;14410722000129;Avenida das Nações Unidas;14171;torre A - 11º andar;Vila Gertrudes;São Paulo;SP;04794-000;(11) 5171-5359;;;www.vam.com.br;vwmprodutosestruturados@votorantimwm.com.br;2016-12-30
14.413.342/0001-48;2016-12-31;1;2017-02-11;FUNDO DE INVESTIMENTO IMOBILIÁRIO RENDA CORPORATIVA ANGICO;2014-12-18;INVESTIDOR QUALIFICADO;;7942.837267;Não;Não;Sim;Renda;Outros;Ativa;Indeterminado;;30/12;Não;Não;Sim;Não;Não;BRL TRUST DTVM S.A.;14413342000148;RUA IGUATEMI;151;19  ANDAR;ITAIM BIBI;SÃO PAULO;SP;01451011;11 3133-0350;11 4871-2221;11 3133-0351;WWW.BRLTRUST.COM.BR;CONTROLADORIA@BRLTRUST.COM.BR;2016-12-31
14.422.044/0001-14;2016-12-31;1;2017-02-14;FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES III;2011-10-26;INVESTIDOR QUALIFICADO;;150000;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Não;Sim;Não;Não;Sim;VOTORANTIM ASSET MANAGEMENT DTVM LTDA.;14422044000114;Avenida das Nações Unidas;14171;torre A - 11º andar;Vila Gertrudes;São Paulo;SP;04794-000;(11) 5171-5096;;;www.vam.com.br;vwmprodutosestruturados@votorantimwm.com.br;2016-12-30
14.423.780/0001-97;2016-12-31;1;2017-02-14;KINEA II REAL ESTATE EQUITY FUNDO DE INVESTIMENTO IMOB;2011-12-01;INVESTIDOR QUALIFICADO;BRKNRECTF006;185471612;Não;Não;Não;Desenvolvimento para Venda;Residencial;Ativa;Determinado;2018-12-01;30/06;Sim;Não;Não;Sim;Não;INTRAG DISTR DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;14423780000197;AV BRIGADEIRO FARIA LIMA;3400;10º andar;ITAIM BIBI;SÃO PAULO;SP;04538-132;55-(11)30726012;;;www.intrag.com.br;relacionamento.intrag@itau-unibanco.com.br;2016-12-31
14.609.653/0001-87;2016-12-31;1;2017-02-13;FUNDO DE INVESTIMENTO IMOBILIÁRIO JHSF CATARINA CORPORATE;2012-11-16;INVESTIDOR QUALIFICADO;BRJCATCTF005;81900;Não;Sim;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;PLANNER CORRETORA DE VALORES SA;14609653000187;Avenida Brigadeiro Faria Lima;3900;10º andar;Itaim Bibi;São Paulo;SP;04538-132;(11) 2172-2600;0800 179 444;(11) 2172-2667;www.planner.com.br;investfundos@planner.com.br;2016-12-31
14.631.148/0001-39;2016-12-31;1;2017-02-14;ATICO RENDA FUNDO DE INVESTIMENTO IMOBILIARIO - FII;2011-11-09;INVESTIDOR QUALIFICADO;BRATCRCTF008;928908.196335081;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;06/2017;Sim;Não;Não;Sim;Não;GRADUAL CCTVM S/A;14631148000139;AV. PRESIDENTE JUSCELINO KUBITSCHEK;50;6º ANDAR;VILA NOVA CONCEIÇÃO;SÃO PAULO;SP;04543000;(11) 3372-8300;;;GRADUALINVESTIMENTOS.COM.BR;FUNDOS.ADM@GRADUALINVESTIMENTOS.COM.BR;2016-12-31
14.665.312/0001-29;2016-12-31;1;2017-02-15;FUNDO DE INVESTIMENTO IMOBILIÁRIO POLO ESTOQUE - FII;2013-12-31;INVESTIDOR QUALIFICADO;BRGRDCCTF009;36647520.2188;Sim;Sim;Sim;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Sim;Não;Não;Sim;OLIVEIRA TRUST DTVM S.A.;14665312000129;Avenida das Américas;3434;Bloco 7, sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2016-12-31
14.721.889/0001-00;2016-12-31;1;2017-02-14;FUNDO DE INVESTIMENTO IMOBILIÁRIO POLO SHOPPING INDAIATUBA;2012-12-20;INVESTIDORES EM GERAL;BRVPSICTF007;7849196;Não;Não;Sim;Renda;Shoppings;Passiva;Indeterminado;;31/12;Sim;Sim;Não;Sim;Sim;VOTORANTIM ASSET MANAGEMENT DTVM LTDA.;14721889000100;Avenida das Nações Unidas;14171;torre A - 11º andar;Vila Gertrudes;São Paulo;SP;04794-000;(11) 5171-5096;;;www.vam.com.br;vwmprodutosestruturados@votorantimwm.com.br;2016-12-30
14.733.211/0001-48;2016-12-31;1;2017-02-13;FUNDO DE INVESTIMENTO IMOBILIÁRIO GWI RENDA IMOBILIÁRIA;2011-12-02;INVESTIDORES EM GERAL;BRGWIRCTF022;382017;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BE-CAPITAL DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A;14733211000148;AVENIDA DAS NAÇÕES UNIDAS;11857;111;BROOKLIN PAULISTA;SÃO PAULO;SP;04578-908;(11) 5508-3500;;;www.brcapital.com.br;llc@brcapitaldtvm.com.br;2016-12-31
