CNPJ_Fundo;Data_Referencia;Versao;Percentual_Vencimento_Valor_Total_Faixa_Ate_3Meses;Percentual_Vencimento_Receita_FII_Faixa_Ate_3Meses;Percentual_Vencimento_Valor_Total_Faixa_3a6Meses;Percentual_Vencimento_Receita_FII_Faixa_3a6Meses;Percentual_Vencimento_Valor_Total_Faixa_6a9Meses;Percentual_Vencimento_Receita_FII_Faixa_6a9Meses;Percentual_Vencimento_Valor_Total_Faixa_9a12Meses;Percentual_Vencimento_Receita_FII_Faixa_9a12Meses;Percentual_Vencimento_Valor_Total_Faixa_12a15Meses;Percentual_Vencimento_Receita_FII_Faixa_12a15Meses;Percentual_Vencimento_Valor_Total_Faixa_15a18Meses;Percentual_Vencimento_Receita_FII_Faixa_15a18Meses;Percentual_Vencimento_Valor_Total_Faixa_18a21Meses;Percentual_Vencimento_Receita_FII_Faixa_18a21Meses;Percentual_Vencimento_Valor_Total_Faixa_21a24Meses;Percentual_Vencimento_Receita_FII_Faixa_21a24Meses;Percentual_Vencimento_Valor_Total_Faixa_24a27Meses;Percentual_Vencimento_Receita_FII_Faixa_24a27Meses;Percentual_Vencimento_Valor_Total_Faixa_27a30Meses;Percentual_Vencimento_Receita_FII_Faixa_27a30Meses;Percentual_Vencimento_Valor_Total_Faixa_30a33Meses;Percentual_Vencimento_Receita_FII_Faixa_30a33Meses;Percentual_Vencimento_Valor_Total_Faixa_33a36Meses;Percentual_Vencimento_Receita_FII_Faixa_33a36Meses;Percentual_Vencimento_Valor_Total_Faixa_Acima_36Meses;Percentual_Vencimento_Receita_FII_Faixa_Acima_36Meses;Percentual_Vencimento_Valor_Total_Faixa_Indeterminado;Percentual_Vencimento_Receita_FII_Faixa_Indeterminado;Percentual_Indexador_Valor_Total_IGPM;Percentual_Indexador_Receita_FII_IGPM;Percentual_Indexador_Valor_Total_INPC;Percentual_Indexador_Receita_FII_INPC;Percentual_Indexador_Valor_Total_IPCA;Percentual_Indexador_Receita_FII_IPCA;Percentual_Indexador_Valor_Total_INCC;Percentual_Indexador_Receita_FII_INCC;Caracteristicas_Contratuais;Politica_Contratacao_Seguro_Imovel_Renda_Acabado;Politica_Contratacao_Seguro_Imovel_Renda_Construcao;Politica_Contratacao_Seguro_Imovel_Venda_Acabado;Politica_Contratacao_Seguro_Imovel_Venda_Construcao;Ativo_Liquidez_Valor_Disponibilidades;Ativo_Liquidez_Valor_Titulos_Publicos;Ativo_Liquidez_Valor_Titulos_Privados;Ativo_Liquidez_Valor_Fundos_Renda_Fixa
11.179.118/0001-45;2016-12-31;2;;;;;;;;;;;;;;;;;;;;;;;;;0.3549;0.3525;;;;;;;0.3549;0.3525;;;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra:a) Cláusulas de Benfeitoriasb) Cláusulas de revisão de aluguel - seguindo a legislação vigentec) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locaçãod) Garantia exigida - as garantias aceitas são garantia bancária (fiança ou seguro fiança) ou deposito cauçãoVale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações.Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações.As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;12.7;0;0;1391015.74
11.233.841/0001-65;2016-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;0.8;0.866457;0.2;0.133543;1;;;;;;;;A maioria das cláusulas de reajuste/correção se refere ao índice que apresenta maior variação entre IGP-M, INPC, IPCA e IPC. Quase 100% dos contratos possuem cláusula de multa rescisória de 3 aluguéis caso o contrato seja rescindido antes do período acordado.;Todos os contratos de aluguéis dos imóveis do Fundo possuem cláusula determinando a contratação de seguro do mesmo, tendo como beneficiário o Fundo. A contratação desses seguros ficam a critério de cada inquilino.;;;;;;;
11.260.134/0001-68;2016-12-31;1;0;0;0;0;0;0;0;0;0;0;0.0237;0.023;0.0767;0.0743;0.0443;0.0428;0.019;0.0184;0.0553;0.0535;0.0946;0.0916;0;0;0.6003;0.581;0.0861;0.0833;1;0.9679;;;;;;;Contratos típicos que seguem a lei do inquilinato, com reajuste anual por índice, aviso prévio e multa por rescisão antecipada.;Gerenciamento das vigências das apólices. Para cotação dos valores em risco do imóvel é considerado o laudo de avaliação feito por empresa independente. Análise de risco para fins de cobertura.;;;;61860;0;0;2645829.97
11.268.335/0001-01;2016-12-31;2;;;;;0.372836795604037;0.284623055111552;;;0.0679315069290302;0.0518588113309673;;;;;;;0.42801602838346;0.326746799327696;;;;;;;0.131215668337541;0.100169846005217;;;1;0.763398511775432;;;;;;;O valor da locação será corrigido monetariamente a cada 12 meses, de acordo com a variação do IGPM/FGV.;Não possui Politica de Contratação de Seguros especifico para preservação dos imoveis.;;;;500;;;62885.76
11.274.415/0001-70;2016-12-31;2;;;;;;;;;;;;;0.1593;0.1566;;;0.487;0.479;;;;;;;;;0;0;0.6463;0.6356;;;;;;;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra:a) Cláusulas de Benfeitoriasb) Cláusulas de revisão de aluguel - seguindo a legislação vigentec) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locaçãod) Garantia exigida - as garantias aceitas são garantia bancária (fiança ou seguro fiança) ou deposito cauçãoVale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações.Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações.As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;42.84;0;0;1179201.96
11.281.322/0001-72;2016-12-31;2;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;1;;;;;;;O valor de cada locação será corrigido monetariamente a cada 12 meses vinculado ao seu respecitvo indexador descrito em cada contrato de locação..;A cobertura de seguro é contratado pela Administradora dos respectivos Imoveis, sendo suficiente para cobrir eventuais sinistros seguindo sua politica de contratação, seu valor é rateado entre Condôminos e incluido no valor do condiminio mensal.;;;;629708.75;;;
11.326.746/0001-06;2016-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;1;1;;;;;;;Contrato de locação corrigidos pelo IGPM.;Cabe ao locatário a contratação do seguro.;;;;23473.16;0;0;30843346.92
11.602.654/0001-01;2016-12-31;2;;;;;;;;;;;;;;;;;;;;;;;;;1;0.9819;;;1;0.9819;;;;;;;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra:a) Cláusulas de Benfeitoriasb) Cláusulas de revisão de aluguel - seguindo a legislação vigentec) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locaçãod) Garantia exigida - as garantias aceitas são garantia bancária (fiança ou seguro fiança) ou deposito cauçãoVale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações.Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações.As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;548.88;0;0;2221035.08
11.664.201/0001-00;2016-12-31;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.701.400/0001-40;2016-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;1;1;;;;;;;;É possível que determinados imóveis objeto de investimento pelo Fundo não contem com qualquer tipo de cobertura de seguro, inclusive contra incêndio ou danos estruturais, de modo que o patrimônio do Fundo poderá ser significativamente afetado na hipótese de sinistros envolvendo a integridades desses imóveis não segurados.  Ainda, no caso de sinistro envolvendo a integridade física dos imóveis objeto de investimento pelo Fundo que estejam segurados, os recursos obtidos pela cobertura do seguro dependerão da capacidade de pagamento da companhia seguradora contratada, nos termos da apólice exigida, bem como as indenizações a serem pagas pelas seguradoras poderão ser insuficientes para a reparação do dano sofrido, observadas as condições gerais das apólices. Na hipótese de os valores pagos pela seguradora não serem suficientes para reparar o dano sofrido, deverá ser convocada Assembleia Geral de Quotistas para que os Quotistas deliberem o procedimento a ser adotado.;;;É possível que determinados imóveis objeto de investimento pelo Fundo não contem com qualquer tipo de cobertura de seguro, inclusive contra incêndio ou danos estruturais, de modo que o patrimônio do Fundo poderá ser significativamente afetado na hipótese de sinistros envolvendo a integridades desses imóveis não segurados.  Ainda, no caso de sinistro envolvendo a integridade física dos imóveis objeto de investimento pelo Fundo que estejam segurados, os recursos obtidos pela cobertura do seguro dependerão da capacidade de pagamento da companhia seguradora contratada, nos termos da apólice exigida, bem como as indenizações a serem pagas pelas seguradoras poderão ser insuficientes para a reparação do dano sofrido, observadas as condições gerais das apólices. Na hipótese de os valores pagos pela seguradora não serem suficientes para reparar o dano sofrido, deverá ser convocada Assembleia Geral de Quotistas para que os Quotistas deliberem o procedimento a ser adotado.;4543.19;;;2120101.38
11.728.688/0001-47;2016-12-31;1;0;0;0;0;0.00786793340945622;0.00557196422470937;0.0361699209616662;0.0256150497367896;0;0;0.0306042346639613;0.0216735058366474;0.0171728241860267;0.0121615622581099;0.0560322639196762;0.0396812928811363;0.0114763732992437;0.00812741264128411;0;0;0;0;0.0406309693091713;0.0287743039530395;0.555234056175867;0.393209263011038;0.0378387089317919;0.0267968628488567;0.230084798510103;0.162942948196147;;;0.562942486346757;0.398668269195464;;;Contratos típicos que seguem a lei do inquilinato, com reajuste anual por índice, aviso prévio e multa por rescisão antecipada.;Gerenciamento das vigências das apólices. Para cotação dos valores em risco do imóvel é considerado o laudo de avaliação feito por empresa independente. Análise de risco para fins de cobertura.;;;;303000;0;0;3128558.38
11.769.604/0001-13;2016-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3108.97;;;
11.839.593/0001-09;2016-12-31;1;;;;;;;;;;;;;;;;;;;0.22;0.22;;;;;0.78;0.78;;;1;1;;;;;;;Não se aplica.;Os locatários dos Imóveis ou o próprio Fundo, em caso de imóveis vagos, têm a obrigação de contratar, às suas expensas, apólice de seguro no valor de mercado do Imóvel, apurado mediante avaliação prévia, para cobertura contra os riscos de fogo, incêndio, raio, explosão, vendaval e demais danos.;;;;4771.31;;;1210915.06
11.945.604/0001-27;2016-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;O Fundo de Investimento Imobiliário RB Capital Desenvolvimento II  tem por objeto adquirir participação via equity ou em parcela dos recebiveis de unidades residencias realizadas por diversas incorporadoras assim o Fundo não possui diretamente em seus ativos o bem fisico portanto por sua vez fica estabelecido que a incorporador terá durante o periodo de obra a contratação dos seguros necessários e após a obra o condomino instalado para o emprrendimento deverá fazer a contrataçao de seguro para as unidades do empreendimento;;1128511.58;;;
12.005.956/0001-65;2016-12-31;1;0.037128;0.033746;0.011649;0.010588;0.116371;0.105772;0.054082;0.049156;0.005363;0.004874;0.011588;0.010532;0.012645;0.011494;0.014176;0.012884;0.165541;0.150464;0.003835;0.003485;0.087567;0.079592;0.006423;0.005838;0.46268;0.420539;0.010952;0.009956;0.655591;0.595881;0;0;0.344409;0.31304;0;0;Cláusula de reajuste padrãoTanto para contratos típicos quanto os atípicos é previsto que o valor do aluguel será corrigido monetariamente a cada período de 12 (doze) meses contatos a partir do início do contrato, ou em período menor, caso a legislação assim o permita. Os reajustes previstos são de automática aplicação. Eles se referem tão somente às hipóteses de inflação, sendo que, no caso de ocorrência de deflação, o valor avençado entre as partes para o aluguel em moeda corrente nacional será mantido.IndexadoresAtualmente só possuímos 2 índices de reajustes na carteira do Fundo Kinea Renda: IGPM  e IPCA e a definição do índice depende da negociação comercial entre as partes.Cláusula de rescisão padrãoPara os contratos típicos de locação:Em caso de solicitação pelo inquilino de rescisão do contrato antes do decurso de seu prazo, deverá fazê-lo respeitando o aviso prévio,quando aplicável, e também deverá  pagar a multa por rescisão antecipada, conforme o caso. O inquilino poderá optar por não cumprir o aviso prévio estabelecido devendo neste caso efetuar o pagamento do valor equivalente a aluguel e encargos do período não cumprido. Além disso, caso aplicável, deverá devolver eventuais valores referentes aos aluguéis que foram isentos ou sofreram desconto temporários de maneira integral ou proporcional. Os contratos estabelecem ainda que o andar deve ser devolvido da mesma forma como estava no início da locação.Para os contratos atípicos de locação:A cláusula de rescisão estabelece que o inquilino precisa efetuar o pagamento do saldo remanescente do contrato.Garantias exigidasA garantia do contrato de locação é definida em negociação comercial entre as partes. Exemplificativamente poderão ser aceitos: fiança bancária, seguro fiança, caução, fiador, entre outros.;O procedimento atual prevê que, sempre que comercialmente acordado, o inquilino fica responsável pela contratação dos seguros aplicáveis. O gestor do Fundo acompanha e valida referidas contratações.Para os demais casos, o Fundo realiza a contratação assessorado por corretora de seguros de primeira linha .;;;;402256.13;21338287.96;;
12.093.377/0001-11;2016-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra:a) Cláusulas de Benfeitoriasb) Cláusulas de revisão de aluguel - seguindo a legislação vigentec) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locaçãod) Garantia exigida - as garantias aceitas são garantia bancária (fiança ou seguro fiança) ou deposito cauçãoVale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações.Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações.As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;0;0;0;0
12.323.955/0001-69;2016-12-31;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7075677.11
12.323.987/0001-64;2016-12-31;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;4239107.61
12.324.242/0001-10;2016-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.358.507/0001-09;2016-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Contratos de arrendamento de imóveis rurais para exploração de áreas agricultáveisPagamento mensalO Valor em moeda corrente da tonelada de cana por hectare será o valor do quilo de ATR (acúcar total recuperado) de cana padrão multiplicado pela quantidade de ATR por tonelada de cana na esteira.;N/A;;;;273;;;2537310.89
12.401.858/0001-47;2016-12-31;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;;;;;;;1;1;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra:a) Cláusulas de Benfeitoriasb) Cláusulas de revisão de aluguel - seguindo a legislação vigentec) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locaçãod) Garantia exigida - as garantias aceitas são garantia bancária (fiança ou seguro fiança) ou deposito cauçãoVale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações.Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações.As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;117.34;0;0;13260.1
12.516.185/0001-70;2016-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;1;;;Em 14 de agosto de 2013 o Fundo celebrou contrato Compromisso de Venda e Compra na qual o Fundo adquiriu à fração de 65,64% do imóvel localizado na Avenida Bartolomeu Mitre, 336, Leblon, Rio de Janeiro- RJ, pelo montante de R$ 65.634 (valor de aquisição) a ser pago pelo prazo de 12 anos, em 144 parcelas mensais e sucessivas, corrigidas mensalmente nos termos do artigo 46 da Lei nº 10.931/04, de acordo com o índice de correção básica dos depósitos de poupança, que atualmente utiliza-se da Taxa Referencial - TR ("TR"), divulgada pelo Banco Central do Brasil, referente ao dia do mês da Data Efetiva correspondente ao mês de vencimento da parcela a ser paga e a juros efetivo de 9,20% a.a. (nove inteiros e vinte centésimos por cento ao ano), calculado de forma exponencial base 360 (trezentos e sessenta) dias corridos.;A contratação de seguro visa cobrir os riscos operacioanais do imóvel.;;;;1367.85;;;
12.659.641/0001-31;2016-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36878.13;2268286.83;;
12.681.340/0001-04;2016-12-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.852639;0;0;0;0;0;0;1;0.852639;0;0;Os contratos assinados são atípicos, com duração de 10 anos a partir da entrega da obra, com possibilidade de renovação.Há reajuste anual pelo IPCA-IBGE.Cláusulas de rescisão antecipada: os contratos são considerados rescindidos caso o locatário descumpra qualquer obrigação do contrato, principalmente, mas não se limitando, o pagamento dos aluguéis. Na hpótese de rescisão antecipada, o locatário pagará ao locador o valor correspondente ao resultado da multiplicação do período remanescente para o término da locação, pelo valor do aluguel em vigor à época da ocorrência do fato.;- modalidade seguro patrimonial após a construção do imóvel- laudo de avaliação do imóvel referência para o valor do risco nomeado- tomada de preços somente com empresas seguradoras de primeira linha- cobertura dos prêmios variam conforme tipologia do imóvel, equipamentos instalados e ocupação- perda de aluguel por 6 meses;- apólice contratada pela construtora na modalidade Riscos de Engenharia e Responsabilidade Civil- cobertura Riscos de Engenharia limitada ao valor da obra contratada- somente empresas seguradoras de primeira linha- apólice cruzada, com a inclusão de fornecedores terceiros na apólice, quando aplicável;;;48794.08;4454315.1;0;0
12.804.013/0001-00;2016-12-31;1;;;;;;;;;;;;;;;;;;;;;;;0.41;0.41;0.59;0.59;;;0.626;0.626;;;;;;;Cláusula de reajuste - IGPM, garantia por fiador, seguro fiança ou depósito caução, clausula de rescisão determinando o valor da multa, clausula de exigencia para contratação de seguro patrimonial.;Cláusula de exigencia para a Contratação de seguros das seguintes coberturas para os imóveis locados: Incêndio / Raio / explosão Responsabilidade Civil.;;;;1;0;0;601600.07
12.809.972/0001-00;2016-12-31;1;0;0;0.000551;0;0;0;0.006155;0;0.006441;0;0.006267;0;0.607684;0;0;0;0.016399;0;0.009498;0;0.012798;0;0.003906;0;0.249912;0;0.080388;0;0.866039;0;0.104511;0;0.02945;0;;;Contratos típicos que seguem a lei do inquilinato, com reajuste anual por índice, aviso prévio e multa por rescisão antecipada.;Gerenciamento das vigências das apólices. Para cotação dos valores em risco do imóvel é considerado o laudo de avaliação feito por empresa independente. Análise de risco para fins de cobertura.;;;;3000;0;0;6977914.78
12.811.222/0001-73;2016-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;0.8;0.8;;;0.2;0.2;;;Contrato de locação com reajuste anual.;Cabe ao locatário a contratação do seguro.;;;;1924.08;0;0;95208.57
12.834.763/0001-17;2016-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;564.283;;;
12.887.506/0001-43;2016-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;0.9711;1;;;0.2626;0.2704;;;0.7085;0.7296;;;Vide item 1.1.2.1.5;Atmosfera - Seguro, figurando o locador como único e exclusivo beneficiário, cuja cobertura abranja cobertura e reposição integral do imóvel, além de seis meses de aluguel, contemplando os riscos de incêndio, raios, inundações, explosões, fogo e vendavais. Deverá ainda ter valor de nove milhões de reais reajustados anualmente por INCC.Schahin - Correspondente a, no mínimo, o valor de reconstrução do imóvel e 15 meses de aluguel, abrangendo a cobertura dos riscos de incêndio, raios, fogo, inundações, explosões e vendavais.Aspro - Seguro do Imóvel (constando o LOCADOR como beneficiário) que englobe as coberturas para os seguintes riscos e indenizações: (a) incêndio, explosão e fumaça fenômenos da natureza (raio, inundação, alagamento e vendavais) impacto de veículo (inclusive aeronaves) danos elétricos derrame de sprinkler e vazamento de tanque ou tubulação danos a equipamentos e quebras de máquinas desentulho tumultos, greves e locautes desmoronamento despesas extraordinárias honorários de peritos e (b) perda de aluguel no montante de 12 meses. O valor mínimo referente ao valor em risco total, listados em (a), deverá cobrir os custos de reposição do Imóvel no estado em que este se encontrava antes da ocorrência do sinistro e não poderá ser inferior a R$ 6.843.500,00.;;;;20789.28;939204.46;0;0
12.927.767/0001-40;2016-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20215.79;877092.73;0;0
12.948.291/0001-23;2016-12-31;3;;;;;;;;;;;;;;;;;;;;;;;0.8;0.7811;0.2;0.1953;;;0.9;0.87876;;;0.1;0.09764;;;Contratos de locação típicos, com prazo de 5 (cinco) anos, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M.;É obrigatória a contratação do seguro de preservação dos imóveis, no entanto essa demanda fica a cargo do locatário.;;;;3796.06;0;0;1091658.5
12.969.125/0001-03;2016-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3835.42;10202675.22;0;0
12.978.943/0001-72;2016-12-31;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;1;;;Reajuste anual pelo IPCA;Apólice de Seguro Riscos Nomeados.;Seguros de Risco de Engenharia e Responsabilidade Civil.;;;819643.06;;;400395.77
12.989.974/0001-29;2016-12-31;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;O FII PM não é responsável pela contratação de seguros, cabendo tal responsabilidade aos desenvolvedores dos empreendimentos.;O FII PM não é responsável pela contratação de seguros, cabendo tal responsabilidade aos desenvolvedores dos empreendimentos.;O FII PM não é responsável pela contratação de seguros, cabendo tal responsabilidade aos desenvolvedores dos empreendimentos.;20022.12;26748505.22;0;3101010.96
13.012.312/0001-67;2016-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;1;;;Todos os aluguéis possuem reajuste com frequência anual, e utilizam o IPCA como indexador.;Apólice de Seguro Patrimonial.;;;;3284.05;;;
13.020.465/0001-56;2016-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;611.54;3403190.04;;
13.022.993/0001-44;2016-12-31;2;;;;;0.0016;0.0016;;;;;;;;;;;;;;;;;;;0.1039;0.1035;;;0.1055;0.1051;;;;;;;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra:a) Cláusulas de Benfeitoriasb) Cláusulas de revisão de aluguel - seguindo a legislação vigentec) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locaçãod) Garantia exigida - as garantias aceitas são garantia bancária (fiança ou seguro fiança) ou deposito cauçãoVale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações.Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações.As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;348.44;0;18493.87;3487080.16
13.022.994/0001-99;2016-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Contratos típicos de 5 anos, ajustados anualmente pelo indíce IGP-DI com garantia de Fiadores.;Contratação do seguro realizado pelo empreendimento através do condomínio.;;;;16636.18;0;0;2029035.97
