CNPJ_Fundo;Data_Referencia;Versao;Data_Entrega;Nome_Fundo;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Fundo_Nao_Listado_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Data_Prazo_Duracao;Encerramento_Exercicio_Social;Mercado_Negociacao_Bolsa;Mercado_Negociacao_MBO;Mercado_Negociacao_MB;Entidade_Administradora_BVMF;Entidade_Administradora_CETIP;Nome_Administrador;CNPJ_Administrador;Logradouro;Numero;Complemento;Bairro;Cidade;Estado;CEP;Telefone1;Telefone2;Telefone3;Site;Email;Data_Encerramento_Trimestre
15.463.207/0001-70;2017-06-30;1;2017-08-15;INHAÚMA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2013-04-05;INVESTIDOR QUALIFICADO;0;10000;Sim;Não;Não;;;;Indeterminado;;31/12;Não;Não;Sim;Não;Não;INTRADER D.T.V.M. LTDA.;15463207000170;Rua Ramos Batista;152;;Vila Olímpia;São Paulo;SP;04552020;31985151;;;www.intrader.com.br;adm@intrader.com.br;2017-06-30
15.463.207/0001-70;2017-09-29;1;2017-11-13;INHAÚMA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2013-04-05;INVESTIDOR QUALIFICADO;0;10000;Sim;Não;Não;;;;Indeterminado;;31/12;Não;Não;Sim;Não;Não;INTRADER D.T.V.M. LTDA.;15463207000170;Rua Ramos Batista;152;;Vila Olímpia;São Paulo;SP;04552020;31985151;;;www.intrader.com.br;adm@intrader.com.br;2017-09-29
15.463.207/0001-70;2017-12-29;1;2018-02-14;INHAÚMA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2013-04-05;INVESTIDOR QUALIFICADO;0;10000;Sim;Não;Não;;;;Indeterminado;;31/12;Não;Não;Sim;Não;Não;INTRADER D.T.V.M. LTDA.;15463207000170;Rua Ramos Batista;152;;Vila Olímpia;São Paulo;SP;04552020;31985151;;;www.intrader.com.br;adm@intrader.com.br;2017-12-29
15.489.509/0001-17;2017-03-31;1;2017-05-15;JFDCAM - FUNDO DE INVESTIMENTO IMOBILIÁRIO FII;2014-05-28;INVESTIDOR QUALIFICADO;0;31879.840653;Sim;Não;Não;;;;Indeterminado;;31/12;Não;Não;Sim;Não;Não;INTRADER D.T.V.M. LTDA.;15489509000117;Rua Ramos Batista;152;;Vila Olímpia;São Paulo;SP;04552020;31985151;;;www.intrader.com.br;adm@intrader.com.br;2017-03-31
15.489.509/0001-17;2017-06-30;1;2017-08-15;JFDCAM - FUNDO DE INVESTIMENTO IMOBILIÁRIO FII;2014-05-28;INVESTIDOR QUALIFICADO;0;31879.840653;Sim;Não;Não;;;;Indeterminado;;31/12;Não;Não;Sim;Não;Não;INTRADER D.T.V.M. LTDA.;15489509000117;Rua Ramos Batista;152;;Vila Olímpia;São Paulo;SP;04552020;31985151;;;www.intrader.com.br;adm@intrader.com.br;2017-06-30
15.489.509/0001-17;2017-09-29;1;2017-11-13;JFDCAM - FUNDO DE INVESTIMENTO IMOBILIÁRIO FII;2014-05-28;INVESTIDOR QUALIFICADO;0;31879.840653;Sim;Não;Não;;;;Indeterminado;;31/12;Não;Não;Sim;Não;Não;INTRADER D.T.V.M. LTDA.;15489509000117;Rua Ramos Batista;152;;Vila Olímpia;São Paulo;SP;04552020;31985151;;;www.intrader.com.br;adm@intrader.com.br;2017-09-29
15.489.509/0001-17;2017-12-29;1;2018-02-14;JFDCAM - FUNDO DE INVESTIMENTO IMOBILIÁRIO FII;2014-05-28;INVESTIDOR QUALIFICADO;0;31879.840653;Sim;Não;Não;;;;Indeterminado;;31/12;Não;Não;Sim;Não;Não;INTRADER D.T.V.M. LTDA.;15489509000117;Rua Ramos Batista;152;;Vila Olímpia;São Paulo;SP;04552020;31985151;;;www.intrader.com.br;adm@intrader.com.br;2017-12-29
15.538.445/0001-05;2017-03-31;1;2017-05-15;SP DOWNTOWN - FII;2016-07-13;INVESTIDORES EM GERAL;BRSPTWCTF002;1798000;Não;Não;Não;Títulos e Valores Mobiliários;Outros;;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;GERACAO FUTURO CORRETORA DE VALORES AS;15538445000105;AV. PAULISTA;1106;6 ANDAR;BELA VISTA;SÃO PAULO;SP;01310-100;11 3524 8888;;;WWW.GERAFUTURO.COM.BR;MIDDLEADMINT@GERAFUTURO.COM.BR;2017-03-31
15.538.445/0001-05;2017-06-30;5;2017-10-10;SP DOWNTOWN - FII;2013-03-01;INVESTIDORES EM GERAL;BRSPTWCTF002;1798000;Não;Não;Não;Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;GERAÇÃO FUTURO CORRETORA DE VALORES S.A;15538445000105;AV. PAULISTA;1106;6 ANDAR;BELA VISTA;SÃO PAULO;SP;01310100;(11) 3524-8888;(11) 2137-8888;0800 605 8888;www.gerafuturo.com.br;middleadmint@gerafuturo.com.br;2017-06-30
15.538.445/0001-05;2017-09-29;1;2017-11-14;SP DOWNTOWN - FII;2013-03-01;INVESTIDORES EM GERAL;BRSPTWCTF002;1798000;Não;Não;Não;Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;GERAÇÃO FUTURO CORRETORA DE VALORES S.A;15538445000105;AV. PAULISTA;1106;6 ANDAR;BELA VISTA;SÃO PAULO;SP;01310100;(11) 3524-8888;(11) 2137-8888;0800 605 8888;www.gerafuturo.com.br;middleadmint@gerafuturo.com.br;2017-09-29
15.538.445/0001-05;2017-12-31;1;2018-02-14;SP DOWNTOWN - FII;2013-03-01;INVESTIDORES EM GERAL;BRSPTWCTF002;1798000;Não;Não;Não;Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;GERAÇÃO FUTURO CORRETORA DE VALORES S.A;15538445000105;Rua Candelária;65;Salas 1701 e 1702;Centro;Rio de Janeiro;RJ;20091-020;(11) 3524-8888;(11) 2137-8888;0800 605 8888;www.gerafuturo.com.br;middleadmint@gerafuturo.com.br;2017-12-29
15.570.431/0001-60;2017-03-31;1;2017-05-15;BANRISUL NOVAS FRONTEIRAS FII;2012-09-11;INVESTIDORES EM GERAL;BRBNFSCTF000;700000;Não;Não;Não;Desenvolvimento para Renda;Outros;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;OLIVEIRA TRUST DTVM S.A.;15570431000160;AVENIDA DAS AMÉRICAS;3434;BLOCO 07 - SALA 201;BARRA DA TIJUCA;RIO DE JANEIRO;RJ;22.631-000;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2017-03-31
15.570.431/0001-60;2017-06-30;1;2017-08-14;BANRISUL NOVAS FRONTEIRAS FII;2012-09-11;INVESTIDORES EM GERAL;BRBNFSCTF000;700000;Não;Não;Não;Desenvolvimento para Renda;Outros;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;OLIVEIRA TRUST DTVM S.A.;15570431000160;AVENIDA DAS AMÉRICAS;3434;BLOCO 07 - SALA 201;BARRA DA TIJUCA;RIO DE JANEIRO;RJ;22.631-000;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2017-06-30
15.570.431/0001-60;2017-09-30;1;2017-11-14;BANRISUL NOVAS FRONTEIRAS FII;2012-09-11;INVESTIDORES EM GERAL;BRBNFSCTF000;700000;Não;Não;Não;Desenvolvimento para Renda;Outros;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;OLIVEIRA TRUST DTVM S.A.;15570431000160;AVENIDA DAS AMÉRICAS;3434;BLOCO 07 - SALA 201;BARRA DA TIJUCA;RIO DE JANEIRO;RJ;22.631-000;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2017-09-30
15.570.431/0001-60;2017-12-31;1;2018-02-08;BANRISUL NOVAS FRONTEIRAS FII;2012-09-11;INVESTIDORES EM GERAL;BRBNFSCTF000;700000;Não;Não;Não;Desenvolvimento para Renda;Outros;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;OLIVEIRA TRUST DTVM S.A.;15570431000160;AVENIDA DAS AMÉRICAS;3434;BLOCO 07 - SALA 201;BARRA DA TIJUCA;RIO DE JANEIRO;RJ;22.631-000;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2017-12-31
15.576.907/0001-70;2017-03-31;2;2017-06-02;FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA;2012-11-01;INVESTIDORES EM GERAL;BRAGCXCTF003;405000;Não;Não;Não;Desenvolvimento para Renda;Outros;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;15576907000170;AV. CHEDID JAFET;222;BLOCO B - 3º ANDAR;VILA OLÍMPIA;SÃO PAULO;SP;045551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br;2017-03-31
15.576.907/0001-70;2017-06-30;1;2017-08-14;FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA;2012-11-01;INVESTIDORES EM GERAL;BRAGCXCTF003;405000;Não;Não;Não;Desenvolvimento para Renda;Outros;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;15576907000170;AV. CHEDID JAFET;222;BLOCO B - 3º ANDAR;VILA OLÍMPIA;SÃO PAULO;SP;045551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br;2017-06-30
15.576.907/0001-70;2017-09-30;1;2017-11-14;FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA;2012-11-01;INVESTIDORES EM GERAL;BRAGCXCTF003;405000;Não;Não;Não;Desenvolvimento para Renda;Outros;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;15576907000170;AV. CHEDID JAFET;222;BLOCO B - 3º ANDAR;VILA OLÍMPIA;SÃO PAULO;SP;045551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br;2017-09-30
15.576.907/0001-70;2017-12-31;2;2018-04-20;FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA;2012-11-01;INVESTIDORES EM GERAL;BRAGCXCTF003;405000;Não;Não;Não;Desenvolvimento para Renda;Outros;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;15576907000170;AV. CHEDID JAFET;222;BLOCO B - 3º ANDAR;VILA OLÍMPIA;SÃO PAULO;SP;045551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br;2017-12-31
15.769.670/0001-44;2017-03-31;1;2017-05-15;RIO BRAVO CREDITO IMOBILIARIO II FI IMOBILIARIO;2012-12-18;INVESTIDORES EM GERAL;BRRBVOCTF007;515824;Não;Não;Não;;;;Determinado;2024-12-18;31/01;Sim;Não;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM - LTDA;15769670000144;Av. Chedid Jafet;222;Bloco B - 3º andar;Vila Olimpia;SÃO PAULO;SP;04551-065;(11) 3509-6600;;;www.riobravo.com.br;correspondencia@riobravo.com.br;2017-03-31
15.769.670/0001-44;2017-06-30;1;2017-08-15;RIO BRAVO CREDITO IMOBILIARIO II FI IMOBILIARIO;2012-12-18;INVESTIDORES EM GERAL;BRRBVOCTF007;515824;Não;Não;Não;;;;Determinado;2024-12-18;31/01;Sim;Não;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM - LTDA;15769670000144;Av. Chedid Jafet;222;Bloco B - 3º andar;Vila Olimpia;SÃO PAULO;SP;04551-065;(11) 3509-6600;;;www.riobravo.com.br;correspondencia@riobravo.com.br;2017-06-30
15.769.670/0001-44;2017-09-29;1;2017-11-09;RIO BRAVO CREDITO IMOBILIARIO II FI IMOBILIARIO;2012-12-18;INVESTIDORES EM GERAL;BRRBVOCTF007;515824;Não;Não;Não;;;;Determinado;2024-12-18;31/12;Sim;Não;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM - LTDA;15769670000144;Av. Chedid Jafet;222;Bloco B - 3º andar;Vila Olimpia;SÃO PAULO;SP;04551-065;(11) 3509-6600;;;www.riobravo.com.br;correspondencia@riobravo.com.br;2017-09-29
15.769.670/0001-44;2017-12-29;1;2018-01-29;RIO BRAVO CREDITO IMOBILIARIO II FI IMOBILIARIO;2012-12-18;INVESTIDORES EM GERAL;BRRBVOCTF007;515824;Não;Não;Não;;;;Determinado;2024-12-18;31/12;Sim;Não;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM - LTDA;15769670000144;Av. Chedid Jafet;222;Bloco B - 3º andar;Vila Olimpia;SÃO PAULO;SP;04551-065;(11) 3509-6600;;;www.riobravo.com.br;correspondencia@riobravo.com.br;2017-12-29
15.799.397/0001-09;2017-03-31;1;2017-05-11;FII CEO CYRELA COMMERCIAL PROPERTIES;2012-10-29;INVESTIDORES EM GERAL;BRCEOCCTF003;1815696;Não;Não;Não;Renda;Lajes Corporativas;Passiva;Indeterminado;;Dezembro;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;15799397000109;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com;2017-03-31
15.799.397/0001-09;2017-06-30;1;2017-08-11;FII CEO CYRELA COMMERCIAL PROPERTIES;2012-11-07;INVESTIDORES EM GERAL;BRCEOCCTF003;1815696;Não;Não;Não;Renda;Lajes Corporativas;Passiva;Indeterminado;;Dezembro;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;15799397000109;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com;2017-06-30
15.799.397/0001-09;2017-09-30;1;2017-11-14;FII CEO CYRELA COMMERCIAL PROPERTIES;2012-11-07;INVESTIDORES EM GERAL;BRCEOCCTF003;1815696;Não;Não;Não;Renda;Lajes Corporativas;Passiva;Indeterminado;;Dezembro;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;15799397000109;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com;2017-09-29
15.799.397/0001-09;2017-12-31;2;2018-05-17;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII CEO CYRELA COMMERCIA;2012-11-07;INVESTIDORES EM GERAL;BRCEOCCTF003;1815696;Não;Não;Não;Renda;Lajes Corporativas;Passiva;Indeterminado;;Dezembro;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;15799397000109;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com;2017-12-29
15.862.591/0001-83;2017-03-31;1;2017-05-15;CIDADE NOVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2012-10-25;INVESTIDORES EM GERAL;0;7500;Não;Não;Não;;;;Indeterminado;;31/12;Não;Não;Sim;Não;Não;INTRADER D.T.V.M. LTDA.;15862591000183;Rua Ramos Batista;152;;Vila Olímpia;São Paulo;SP;04552020;31985151;;;www.intrader.com.br;adm@intrader.com.br;2017-03-31
15.862.591/0001-83;2017-06-30;1;2017-08-15;CIDADE NOVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2012-10-25;INVESTIDORES EM GERAL;0;7500;Não;Não;Não;;;;Indeterminado;;31/12;Não;Não;Sim;Não;Não;INTRADER D.T.V.M. LTDA.;15862591000183;Rua Ramos Batista;152;;Vila Olímpia;São Paulo;SP;04552020;31985151;;;www.intrader.com.br;adm@intrader.com.br;2017-06-30
15.862.591/0001-83;2017-09-29;1;2017-11-13;CIDADE NOVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2012-10-25;INVESTIDORES EM GERAL;0;7500;Não;Não;Não;;;;Indeterminado;;31/12;Não;Não;Sim;Não;Não;INTRADER D.T.V.M. LTDA.;15862591000183;Rua Ramos Batista;152;;Vila Olímpia;São Paulo;SP;04552020;31985151;;;www.intrader.com.br;adm@intrader.com.br;2017-09-29
15.862.591/0001-83;2017-12-29;1;2018-02-14;CIDADE NOVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2012-10-25;INVESTIDORES EM GERAL;0;7500;Não;Não;Não;;;;Indeterminado;;31/12;Não;Não;Sim;Não;Não;INTRADER D.T.V.M. LTDA.;15862591000183;Rua Ramos Batista;152;;Vila Olímpia;São Paulo;SP;04552020;31985151;;;www.intrader.com.br;adm@intrader.com.br;2017-12-31
16.543.264/0001-21;2017-03-31;1;2017-05-15;FII DERRY UNIVERSAL;2014-05-28;INVESTIDOR PROFISSIONAL;0;5479.076065;Sim;Não;Não;;;;Indeterminado;;31/12;Não;Não;Sim;Não;Não;INTRADER D.T.V.M. LTDA.;16543264000121;Rua Ramos Batista;152;;Vila Olímpia;São Paulo;SP;04552020;31985151;;;www.intrader.com.br;adm@intrader.com.br;2017-03-31
16.543.264/0001-21;2017-06-30;1;2017-08-15;FII DERRY UNIVERSAL;2014-05-28;INVESTIDOR PROFISSIONAL;0;5479.076065;Sim;Não;Não;;;;Indeterminado;;31/12;Não;Não;Sim;Não;Não;INTRADER D.T.V.M. LTDA.;16543264000121;Rua Ramos Batista;152;;Vila Olímpia;São Paulo;SP;04552020;31985151;;;www.intrader.com.br;adm@intrader.com.br;2017-06-30
16.543.264/0001-21;2017-09-29;1;2017-11-13;FII DERRY UNIVERSAL;2014-05-28;INVESTIDOR PROFISSIONAL;0;5479.076065;Sim;Não;Não;;;;Indeterminado;;31/12;Não;Não;Sim;Não;Não;INTRADER D.T.V.M. LTDA.;16543264000121;Rua Ramos Batista;152;;Vila Olímpia;São Paulo;SP;04552020;31985151;;;www.intrader.com.br;adm@intrader.com.br;2017-09-29
16.543.264/0001-21;2017-12-29;1;2018-02-14;FII DERRY UNIVERSAL;2014-05-28;INVESTIDOR PROFISSIONAL;0;5479.076065;Sim;Não;Não;;Outros;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;INTRADER D.T.V.M. LTDA.;16543264000121;Rua Ramos Batista;152;;Vila Olímpia;São Paulo;SP;04552020;31985151;;;www.intrader.com.br;adm@intrader.com.br;2017-12-31
16.543.270/0001-89;2017-03-31;1;2017-05-15;SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2014-05-21;INVESTIDOR QUALIFICADO E PROFISSIONAL;BRFISDCTF006;647633.464861;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Determinado;2022-05-20;31/12;Sim;Não;Não;Sim;Não;FOCO DTVM LTDA.;16543270000189;RUA JOAQUIM FLORIANO;100;17º andar;ITAIM BIBI;São Paulo;SP;04534000;11 3113-0060;;;www.focodtvm.com.br;middleoffice@focodtvm.com.br;2017-03-31
16.543.270/0001-89;2017-06-30;1;2017-08-14;SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2014-05-21;INVESTIDOR QUALIFICADO E PROFISSIONAL;BRFISDCTF006;648822.0505;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Determinado;2022-05-20;31/12;Sim;Não;Não;Sim;Não;FOCO DTVM LTDA.;16543270000189;RUA JOAQUIM FLORIANO;100;17º andar;ITAIM BIBI;São Paulo;SP;04534000;11 3113-0060;;;www.focodtvm.com.br;middleoffice@focodtvm.com.br;2017-06-30
16.543.270/0001-89;2017-09-29;1;2017-11-23;SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2014-05-21;INVESTIDOR QUALIFICADO E PROFISSIONAL;BRFISDCTF006;661177.35770853;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Determinado;2022-05-20;31/12;Sim;Não;Não;Sim;Não;FOCO DTVM LTDA.;16543270000189;RUA JOAQUIM FLORIANO;100;17º andar;ITAIM BIBI;São Paulo;SP;04534000;11 3113-0060;;;www.focodtvm.com.br;middleoffice@focodtvm.com.br;2017-09-29
16.543.270/0001-89;2017-12-29;1;2018-02-16;SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2014-05-21;INVESTIDOR QUALIFICADO E PROFISSIONAL;BRFISDCTF006;647633.464861;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Determinado;2022-05-20;31/12;Sim;Não;Não;Sim;Não;FOCO DTVM LTDA.;16543270000189;RUA JOAQUIM FLORIANO;100;17º andar;ITAIM BIBI;São Paulo;SP;04534000;11 3113-0060;;;www.focodtvm.com.br;middleoffice@focodtvm.com.br;2017-12-29
16.671.412/0001-93;2017-03-31;3;2017-10-19;SDI LOGÍSTICA RIO - FUNDO DE INVESTIMENTO IMOBILIÁRIO;2012-11-16;INVESTIDORES EM GERAL;BRSDILCTF004;1438853;Não;Não;Não;Renda;Logística;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;16671412000193;Av. Chedid Jafet;222;Bloco B - 3º andar;Vila Olímpia;São Paulo;SP;4551065;11 3509 6600;;;riobravo.com.br;fundosimobiliarios@riobravo.com.br;2017-03-31
16.671.412/0001-93;2017-06-30;3;2017-10-19;SDI LOGÍSTICA RIO - FUNDO DE INVESTIMENTO IMOBILIÁRIO;2012-11-16;INVESTIDORES EM GERAL;BRSDILCTF004;1438853;Não;Não;Não;Renda;Logística;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;16671412000193;Av. Chedid Jafet;222;Bloco B - 3º andar;Vila Olímpia;São Paulo;SP;4551065;11 3509 6600;;;riobravo.com.br;fundosimobiliarios@riobravo.com.br;2017-06-30
16.671.412/0001-93;2017-09-30;1;2017-11-14;SDI LOGÍSTICA RIO - FUNDO DE INVESTIMENTO IMOBILIÁRIO;2012-11-16;INVESTIDORES EM GERAL;BRSDILCTF004;1438853;Não;Não;Não;Renda;Logística;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;16671412000193;Av. Chedid Jafet;222;;Vila Olímpia;São Paulo;SP;4551065;11 3509 6600;;;riobravo.com.br;fundosimobiliarios@riobravo.com.br;2017-09-30
16.671.412/0001-93;2017-12-31;1;2018-02-07;SDI LOGÍSTICA RIO - FUNDO DE INVESTIMENTO IMOBILIÁRIO;2012-11-16;INVESTIDORES EM GERAL;BRSDILCTF004;1438853;Não;Não;Não;Renda;Logística;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;16671412000193;Av. Chedid Jafet;222;;Vila Olímpia;São Paulo;SP;4551065;11 3509 6600;;;riobravo.com.br;fundosimobiliarios@riobravo.com.br;2017-12-31
16.706.958/0001-32;2017-03-31;1;2017-05-15;KINEA RENDIMENTOS IMOBILIÁRIOS FII;2012-10-15;INVESTIDOR QUALIFICADO;BRKNCRCTF000;21341667;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;INTRAG DISTR DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;16706958000132;AV BRIGADEIRO FARIA LIMA;3400;10º andar;ITAIM BIBI;SÃO PAULO;SP;04538-132;55-(11)30726012;;;www.intrag.com.br;relacionamento.intrag@itau-unibanco.com.br;2017-03-31
16.706.958/0001-32;2017-06-30;2;2017-08-14;KINEA RENDIMENTOS IMOBILIÁRIOS FII;2012-10-15;INVESTIDOR QUALIFICADO;BRKNCRCTF000;28098923;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;INTRAG DISTR DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;16706958000132;AV BRIGADEIRO FARIA LIMA;3400;10º andar;ITAIM BIBI;SÃO PAULO;SP;04538-132;55-(11)30726012;;;www.intrag.com.br;relacionamento.intrag@itau-unibanco.com.br;2017-06-30
16.706.958/0001-32;2017-09-30;2;2017-11-10;KINEA RENDIMENTOS IMOBILIÁRIOS FII;2012-10-15;INVESTIDOR QUALIFICADO;BRKNCRCTF000;28098923;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;INTRAG DISTR DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;16706958000132;AV BRIGADEIRO FARIA LIMA;3400;10º andar;ITAIM BIBI;SÃO PAULO;SP;04538-132;55-(11)30726012;;;www.intrag.com.br;relacionamento.intrag@itau-unibanco.com.br;2017-09-29
16.706.958/0001-32;2017-12-29;1;2018-02-14;KINEA RENDIMENTOS IMOBILIÁRIOS FII;2012-10-15;INVESTIDOR QUALIFICADO;BRKNCRCTF000;28098923;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;INTRAG DISTR DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;16706958000132;AV BRIGADEIRO FARIA LIMA;3400;10º andar;ITAIM BIBI;SÃO PAULO;SP;04538-132;55-(11)30726012;;;www.intrag.com.br;relacionamento.intrag@itau-unibanco.com.br;2017-12-29
16.802.320/0001-03;2017-03-31;3;2017-10-19;XP CORPORATE MACAÉ FUNDO DE INVESTIMENTO IMOBILIÁRIO;2013-03-11;INVESTIDORES EM GERAL;BRXPCMCTF009;2414570;Sim;Não;Não;Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;16802320000103;Av. Chedid Jafet;222;Bloco B - 3º andar;Vila Olimpia;São Paulo;SP;4551065;11 3599 6600;;;riobravo.com.br;fundosimobiliarios@riobravo.com.br;2017-03-31
16.802.320/0001-03;2017-06-30;3;2017-10-19;XP CORPORATE MACAÉ FUNDO DE INVESTIMENTO IMOBILIÁRIO;2013-03-11;INVESTIDORES EM GERAL;BRXPCMCTF009;2414570;Sim;Não;Não;Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;16802320000103;Av. Chedid Jafet;222;Bloco B - 3º andar;Vila Olimpia;São Paulo;SP;4551065;11 3599 6600;;;riobravo.com.br;fundosimobiliarios@riobravo.com.br;2017-06-30
