CNPJ_Fundo_Classe;Data_Referencia;Versao;Percentual_Vencimento_Valor_Total_Faixa_Ate_3Meses;Percentual_Vencimento_Receita_FII_Faixa_Ate_3Meses;Percentual_Vencimento_Valor_Total_Faixa_3a6Meses;Percentual_Vencimento_Receita_FII_Faixa_3a6Meses;Percentual_Vencimento_Valor_Total_Faixa_6a9Meses;Percentual_Vencimento_Receita_FII_Faixa_6a9Meses;Percentual_Vencimento_Valor_Total_Faixa_9a12Meses;Percentual_Vencimento_Receita_FII_Faixa_9a12Meses;Percentual_Vencimento_Valor_Total_Faixa_12a15Meses;Percentual_Vencimento_Receita_FII_Faixa_12a15Meses;Percentual_Vencimento_Valor_Total_Faixa_15a18Meses;Percentual_Vencimento_Receita_FII_Faixa_15a18Meses;Percentual_Vencimento_Valor_Total_Faixa_18a21Meses;Percentual_Vencimento_Receita_FII_Faixa_18a21Meses;Percentual_Vencimento_Valor_Total_Faixa_21a24Meses;Percentual_Vencimento_Receita_FII_Faixa_21a24Meses;Percentual_Vencimento_Valor_Total_Faixa_24a27Meses;Percentual_Vencimento_Receita_FII_Faixa_24a27Meses;Percentual_Vencimento_Valor_Total_Faixa_27a30Meses;Percentual_Vencimento_Receita_FII_Faixa_27a30Meses;Percentual_Vencimento_Valor_Total_Faixa_30a33Meses;Percentual_Vencimento_Receita_FII_Faixa_30a33Meses;Percentual_Vencimento_Valor_Total_Faixa_33a36Meses;Percentual_Vencimento_Receita_FII_Faixa_33a36Meses;Percentual_Vencimento_Valor_Total_Faixa_Acima_36Meses;Percentual_Vencimento_Receita_FII_Faixa_Acima_36Meses;Percentual_Vencimento_Valor_Total_Faixa_Indeterminado;Percentual_Vencimento_Receita_FII_Faixa_Indeterminado;Percentual_Indexador_Valor_Total_IGPM;Percentual_Indexador_Receita_FII_IGPM;Percentual_Indexador_Valor_Total_INPC;Percentual_Indexador_Receita_FII_INPC;Percentual_Indexador_Valor_Total_IPCA;Percentual_Indexador_Receita_FII_IPCA;Percentual_Indexador_Valor_Total_INCC;Percentual_Indexador_Receita_FII_INCC;Caracteristicas_Contratuais;Politica_Contratacao_Seguro_Imovel_Renda_Acabado;Politica_Contratacao_Seguro_Imovel_Renda_Construcao;Politica_Contratacao_Seguro_Imovel_Venda_Acabado;Politica_Contratacao_Seguro_Imovel_Venda_Construcao;Ativo_Liquidez_Valor_Disponibilidades;Ativo_Liquidez_Valor_Titulos_Publicos;Ativo_Liquidez_Valor_Titulos_Privados;Ativo_Liquidez_Valor_Fundos_Renda_Fixa
32.754.734/0001-52;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.968816;0;0;0;0;0;0;1;0.968816;0;0;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IPCA-IBGE como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;198.5;0;0;3453204.23
32.784.898/0001-22;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5000.5;6242250.31;0;8121063.57
32.892.018/0001-31;2025-03-31;1;0.0132566356474289;0.00545145285838844;0.0159824210756194;0.00657236250387187;0.0337719808417493;0.01388786464301;0.0311872290824117;0.0128249514920856;0.0196427512472811;0.0080775798084465;0.0261097397907467;0.01073696369121;0.0510901163420269;0.0210095055921793;0.0184395658813533;0.00758280055398835;0.0148035115321773;0.00608756606144832;0.0278874159412731;0.0114679876093303;0.0247619012367399;0.0101826995073474;0.037318282769663;0.015346190744428;0.623662940856221;0.256465457150962;0.0620855077553082;0.0255310795075533;0.439468702299751;0.180720280289851;0.0308917208978988;0.0127034312798371;0.351915542848727;0.144716279473749;0.00435165362483834;0.0017895064169296;Principais características contratuais comuns (Cláusulas de reajuste, indexadores, cláusulas de rescisão, garantias exigidas, entre outras informações relevantes): Contratos negociados e firmados pelo administrador dos Shoppings (Alqia). Na maioria, locatários possuem contratos padrão com 5 anos de duração que prevê aluguel mínimo e percentual mensal sobre vendas informadas para os empreendedores além de valores referentes ao condomínio e fundo de promoção (FPP) das propriedades. Os valores contratuais são reajustados anualmente conforme indexadores estipulados, conforme o item 1.1.2.1.3 deste informe. Em relação às garantias, previamente a assinatura dos contratos, é realizada uma avaliação da qualidade do crédito do lojista.;Política de contratação de seguros para preservação dos imóveis dessa categoria: Em geral, são realizados dois seguros relacionados a Responsabilidade Civil e Riscos Nomeados, adequados a cobertura dos ativos e possíveis contingências que possam ocorrer no exercício. As apólices padrão têm prazo de 1 ano e são renovadas antes de seus vencimentos. No caso dos sete imóveis (Shopping Pátio Maceió, Super Shopping Osasco, Shopping Granja Vianna, Shopping Via Verde, Shopping Tucuruvi, Shopping Paralela e Shopping Uberaba) as apólices são negociadas corporativamente pelo administrador dos Shoppings (Alqia).;;;;31172782.35;;65648633.43;51210153.12
32.903.521/0001-45;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12383.71;5829958.04;;
32.903.621/0001-71;2025-03-31;1;;;;;;;0.0041;0.004;0.0258;0.0254;;;0.0306;0.0301;0.0145;0.0143;0.0155;0.0153;;;0.0092;0.0091;;;0.9003;0.8859;;;0.0963;0.0948;;;0.9037;0.8893;;;Os contratos de locações possuem algumas características comuns as quais esta Administradora considera relevantes para as locações dos fundos que administra:a) Cláusulas de Benfeitoriasb) Cláusulas de revisão de aluguel - Seguindo a legislação vigentec) Tipo de indexador d) Garantia exigida - as garantias são garantia bancária ( fiança ou seguro fiança) ou depósito caução.Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;98067.32;;;68153285.81
32.903.661/0001-13;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;1;0.9773;;;;;;;1;1;;;Os contratos de locações possuem algumas características comuns as quais esta Administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - Seguindo a legislação vigente c) Tipo de indexador d) Garantia exigida - as garantias são garantia bancária ( fiança ou seguro fiança) ou depósito caução. Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;2096.6;;;3545106.11
32.903.702/0001-71;2025-03-31;1;;;;;0.0677;0.008434;;;;;;;;;;;;;;;;;;;0.9323;0.116148;;;0.0677;0.008434;;;0.9323;0.116148;;;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária (fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;25551.27;13533174.63;20052925.39;
33.046.142/0001-49;2025-03-31;1;0.41704545454546;0.05246833153595;0.02159090909091;0.00989574310843;0.02045454545455;0.00528431617996;0.01818181818182;0.0070532115272;0.01477272727273;0.00425252265214;0.02613636363636;0.01114255387008;0.01590909090909;0.00562567636795;0.01704545454545;0.00950949642827;0.02045454545455;0.00691041177755;0.01931818181818;0.00573707982319;0.025;0.0101702845541;0.01363636363636;0.00429082262217;0.1875;0.09409507899623;0.18295454545454;0.07878024532064;0.21008538736488;0.06427397428157;0.01405057915697;0.00428845736397;0.04931077704135;0.01505042656011;0.50796736952196;0.15503966841091;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGP-DI/FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária (fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Neste caso, o seguro é contratado diretamente pela administradora dos Shoppings, em acordo com as diretrizes abaixo: Para a contratação de seguros, é seguido a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;0;0;0;218164838.34
33.354.650/0001-94;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;66721.63;;;
33.554.611/0001-30;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sem informações complementares;Sem informações complementares;Sem informações complementares;Sem informações complementares;Sem informações complementares;12844.19;;;
33.701.455/0001-93;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;1;;;Correção anual pelo IPCA.;O Seguro será contratado pelo Locatário.;;;;147006.99;2498.78;;
33.701.485/0001-08;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1623.71;403968.98;;
33.701.501/0001-54;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;257.6;;;
33.701.887/0001-02;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;728.16;;;314512.86
33.842.871/0001-01;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;1;1;;;;;;;Conforme Contrato.;Conforme Contrato.;Conforme contrato.;;;3682579.75;;;17096297.36
33.884.145/0001-51;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1100;;;8076035.82
33.884.197/0001-28;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;;;0;;;70.31
34.027.774/0001-28;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;;;1055522.82
34.081.611/0001-23;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;0;0;0;130670.35
34.081.631/0001-02;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Informação não apresentada;815437.38;65899.03;;483.19
34.081.637/0001-71;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Informação não apresentada;informação não apresentada;;;;11241.53;9794992.26;;6939.68
34.197.700/0001-30;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5514.77;0;0;320595.61
34.197.776/0001-65;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;0;0;0;926891.79
34.197.811/0001-46;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;0;0;0;15197181.41
34.508.872/0001-87;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16597.19;11279967;;
34.508.923/0001-70;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Informação não apresentada.;;945275.58;;;2311750.53
34.508.959/0001-54;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2973.79;;;25186475.42
34.509.007/0001-55;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;;;;5309482.26;0;0;4722645.33
34.547.078/0001-42;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Previsto no regulamento do fundo;.;;;;158248.13;0;0;0
34.598.181/0001-11;2025-03-31;1;0.013887;0.013887;0.213279;0.213279;0.053851;0.053851;0.093681;0.093681;0.174104;0.174104;0.009555;0.009555;0.059959;0.059959;0.065346;0.065346;0.073245;0.073245;0.094125;0.094125;0.030731;0.030731;0.008302;0.008302;0.109936;0.109936;;;;;;;1;1;;;CONTRATOS TÍPICOS QUE SEGUEM A LEI DO INQUILINATO, COM REAJUSTE ANUAL POR ÍNDICE, AVISO PRÉVIO E MULTA POR RESCISÃO ANTECIPADA.;OS IMOVÉIS POSSUEM SEGURO PATRIMONIAL VIGENTE DENTRO DE UMA APÓLICE MACRO QUE COMPREENDE TODOS OS EMPREENDIMENTOS DA CARTEIRA DO CONSULTOR DO FUNDO. DESTACA-SE QUE O FII INLG É BENEFICIÁRIO DA APÓLICE CONTRATADA. O SEGURO PATRIMONIAL É RENOVADO ANUALMENTE, POR MEIO DE CONCORRÊNCIA DE MERCADO, CONTRATANDO APENAS COM SEGURADORAS DE PRIMEIRA LINHA. O VALOR DE COBERTURA É CONSIDERANDO SUFICIENTE PARA RECONSTRUÇÃO DOS EMPREENDIMENTOS.;;;;376752.85;25371464.69;;
34.691.520/0001-00;2025-03-31;1;0.02533152934141;0.00964635146102;0;0;0;0;0;0;0;0;0;0;0.08145798204567;0.03101953749131;0;0;0;0;0;0;0;0;0;0;0.89321048861292;0.34013825954623;0;0;0;0;0;0;0.78780722818271;0.30000026070914;0;0;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;938.81;0;0;3616122.55
34.691.925/0001-48;2025-03-31;1;0.006536;0.002623;0;0;0;0;0.816106;0.32753;0;0;0;0;0;0;0;0;0;0;0.177358;0.07118;0;0;0;0;0;0;0;0;0.816106;0.32753;0;0;0.183894;0.073803;0;0;Nenhuma característica relevante.;Nenhuma caracteristica relevante.;;Não possui politica de contratação de seguro especifico para preservação dos imóveis.;;1000;0;0;9799707.44
34.736.474/0001-18;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;n/a;n/a;;;;100;;;6979922.43
34.736.510/0001-43;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;N/A;;;;;100;;;268849.57
34.835.191/0001-23;2025-03-31;1;0.015184;0.015184;0.052061;0.052061;0.052061;0.052061;0.0282;0.0282;0.060738;0.060738;0.119306;0.119306;0.08243;0.08243;0.147505;0.147505;0.169197;0.169197;0.186551;0.186551;0.086768;0.086768;0;0;0;0;0;0;;;;;1;1;;;- Prazo Contratual: 30 meses.- Índice Reajuste: IPCA, coletado e divulgado pelo IBGE.- Índice Subistutivo: IGP-M, coletado e divulgado pela FGV.- Claúsulas de Recisão: Locatário pessoa física e juridica pode rescindir o Contrato a qualquer tempo. Caso seja feito antes de completar 1 ano de contrato, pagará o Aluguel e os Encargos Condominiais até a data de devolução de chaves. Além  disso,  locatário pessoa física  pagará uma Multa de Recisão de Contrato, no valor 3 vezes o valor do ALUGUEL  proporcional ao prazo de contrato não cumprido. Caso seja  locatário pessoa juridica  pagará uma Multa de Recisão de Contrato, no valor 6 vezes o valor do ALUGUEL proporcional ao prazo de contrato não cumprido. Caso seja feito depois de completar 1 ano de contrato, ambos os casos pagarão o Aluguel e os Encargos Condominiais até a data de devolução de chaves.- Garantia: O Fundo conta com quatro modelos de seguro, Seguro Fiança, Fiança Onerosa, título de capitalização. Os contratos de Seguro Fiança podem variar a taxa até 8% da receita de aluguel. Os contratos de Fiança Onerosa  podem possuem taxa de 6% da receita de aluguel. Os contratos de Título de Capitalização possuem valor de 3 vezes o valor do aluguel.- Encargos de Locação: Os Alugueis devidos e não pagos estarão sujeitos a: (i) juros de mora de 1 % (um por cento) ao mês (ii) correção monetária pro rata die, segundo o ÍNDICE DE REAJUSTE e, (iii) multa por atraso em valor correspondente à 10% (dez por cento) do montante em atraso. Os demais Encargos de Locação estarão sujeitos a: (i) juros de mora de 1 % (um por cento) ao mês (ii) correção monetária pro rata die, segundo o ÍNDICE DE REAJUSTE e, (iii) multa por atraso em valor correspondente à 2% (dois por cento) do montante em atraso.;O seguro condomínio é uma modalidade de seguro voltado para a proteção do patrimônio de condomínios residenciais ou comerciais. Visa resguardar tanto as áreas comuns do condomínio quanto as unidades privativas dos proprietários.- Cobertura para áreas comuns: O seguro protege as áreas compartilhadas do condomínio, como salão de festas, piscina, elevadores, garagens, jardins, entre outros. Em caso de danos por incêndio, raio, explosão, entre outras coberturas previstas, o seguro pode cobrir os prejuízos. - Responsabilidade Civil: O seguro condomínio inclui cobertura para responsabilidade civil, que protege o condomínio e seus moradores contra eventuais danos causados a terceiros dentro das áreas comuns.Além dessas coberturas incluímos uma IS de R$100 mil para danos elétricos, R$ 200 mil reais para responsabilidade civil condomínio e R$ 200 mil para responsabilidade civil do síndico.Assistência 24 horas: Além das coberturas principais, muitos seguros condomínio oferecem serviços de assistência 24 horas, como chaveiro, encanador e eletricista de plantãoEm resumo, o seguro condomínio é essencial para proteger o patrimônio coletivo e individual dos moradores, garantindo a tranquilidade e segurança financeira em casos de imprevistos.;;;;2004179.56;;;
34.847.042/0001-84;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;1;;;Conforme contrato (único imóvel);Conforme contrato.;;;;100;;;5234575.19
34.867.728/0001-37;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;;;;29235;;;1219399.6
34.895.711/0001-93;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;N/A;N/A;N/A;Não Aplicavel;1877.08;;;657203.81
34.895.752/0001-80;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;n/a;75586.44;;;8728338.09
34.895.894/0001-47;2025-03-31;1;;;;;;;;;;;;;0.1035;0.0996;;;;;;;;;0.0871;0.0838;0.8093;0.7785;;;0.23;0.23;;;0.77;0.77;;;O aluguel será reajustaado anualmente, ou na menor periocidade que vier ser autorizado por lei, com base na na variação positiva do índice no item 9  ou na hipotese deste, por qualquer outro indice que venha a substitui-lo ou que melhor reflita a inflação no período, sendo desde já eletiso por ordem, o IGP-DI/FGV e o IPC/FIPE.;A responsabilidade pela contratação de seguro e perda de aluguel será  da locadora. As apolices da locadora devem abranger uma renuncia a sub-rogação para a locataria, seus conselheiros, diretores e funcionarios. As partes acordam que a locataria se encarregara de arcar com os custos da locadora usuais para contratação do seguro.;;;;2097.5;;;3018808.05
35.360.651/0001-77;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Conforme contrato;Conforme contrato.;649017.66;;;10002395.57
35.360.687/0001-50;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;;;47823570.06
35.449.574/0001-26;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;.;.;.;0;0;0;1750701.9
35.507.262/0001-21;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000;;;20326231.06
35.507.457/0001-71;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1100;;;11169336.48
35.507.610/0001-60;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;200.68;;;844400.11
35.586.415/0001-73;2025-03-31;1;0.015478;0.013584;0.032205;0.028264;0.042812;0.037573;0.065313;0.057319;0.025201;0.022117;0.028662;0.025154;0.03013;0.026442;0.075206;0.066002;0.080023;0.070229;0.03077;0.027011;0.015109;0.01326;0.032198;0.028258;0.300658;0.263855;0.226235;0.198546;;;0.001777;0.00156;0.636489;0.558592;;;Contratos típicos que seguem a Lei do Inquilinato, com reajuste anual por índice, aviso prévio e multa por rescisão antecipada.;Gerenciamento das vigências das apólices. Para cotação dos valores em risco do imóvel, é considerado o laudo de avaliação feito por empresa independente. Análise de risco para fins de cobertura.;;;;2000;;;6668337.89
35.652.081/0001-99;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;7235124.2
