CNPJ_Fundo_Classe;Data_Referencia;Versao;Nome_Imovel;Endereco;Data_Alienacao;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Imovel_Total_Investido;Percentual_Imovel_PL
28.893.734/0001-66;2021-03-31;1;GAI2_803;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 803, 8º Andar -  Bloco - 2 - Vita Felice;2021-03-03;58.86;1;Nenhuma característica relevante;0.000888;0.010535
28.893.734/0001-66;2021-03-31;1;GAI2_904;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 904, 9º Andar -  Bloco - 2 - Vita Felice;2021-02-10;58.86;1;Nenhuma característica relevante;0.000866;0.010284
28.893.734/0001-66;2021-03-31;1;GAI3_301;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 301, 3º Andar -  Bloco - 3 - Vita Felice;2021-01-25;57.78;1;Nenhuma característica relevante;0.000851;0.010118
28.893.734/0001-66;2021-03-31;1;GAI3_703;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 703, 7º Andar -  Bloco - 3 - Vita Felice;2021-01-05;58.86;1;Nenhuma característica relevante;0.000881;0.010486
28.893.734/0001-66;2021-03-31;1;GAI5_801;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 801, 8º Andar -  Bloco - 5 - Vita Felice;2021-03-12;57.78;1;Nenhuma característica relevante;0.000885;0.010493
28.893.734/0001-66;2021-03-31;1;GAI5_805;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 805, 8º Andar -  Bloco - 5 - Vita Felice;2021-01-25;57.78;1;Nenhuma característica relevante;0.000882;0.010493
28.893.734/0001-66;2021-03-31;1;MAI3_12;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 12 - Apartamento Residencial;2021-01-04;146.26;1;Nenhuma característica relevante;0.003415;0.040651
28.893.734/0001-66;2021-03-31;1;MAI3_54;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 54 - Apartamento Residencial;2021-02-12;146.26;1;Nenhuma característica relevante;0.003424;0.040651
28.893.734/0001-66;2021-03-31;1;MAI3_113;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 113 - Apartamento Residencial;2021-01-29;146.26;1;Nenhuma característica relevante;0.003713;0.044126
28.893.734/0001-66;2021-03-31;1;MAI3_121;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 121 - Apartamento Residencial;2021-01-29;146.26;1;Nenhuma característica relevante;0.003713;0.044126
28.893.734/0001-66;2021-03-31;1;MAI3_131;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 131 - Apartamento Residencial;2021-01-29;146.26;1;Nenhuma característica relevante;0.003713;0.044126
28.893.734/0001-66;2021-03-31;1;MAI3_171;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 171 - Apartamento Residencial;2021-02-05;146.26;1;Nenhuma característica relevante;0.003802;0.045168
28.893.734/0001-66;2021-03-31;1;CEN_154B;Rua Dr. Mário de Assis Moura, 480 - Bloco B Apto nº 154 - 15 andar - Ribeirão Preto - SP;2021-02-23;140.77;1;Nenhuma característica relevante;0.003308;0.039262
28.893.734/0001-66;2021-06-30;1;SLS_401;Av. Nossa Senhora do Carmo, 644 - Apto nº 401 - 4 andar -Centro - Betim - MG;2021-04-23;84.36;1;Nenhuma característica relevante;0.002289;0.033514
28.893.734/0001-66;2021-06-30;1;GAIA_904;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 904, 9º Andar -  Bloco - 1 - Vita Felice;2021-05-12;58.86;1;Nenhuma característica relevante;0.002083;0.013062
28.893.734/0001-66;2021-06-30;1;GAIA_906;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 906, 9º Andar -  Bloco - 1 - Vita Felice;2021-05-12;57.78;1;Nenhuma característica relevante;0.000916;0.013405
28.893.734/0001-66;2021-06-30;1;GAI2_903;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 903, 9º Andar -  Bloco - 2 - Vita Felice;2021-06-11;58.86;1;Nenhuma característica relevante;0.000922;0.013491
28.893.734/0001-66;2021-06-30;1;GAI4_701;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 701, 7º Andar -  Bloco - 4 - Vita Felice;2021-06-15;57.78;1;Nenhuma característica relevante;0.000922;0.013491
28.893.734/0001-66;2021-06-30;1;GAI4_906;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 906, 9º Andar -  Bloco - 4 - Vita Felice;2021-04-23;57.78;1;Nenhuma característica relevante;0.000886;0.012976
28.893.734/0001-66;2021-06-30;1;GAI5_204;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 204, 2º Andar -  Bloco - 5 - Vita Felice;2021-04-23;58.86;1;Nenhuma característica relevante;0.002504;0.012598
28.893.734/0001-66;2021-06-30;1;GAI5_303;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 303, 3º Andar -  Bloco - 5 - Vita Felice;2021-05-12;58.86;1;Nenhuma característica relevante;0.000893;0.013062
28.893.734/0001-66;2021-06-30;1;GAI5_901;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 901, 9º Andar -  Bloco - 5 - Vita Felice;2021-05-18;57.78;1;Nenhuma característica relevante;0.00295;0.012288
28.893.734/0001-66;2021-06-30;1;MAI3_193;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 193 - Apartamento Residencial;2021-04-07;146.26;1;Nenhuma característica relevante;0.042729;0.056286
28.893.734/0001-66;2021-06-30;1;CEN_184B;Rua Dr. Mário de Assis Moura, 480 - Bloco B Apto nº 184 - 18 andar - Ribeirão Preto - SP;2021-04-08;240.47;1;Nenhuma característica relevante;0.004461;0.065309
28.893.734/0001-66;2021-09-30;1;GAI3_203;Rua AdelinaLeal, 358, Centro, Itaboraí - RJ - Unid 203,2º Andar - Bloco - 3 - Vita Felice;2021-07-06;57.78;1;Nenhuma característica relevante;0.001;0.0019
28.893.734/0001-66;2021-09-30;1;GAIA_304;Rua AdelinaLeal, 358, Centro, Itaboraí - RJ - Unid 304,3º Andar - Bloco - 1 - Vita Felice;2021-07-06;58.86;1;Nenhuma característica relevante;0.001;0.0019
28.893.734/0001-66;2021-09-30;1;GAI5_806;Rua AdelinaLeal, 358, Centro, Itaboraí - RJ - Unid 806,8º Andar - Bloco - 5 - Vita Felice,;2021-07-16;57.78;1;Nenhuma característica relevante;0.0011;0.0021
28.893.734/0001-66;2021-09-30;1;GAI2_305;Rua AdelinaLeal, 358, Centro, Itaboraí - RJ - Unid 305,3º Andar - Bloco - 2 - Vita Felice;2021-07-20;57.78;1;Nenhuma característica relevante;0.001;0.0021
28.893.734/0001-66;2021-09-30;1;GAI2_703;Rua AdelinaLeal, 358, Centro, Itaboraí - RJ - Unid 703,7º Andar - Bloco - 2 - Vita Felice;2021-07-26;58.86;1;Nenhuma característica relevante;0.001;0.0021
28.893.734/0001-66;2021-09-30;1;GAI3_304;Rua AdelinaLeal, 358, Centro, Itaboraí - RJ - Unid 304,3º Andar - Bloco - 3 - Vita Felice;2021-08-10;58.86;1;Nenhuma característica relevante;0.001;0.0021
28.893.734/0001-66;2021-09-30;1;GAI2_804;Rua AdelinaLeal, 358, Centro, Itaboraí - RJ - Unid 804,8º Andar - Bloco - 2 - Vita Felice;2021-08-11;58.86;1;Nenhuma característica relevante;0.001;0.0021
28.893.734/0001-66;2021-09-30;1;GAI5_201;Rua AdelinaLeal, 358, Centro, Itaboraí - RJ - Unid 201,2º Andar - Bloco - 5 - Vita Felice;2021-08-26;57.78;1;Nenhuma característica relevante;0.001;0.002
28.893.734/0001-66;2021-09-30;1;GAI2_204;Rua AdelinaLeal, 358, Centro, Itaboraí - RJ - Unid 204,2º Andar - Bloco - 2 - Vita Felice;2021-09-06;58.86;1;Nenhuma característica relevante;0.001;0.002
28.893.734/0001-66;2021-09-30;1;GAI2_402;Rua AdelinaLeal, 358, Centro, Itaboraí - RJ - Unid 402,4º Andar - Bloco - 2 - Vita Felice;2021-09-28;57.78;1;Nenhuma característica relevante;0.001;0.002
28.893.734/0001-66;2021-12-31;1;GAI5_704;Rua Adelina Leal, 358, Centro, Itaboraí - RJ - Unid 704, 7ºAndar - Bloco - 5 - Vita Felice;2021-10-25;58.86;1;Nenhuma caracteristica relevante.;0.00102717482716605;0.00200751926527535
28.893.734/0001-66;2021-12-31;1;GAI3_202;Rua Adelina Leal, 358, Centro, Itaboraí - RJ - Unid 202, 2ºAndar - Bloco - 3 - Vita Felice;2021-10-29;57.78;1;Nenhuma caracteristica relevante.;0.00102717482716605;0.00200751926527535
28.893.734/0001-66;2021-12-31;1;GAI2_103;Rua Adelina Leal, 358, Centro, Itaboraí - RJ - Unid 103, 1ºAndar - Bloco - 2 - Vita Felice;2021-11-19;51.97;1;Nenhuma caracteristica relevante.;0.000851087713937581;0.00166337310551386
28.893.734/0001-66;2021-12-31;1;GAIA_203;Rua Adelina Leal, 358, Centro, Itaboraí;2021-12-08;58.86;1;Nenhuma caracteristica relevante.;0.000909783418347069;0.00177808849210103
32.655.589/0001-52;2021-03-31;1;TER102_1;Rua Rio guamá, 482, Bloco 1, Ap. 102, Nossa Senhora das Graças, Manaus - AM;2021-02-19;145.74;1;Nenhuma caracteristica relevante.;0.002606;0.004022
32.655.589/0001-52;2021-03-31;1;DOTO_711;Rua Barão Geraldo de Resende, 97, Sala 711 Guanabara, Campinas - SP;2021-01-11;40.17;1;Nenhuma caracteristica relevante.;0.00084;0.001297
32.655.589/0001-52;2021-03-31;1;DOTO1002;Rua Barão Geraldo de Resende, 97, Sala 1002 Guanabara, Campinas - SP;2021-02-24;40.17;1;Nenhuma caracteristica relevante.;0.000882;0.001362
32.655.589/0001-52;2021-03-31;1;VH_102_A;Lote 5, Quadra C 02 Torre_A, Ap. 102 - Alphaville Residencial I - Cidade Ocidental - GO;2021-03-25;125.66;1;Nenhuma característica relevante;0.001803;0.002789
32.655.589/0001-52;2021-03-31;1;VH_103_A;Lote 5, Quadra C 02 Torre_A, Ap. 103 - Alphaville Residencial I - Cidade Ocidental - GO;2021-01-19;91.47;1;Nenhuma característica relevante;0.001218;0.001881
32.655.589/0001-52;2021-03-31;1;VH_1101A;Lote 5, Quadra C 02 Torre_A, Ap. 1101 - Alphaville Residencial I - Cidade Ocidental - GO;2021-01-12;125.22;1;Nenhuma característica relevante;0.001648;0.002548
32.655.589/0001-52;2021-03-31;1;VH_1401A;Lote 5, Quadra C 02 Torre_A, Ap. 1401 - Alphaville Residencial I - Cidade Ocidental - GO;2021-03-25;126.24;1;Nenhuma característica relevante;0.001677;0.002595
32.655.589/0001-52;2021-03-31;1;VH_1501A;Lote 5, Quadra C 02 Torre_A, Ap. 1501 - Alphaville Residencial I - Cidade Ocidental - GO;2021-01-12;126.24;1;Nenhuma característica relevante;0.001614;0.002495
32.655.589/0001-52;2021-03-31;1;VH_1701A;Lote 5, Quadra C 02 Torre_A, Ap. 1701 - Alphaville Residencial I - Cidade Ocidental - GO;2021-02-01;126.24;1;Nenhuma característica relevante;0.001619;0.002501
32.655.589/0001-52;2021-03-31;1;VH_301_A;Lote 5, Quadra C 02 Torre_A, Ap. 301 - Alphaville Residencial I - Cidade Ocidental - GO;2021-03-25;125.22;1;Nenhuma característica relevante;0.001658;0.002566
32.655.589/0001-52;2021-03-31;1;VH_303_A;Lote 5, Quadra C 02 Torre_A, Ap. 303 - Alphaville Residencial I - Cidade Ocidental - GO;2021-02-01;91.47;1;Nenhuma característica relevante;0.001159;0.00179
32.655.589/0001-52;2021-03-31;1;VH_404_A;Lote 5, Quadra C 02 Torre_A, Ap. 404 - Alphaville Residencial I - Cidade Ocidental - GO;2021-01-12;91.51;1;Nenhuma característica relevante;0.001175;0.001816
32.655.589/0001-52;2021-03-31;1;VH_501_A;Lote 5, Quadra C 02 Torre_A, Ap. 501 - Alphaville Residencial I - Cidade Ocidental - GO;2021-01-12;125.22;1;Nenhuma característica relevante;0.00172;0.00266
32.655.589/0001-52;2021-03-31;1;VH_506_B;Lote 5, Quadra C 02 Torre_B, Ap. 506 - Alphaville Residencial I - Cidade Ocidental - GO;2021-01-19;70.37;1;Nenhuma característica relevante;0.000811;0.001252
32.655.589/0001-52;2021-03-31;1;VH_603_A;Lote 5, Quadra C 02 Torre_A, Ap. 603 - Alphaville Residencial I - Cidade Ocidental - GO;2021-02-23;91.47;1;Nenhuma característica relevante;0.001135;0.001752
32.655.589/0001-52;2021-03-31;1;VH_604_B;Lote 5, Quadra C 02 Torre_B, Ap. 604 - Alphaville Residencial I - Cidade Ocidental - GO;2021-02-01;69.08;1;Nenhuma característica relevante;0.000882;0.001362
32.655.589/0001-52;2021-03-31;1;VH1505_B;Lote 5, Quadra C 02 Torre_B, Ap. 1505 - Alphaville Residencial I - Cidade Ocidental - GO;2021-01-19;70.45;1;Nenhuma característica relevante;0.000874;0.001349
32.655.589/0001-52;2021-03-31;1;VH1605_B;Lote 5, Quadra C 02 Torre_B, Ap. 1605 - Alphaville Residencial I - Cidade Ocidental - GO;2021-03-22;70.45;1;Nenhuma característica relevante;0.000873;0.001351
32.655.589/0001-52;2021-03-31;1;MAISON_1;Avenida Maestro João Batista Julião, nº 350, Residencial Maison Duvive - Casa 1, Vila Oliveira - Mogi das Cruzes-SP;2021-02-10;560.94;1;Nenhuma caracteristica relevante.;0.005045;0.007785
32.655.589/0001-52;2021-03-31;1;IMP_161A;Alameda Meyer J. Nigri, 215, Torre A Ap. 161 - Suzano-SP;2021-01-06;182.27;1;Nenhuma característica relevante.;0.002643;0.004087
32.655.589/0001-52;2021-03-31;1;ADEL_101;Av. B, Residencial Adelina Alves de Souza - Ap. 101, Setor Araguaia - Aparecida de Goiás-GO;2021-02-02;62.85;1;Nenhuma característica relevante.;0.000546;0.000843
32.655.589/0001-52;2021-03-31;1;ADEL_103;Av. B, Residencial Adelina Alves de Souza - Ap. 103, Setor Araguaia - Aparecida de Goiás-GO;2021-01-26;62.85;1;Nenhuma característica relevante.;0.000525;0.000811
32.655.589/0001-52;2021-03-31;1;ADEL_201;Av. B, Residencial Adelina Alves de Souza - Ap. 201, Setor Araguaia - Aparecida de Goiás-GO;2021-02-23;62.85;1;Nenhuma característica relevante.;0.000546;0.000843
32.655.589/0001-52;2021-03-31;1;ADEL_204;Av. B, Residencial Adelina Alves de Souza - Ap. 204, Setor Araguaia - Aparecida de Goiás-GO;2021-01-07;62.85;1;Nenhuma característica relevante.;0.000524;0.000811
32.655.589/0001-52;2021-03-31;1;ADEL_803;Av. B, Residencial Adelina Alves de Souza - Ap. 803, Setor Araguaia - Aparecida de Goiás-GO;2021-03-05;62.85;1;Nenhuma característica relevante.;0.000566;0.000875
32.655.589/0001-52;2021-03-31;1;ADEL_804;Av. B, Residencial Adelina Alves de Souza - Ap. 804, Setor Araguaia - Aparecida de Goiás-GO;2021-01-15;62.85;1;Nenhuma característica relevante.;0.000525;0.000811
32.655.589/0001-52;2021-03-31;1;ADEL_901;Av. B, Residencial Adelina Alves de Souza - Ap. 901, Setor Araguaia - Aparecida de Goiás-GO;2021-01-25;62.85;1;Nenhuma característica relevante.;0.000524;0.000809
32.655.589/0001-52;2021-03-31;1;ADEL_902;Av. B, Residencial Adelina Alves de Souza - Ap. 902, Setor Araguaia - Aparecida de Goiás-GO;2021-01-11;62.85;1;Nenhuma característica relevante.;0.000525;0.000811
32.655.589/0001-52;2021-03-31;1;ADEL1002;Av. B, Residencial Adelina Alves de Souza - Ap. 1002, Setor Araguaia - Aparecida de Goiás-GO;2021-02-02;62.85;1;Nenhuma característica relevante.;0.000525;0.000811
32.655.589/0001-52;2021-03-31;1;ADEL1101;Av. B, Residencial Adelina Alves de Souza - Ap. 1101, Setor Araguaia - Aparecida de Goiás-GO;2021-01-11;62.85;1;Nenhuma característica relevante.;0.000525;0.000811
32.655.589/0001-52;2021-03-31;1;ADEL1102;Av. B, Residencial Adelina Alves de Souza - Ap. 1102, Setor Araguaia - Aparecida de Goiás-GO;2021-03-25;62.85;1;Nenhuma característica relevante.;0.000524;0.00081
32.655.589/0001-52;2021-03-31;1;ADEL1201;Av. B, Residencial Adelina Alves de Souza - Ap. 1201, Setor Araguaia - Aparecida de Goiás-GO;2021-01-11;62.85;1;Nenhuma característica relevante.;0.000525;0.000811
32.655.589/0001-52;2021-03-31;1;SLO_206;Avenida Governados Valadares, 851,  Sala 206 - Nossa Senhora do Carmo, Betim / MG;2021-01-12;29.27;1;Nenhuma característica relevante;0.000625;0.000967
32.655.589/0001-52;2021-03-31;1;EB_207;Avenida São Rafael, nº 1.405, Sala 207 - São Marcos, Salvador-BA;2021-01-29;30.92;1;Nenhuma característica relevante;0.000479;0.00074
32.655.589/0001-52;2021-03-31;1;EB_306;Avenida São Rafael, nº 1.405, Sala 306 - São Marcos, Salvador-BA;2021-03-02;28.97;1;Nenhuma característica relevante;0.000458;0.000707
32.655.589/0001-52;2021-03-31;1;EB_503;Avenida São Rafael, nº 1.405, Sala 503 - São Marcos, Salvador-BA;2021-02-01;30.90;1;Nenhuma característica relevante;0.000462;0.000714
32.655.589/0001-52;2021-03-31;1;EB_511;Avenida São Rafael, nº 1.405, Sala 511 - São Marcos, Salvador-BA;2021-02-25;29.96;1;Nenhuma característica relevante;0.000445;0.000688
32.655.589/0001-52;2021-03-31;1;EB_705;Avenida São Rafael, nº 1.405, Sala 705 - São Marcos, Salvador-BA;2021-02-23;30.05;1;Nenhuma característica relevante;0.000479;0.00074
32.655.589/0001-52;2021-03-31;1;EB_706;Avenida São Rafael, nº 1.405, Sala 706 - São Marcos, Salvador-BA;2021-02-23;28.97;1;Nenhuma característica relevante;0.000479;0.00074
32.655.589/0001-52;2021-03-31;1;SLO_1401;Avenida Governados Valadares, 851,  Sala 1401 - Nossa Senhora do Carmo, Betim / MG;2021-02-26;31.56;1;Nenhuma característica relevante;0.000626;0.000967
32.655.589/0001-52;2021-03-31;1;SLO_1404;Avenida Governados Valadares, 851,  Sala 1404 - Nossa Senhora do Carmo, Betim / MG;2021-03-02;28.12;1;Nenhuma característica relevante;0.000626;0.000967
32.655.589/0001-52;2021-03-31;1;SLO_1406;Avenida Governados Valadares, 851,  Sala 1406 - Nossa Senhora do Carmo, Betim / MG;2021-01-15;29.27;1;Nenhuma característica relevante;0.000626;0.000967
32.655.589/0001-52;2021-03-31;1;EB_1009;Avenida São Rafael, nº 1.405, 10º Andar, Sala 1009 - São Marcos, Salvador-BA;2021-01-19;29.96;1;Nenhuma característica relevante;0.000458;0.000707
32.655.589/0001-52;2021-03-31;1;EB_1010;Avenida São Rafael, nº 1.405, 10º Andar, Sala 1010 - São Marcos, Salvador-BA;2021-01-26;29.96;1;Nenhuma característica relevante;0.000458;0.000707
32.655.589/0001-52;2021-03-31;1;EB_1011;Avenida São Rafael, nº 1.405, 10º Andar, Sala 1011 - São Marcos, Salvador-BA;2021-03-12;29.96;1;Nenhuma característica relevante;0.000432;0.000668
32.655.589/0001-52;2021-03-31;1;EB_1012;Avenida São Rafael, nº 1.405, 10º Andar, Sala 1012 - São Marcos, Salvador-BA;2021-03-12;29.96;1;Nenhuma característica relevante;0.000432;0.000668
32.655.589/0001-52;2021-03-31;1;EB_1013;Avenida São Rafael, nº 1.405, 10º Andar, Sala 1013 - São Marcos, Salvador-BA;2021-03-12;29.96;1;Nenhuma característica relevante;0.000432;0.000668
32.655.589/0001-52;2021-03-31;1;EB_1014;Avenida São Rafael, nº 1.405, 10º Andar, Sala 1014 - São Marcos, Salvador-BA;2021-03-12;30.96;1;Nenhuma característica relevante;0.000449;0.000694
32.655.589/0001-52;2021-03-31;1;EB_Loja2;Avenida São Rafael, nº 1.405,  Andar Terreo, Loja2 - São Marcos, Salvador-BA;2021-01-15;414.24;1;Nenhuma característica relevante;0.006931;0.010704
32.655.589/0001-52;2021-03-31;1;EB_Loja3;Avenida São Rafael, nº 1.405,  Andar Terreo, Loja 3 - São Marcos, Salvador-BA;2021-01-12;91.80;1;Nenhuma característica relevante;0.001309;0.002024
32.655.589/0001-52;2021-03-31;1;SLO_G025;Avenida Governados Valadares, 851,  G025 - Nossa Senhora do Carmo, Betim / MG;2021-02-26;24.62;1;Nenhuma característica relevante;4E-06;6E-06
32.655.589/0001-52;2021-03-31;1;SLO_G080;Avenida Governados Valadares, 851,  G080 - Nossa Senhora do Carmo, Betim / MG;2021-01-15;20.70;1;Nenhuma característica relevante;4E-06;6E-06
32.655.589/0001-52;2021-03-31;1;SLO_G081;Avenida Governados Valadares, 851,  G081 - Nossa Senhora do Carmo, Betim / MG;2021-01-12;20.70;1;Nenhuma característica relevante;4E-06;6E-06
32.655.589/0001-52;2021-03-31;1;SLO_G115;Avenida Governados Valadares, 851,  G115 - Nossa Senhora do Carmo, Betim / MG;2021-03-02;20.70;1;Nenhuma característica relevante;4E-06;6E-06
32.655.589/0001-52;2021-03-31;1;NYT_517;Avenida Brasilia nº 2121, Sala 517 - Vila São Paulo, Araçatuba-SP;2021-03-02;65.66;1;Não possui características relevantes;0.001462;0.002257
32.655.589/0001-52;2021-03-31;1;NYT_519;Avenida Brasilia nº 2121, Sala 519 - Vila São Paulo, Araçatuba-SP;2021-02-19;42.74;1;Não possui características relevantes;0.001024;0.00158
32.655.589/0001-52;2021-03-31;1;NYT_701;Avenida Brasilia nº 2121, Sala 701 - Vila São Paulo, Araçatuba-SP;2021-03-11;44.36;1;Não possui características relevantes;0.000995;0.00154
32.655.589/0001-52;2021-03-31;1;NYT_802;Avenida Brasilia nº 2121, Sala 802 - Vila São Paulo, Araçatuba-SP;2021-01-20;42.74;1;Não possui características relevantes;0.000951;0.001469
32.655.589/0001-52;2021-03-31;1;NYT_1014;Avenida Brasilia nº 2121, Sala 1014 - Vila São Paulo, Araçatuba-SP;2021-03-26;42.74;1;Não possui características relevantes;0.000967;0.001497
32.655.589/0001-52;2021-03-31;1;NYT_1015;Avenida Brasilia nº 2121, Sala 1015 - Vila São Paulo, Araçatuba-SP;2021-03-22;45.40;1;Não possui características relevantes;0.001028;0.00159
32.655.589/0001-52;2021-03-31;1;NYT_1210;Avenida Brasilia nº 2121, Sala 1210 - Vila São Paulo, Araçatuba-SP;2021-02-04;58.57;1;Não possui características relevantes;0.001303;0.002014
32.655.589/0001-52;2021-03-31;1;NYT_1211;Avenida Brasilia nº 2121, Sala 1211 - Vila São Paulo, Araçatuba-SP;2021-02-04;58.56;1;Não possui características relevantes;0.001303;0.002013
32.655.589/0001-52;2021-03-31;1;NYT_1213;Avenida Brasilia nº 2121, Sala 1213 - Vila São Paulo, Araçatuba-SP;2021-01-22;42.74;1;Não possui características relevantes;0.000951;0.001469
32.655.589/0001-52;2021-03-31;1;AL_207C;Rua Bernardo Giumarães, 105 Sala 207- Vila Boa Vista, Sorocaba-SP;2021-02-18;45.63;1;Nenhuma caracteristica relevante.;0.000576;0.000889
32.655.589/0001-52;2021-03-31;1;AL_806C;Rua Bernardo Giumarães, 105 Sala 806- Vila Boa Vista, Sorocaba-SP;2021-03-26;48.36;1;Nenhuma caracteristica relevante.;0.000662;0.001025
32.655.589/0001-52;2021-03-31;1;AL_808C;Rua Bernardo Giumarães, 105 Sala 808- Vila Boa Vista, Sorocaba-SP;2021-03-26;45.62;1;Nenhuma caracteristica relevante.;0.000662;0.001025
32.655.589/0001-52;2021-03-31;1;AL_902C;Rua Bernardo Giumarães, 105 Sala 902- Vila Boa Vista, Sorocaba-SP;2021-02-22;41.47;1;Nenhuma caracteristica relevante.;0.000541;0.000836
32.655.589/0001-52;2021-03-31;1;AL_105B;Rua Bernardo Giumarães, 105 Sala 105- Vila Boa Vista, Sorocaba-SP;2021-01-05;48.28;1;Nenhuma caracteristica relevante.;0.000603;0.000931
32.655.589/0001-52;2021-03-31;1;AL_108B;Rua Bernardo Giumarães, 105 Sala 108- Vila Boa Vista, Sorocaba-SP;2021-01-06;46.22;1;Nenhuma caracteristica relevante.;0.000608;0.000941
32.655.589/0001-52;2021-03-31;1;AL_110B;Rua Bernardo Giumarães, 105 Sala 110- Vila Boa Vista, Sorocaba-SP;2021-03-18;44.59;1;Nenhuma caracteristica relevante.;0.000587;0.000908
32.655.589/0001-52;2021-03-31;1;AL_1004B;Rua Bernardo Giumarães, 105 Sala 1004- Vila Boa Vista, Sorocaba-SP;2021-01-14;46.22;1;Nenhuma caracteristica relevante.;0.000587;0.000908
32.655.589/0001-52;2021-03-31;1;AL_1102B;Rua Bernardo Giumarães, 105 Sala 1102- Vila Boa Vista, Sorocaba-SP;2021-02-09;44.59;1;Nenhuma caracteristica relevante.;0.000609;0.000941
32.655.589/0001-52;2021-03-31;1;AL_1104B;Rua Bernardo Giumarães, 105 Sala 1104- Vila Boa Vista, Sorocaba-SP;2021-02-09;46.22;1;Nenhuma caracteristica relevante.;0.000609;0.000941
32.655.589/0001-52;2021-03-31;1;AL_1210B;Rua Bernardo Giumarães, 105 Sala 1210- Vila Boa Vista, Sorocaba-SP;2021-02-26;44.59;1;Nenhuma caracteristica relevante.;0.000597;0.000922
32.655.589/0001-52;2021-03-31;1;AL_153BV;Rua Bernardo Giumarães, 105 Vaga 153- Vila Boa Vista, Sorocaba-SP;2021-02-08;10.35;1;Nenhuma caracteristica relevante.;4E-06;6E-06
32.655.589/0001-52;2021-03-31;1;AL_161BV;Rua Bernardo Giumarães, 105 Vaga 161- Vila Boa Vista, Sorocaba-SP;2021-01-05;10.35;1;Nenhuma caracteristica relevante.;4E-06;6E-06
32.655.589/0001-52;2021-03-31;1;AL_166BV;Rua Bernardo Giumarães, 105 Vaga 166- Vila Boa Vista, Sorocaba-SP;2021-02-22;10.35;1;Nenhuma caracteristica relevante.;4E-06;6E-06
32.655.589/0001-52;2021-03-31;1;AL_167BV;Rua Bernardo Giumarães, 105 Vaga 167- Vila Boa Vista, Sorocaba-SP;2021-02-26;10.35;1;Nenhuma caracteristica relevante.;4E-06;6E-06
32.655.589/0001-52;2021-03-31;1;AL_168BV;Rua Bernardo Giumarães, 105 Vaga 168- Vila Boa Vista, Sorocaba-SP;2021-02-09;10.35;1;Nenhuma caracteristica relevante.;4E-06;6E-06
32.655.589/0001-52;2021-03-31;1;AL_169BV;Rua Bernardo Giumarães, 105 Vaga 169- Vila Boa Vista, Sorocaba-SP;2021-02-09;10.35;1;Nenhuma característica relevante.;4E-06;6E-06
32.655.589/0001-52;2021-03-31;1;AL_175BV;Rua Bernardo Giumarães, 105 Vaga 175- Vila Boa Vista, Sorocaba-SP;2021-01-06;10.35;1;Nenhuma caracteristica relevante.;2.5E-05;3.9E-05
32.655.589/0001-52;2021-03-31;1;AL_180BV;Rua Bernardo Giumarães, 105 Vaga 180- Vila Boa Vista, Sorocaba-SP;2021-02-18;10.35;1;Nenhuma caracteristica relevante.;2.5E-05;3.9E-05
32.655.589/0001-52;2021-03-31;1;AL_184BV;Rua Bernardo Giumarães, 105 Vaga 184- Vila Boa Vista, Sorocaba-SP;2021-01-18;10.35;1;Nenhuma caracteristica relevante.;2.5E-05;3.9E-05
32.655.589/0001-52;2021-03-31;1;AL_186BV;Rua Bernardo Giumarães, 105 Vaga 186- Vila Boa Vista, Sorocaba-SP;2021-03-18;10.35;1;Nenhuma característica relevante.;2.5E-05;3.9E-05
